method,seed,loss_start_time,loss_duration,loss_end_time,success,recovered,retained_recovery,rmse,steady_rmse,stable_ratio,capture_time,recovery_time,retained_settling_time,loss_window_peak_error,post_loss_peak_error,forward_overshoot,post_loss_forward_overshoot,command_smoothness,max_command_change,final_error,final_relative_speed,initial_uav_x,initial_uav_y,ugv_vx
PD+FF,1093,3.0,0.5,3.5,True,True,True,0.30058676980381127,0.037488176104894855,0.7575,4.8500000000000005,1.3500000000000005,1.3500000000000005,0.36098620295524597,0.28116410970687866,0.0,0.0,9.364035577164032e-06,0.04018547758460045,0.00013758974091615528,6.342359847621992e-05,-0.8791002631187439,0.07968070358037949,0.43002596497535706
PD+FF,1094,3.0,0.5,3.5,True,True,True,0.30510606569564325,0.035893529817569644,0.7625,4.75,1.25,1.25,0.34563690423965454,0.2692001760005951,0.0,0.0,1.0214485882897861e-05,0.0384824313223362,0.0001334701373707503,6.225833931239322e-05,-0.9031349420547485,-0.5643354058265686,0.2514164447784424
PD+FF,1095,3.0,0.5,3.5,True,True,True,0.41774623053352095,0.05073970096859747,0.725,5.5,2.0,2.0,0.4885913133621216,0.3805482089519501,0.0,0.0,1.779802914825268e-05,0.054393697530031204,0.00018059629655908793,8.478453673887998e-05,-1.3096781969070435,-0.4019305408000946,0.2943161725997925
PD+FF,1096,3.0,0.5,3.5,True,True,True,0.26459013056981645,0.030606721000902247,0.78,4.4,0.9000000000000004,0.9000000000000004,0.29473572969436646,0.22955410182476044,0.0,0.0,8.109097507258411e-06,0.03281628340482712,0.00010892806312767789,5.119730485603213e-05,-0.5565752387046814,0.7886120080947876,0.27283963561058044
PD+FF,1097,3.0,0.5,3.5,True,True,True,0.3996943287818186,0.04848351317969583,0.73,5.4,1.9000000000000004,1.9000000000000004,0.466866672039032,0.3636271357536316,0.0,0.0,1.615905057406053e-05,0.05197544023394585,0.00016932289872784168,7.9712612205185e-05,-1.3080552816390991,0.037033263593912125,0.27344202995300293
PD+FF,1098,3.0,0.5,3.5,True,True,True,0.43023899108362423,0.055103061068245494,0.715,5.7,2.2,2.2,0.5305724740028381,0.4132652282714844,0.0,0.0,1.6306516045005992e-05,0.05905475094914436,0.0001878650364233181,8.891187462722883e-05,-1.2224541902542114,-0.25077617168426514,0.4742331802845001
PD+FF,1099,3.0,0.5,3.5,True,True,True,0.6351534017117187,0.08295954633661477,0.6725,6.550000000000001,3.0500000000000007,3.0500000000000007,0.7986903190612793,0.6221706867218018,0.0,0.0,2.976785253849812e-05,0.08885299414396286,0.0003024812904186547,0.00014145996829029173,-1.9130916595458984,0.09447009861469269,0.36984628438949585
Direct PPO,1000,3.0,0.5,3.5,True,True,True,0.34484376719265364,0.005259510063402611,0.8475,3.0500000000000003,0.0,0.0,0.05784634128212929,0.029510105028748512,0.005287647247314453,0.005287647247314453,0.002883017295971513,0.5646498799324036,0.005366158206015825,5.126011274114717e-06,-1.2179213762283325,0.20768369734287262,0.34128254652023315
Direct PPO,1001,3.0,0.5,3.5,True,True,True,0.3404257045871113,0.0031047632227958993,0.8675,2.6500000000000004,0.0,0.0,0.05880317464470863,0.03245539590716362,0.006179869174957275,0.0011944770812988281,0.0031181543599814177,0.555042564868927,0.0023882368113845587,1.4916091117811447e-07,-1.0811076164245605,-0.9685990810394287,0.25630688667297363
Direct PPO,1002,3.0,0.5,3.5,True,True,True,0.4532850404309768,0.015232286351682328,0.775,4.65,1.1500000000000004,1.1500000000000004,0.3039841651916504,0.1501532644033432,0.1492319107055664,0.1492319107055664,0.007600913289934397,1.40235435962677,0.008450531400740147,3.2365351216867566e-06,-1.428768277168274,-0.28562131524086,0.4242836833000183
Direct PPO,1003,3.0,0.5,3.5,True,True,True,0.5308438991841774,0.014829557248032586,0.755,4.9,1.4000000000000004,1.4000000000000004,0.3611040413379669,0.18189135193824768,0.181488037109375,0.181488037109375,0.007642814889550209,1.378968596458435,0.005647026933729649,7.782220450280875e-07,-1.7183640003204346,-0.48658838868141174,0.34840381145477295
Direct PPO,1004,3.0,0.5,3.5,True,True,True,0.6010748171376287,0.024786537472490905,0.72,5.6000000000000005,2.1000000000000005,2.1000000000000005,0.3155684769153595,0.36651611328125,0.3665158748626709,0.3665158748626709,0.012378971092402935,2.0002753734588623,0.0022819729056209326,7.777022688060242e-07,-1.998679280281067,-0.7396973967552185,0.24154320359230042
Direct PPO,1005,3.0,0.5,3.5,True,True,True,0.581555967827132,0.01753380282935347,0.7325,5.3500000000000005,1.8500000000000005,1.8500000000000005,0.3354339003562927,0.2929641604423523,0.2924082279205322,0.2924082279205322,0.011621744371950626,1.9234569072723389,0.003199182450771332,3.662885887933953e-07,-1.8766711950302124,0.8611240983009338,0.28618520498275757
Direct PPO,1006,3.0,0.5,3.5,True,True,True,0.41902791468486383,0.0034457531589967916,0.835,3.3000000000000003,0.0,0.0,0.08004020154476166,0.026535114273428917,0.0036191940307617188,0.0036191940307617188,0.003761608386412263,0.5753740668296814,0.0033134121913462877,2.0265579223632812e-06,-1.4946178197860718,0.20171388983726501,0.28934937715530396
Direct PPO,1007,3.0,0.5,3.5,True,True,True,0.624919696224835,0.010004545890254573,0.785,4.3,0.7999999999999998,0.7999999999999998,0.6727544665336609,0.3700621724128723,0.007356166839599609,0.007356166839599609,0.002347775036469102,0.4268088936805725,0.007356615271419287,1.6115736798383296e-06,-1.8931626081466675,0.6319606900215149,0.39287856221199036
Direct PPO,1008,3.0,0.5,3.5,True,True,True,0.5105314902809478,0.0032229415038511336,0.8175,3.6500000000000004,0.15000000000000036,0.15000000000000036,0.17790129780769348,0.05046932026743889,0.009874463081359863,0.009874463081359863,0.006532700732350349,1.0808123350143433,0.0025664805434644222,1.0132811212315573e-06,-1.749120831489563,0.6261014938354492,0.26522985100746155
Direct PPO,1009,3.0,0.5,3.5,True,True,True,0.5384218327254976,0.003052521124251857,0.8175,3.6500000000000004,0.15000000000000036,0.15000000000000036,0.17802023887634277,0.04377848282456398,0.035452306270599365,0.035452306270599365,0.006191992666572332,1.0189231634140015,0.0027452679350972176,1.822406488827255e-06,-1.9152493476867676,-0.3461688160896301,0.2149554342031479
Direct PPO,1010,3.0,0.5,3.5,True,True,True,0.6519123015387844,0.01915914302701807,0.7625,4.75,1.25,1.25,0.8874287009239197,0.6255257725715637,0.009840965270996094,0.009840965270996094,0.0011234700214117765,0.23625533282756805,0.009961697272956371,1.039973881233891e-06,-1.8575115203857422,0.07161146402359009,0.4753030240535736
Direct PPO,1011,3.0,0.5,3.5,True,True,True,0.43573885624904685,0.002783119421398005,0.8325,3.35,0.0,0.0,0.07697644829750061,0.028852803632616997,0.014268815517425537,0.014268815517425537,0.0041771503165364265,0.5990148782730103,0.0025326949544250965,8.046661150729051e-07,-1.57381272315979,0.12664707005023956,0.26378002762794495
Direct PPO,1012,3.0,0.5,3.5,True,True,True,0.43921531625315463,0.003036170964217097,0.835,3.3000000000000003,0.0,0.0,0.08523205667734146,0.03393416851758957,0.008143782615661621,0.008143782615661621,0.00401071785017848,0.6276106238365173,0.002732535358518362,2.9802447443216806e-06,-1.5405192375183105,0.561293363571167,0.2715309262275696
Direct PPO,1013,3.0,0.5,3.5,True,True,True,0.2857856497972231,0.007126767846591372,0.8725,2.5500000000000003,0.0,0.0,0.060763806104660034,0.030970044434070587,0.007666587829589844,0.007666587829589844,0.0024821297265589237,0.4113115668296814,0.007666989229619503,7.987043318280485e-06,-0.8082606196403503,-0.8420410752296448,0.401797890663147
Direct PPO,1014,3.0,0.5,3.5,True,True,True,0.44281866794914554,0.011485905095255818,0.7975,4.05,0.5499999999999998,0.5499999999999998,0.361014187335968,0.10566116124391556,0.04331207275390625,0.04331207275390625,0.0052140215411782265,0.9524904489517212,0.009804428555071354,3.728917477019422e-07,-1.3467140197753906,0.1714046150445938,0.4693894386291504
Direct PPO,1015,3.0,0.5,3.5,True,True,True,0.4499594356734773,0.014033456568618687,0.7675,4.65,1.1500000000000004,1.1500000000000004,0.24372084438800812,0.15953989326953888,0.15820646286010742,0.15820646286010742,0.00890858843922615,1.6849219799041748,0.007343375589698553,5.662926014338154e-06,-1.4601455926895142,0.21413566172122955,0.39239153265953064
Direct PPO,1016,3.0,0.5,3.5,True,True,True,0.4813051914985547,0.004792126758708826,0.8125,3.75,0.25,0.25,0.19333437085151672,0.045791707932949066,0.024068117141723633,0.024068117141723633,0.006587579846382141,1.2734025716781616,0.003946023061871529,1.7882754832498904e-07,-1.6580126285552979,-0.11461202055215836,0.3060871958732605
Direct PPO,1017,3.0,0.5,3.5,True,True,True,0.23553001144457714,0.01046781477606718,0.865,2.7,0.0,0.0,0.0889614075422287,0.05171968787908554,0.01020050048828125,0.01020050048828125,0.0009128980454988778,0.1889752745628357,0.01037973165512085,2.563255293352995e-06,-0.62247234582901,0.6426637768745422,0.4917738139629364
Direct PPO,1018,3.0,0.5,3.5,True,True,True,0.3504670296234987,0.009535212672972719,0.82,3.6,0.10000000000000009,0.10000000000000009,0.14502400159835815,0.060478076338768005,0.009504318237304688,0.009504318237304688,0.002529815537855029,0.6362050175666809,0.009585403837263584,6.709250044423243e-08,-1.1090368032455444,-0.0900818482041359,0.4614541530609131
Direct PPO,1019,3.0,0.5,3.5,True,True,True,0.5059144674606219,0.016823576263621704,0.7425,5.15,1.6500000000000004,1.6500000000000004,0.29301270842552185,0.26137232780456543,0.2610969543457031,0.2610969543457031,0.011447286233305931,1.9030722379684448,0.005319187417626381,6.974231837375555e-06,-1.674609661102295,-0.20800989866256714,0.34006524085998535
Direct PPO,1020,3.0,0.5,3.5,True,True,True,0.290603082389135,0.0026380864084006657,0.8675,2.6500000000000004,0.0,0.0,0.015634819865226746,0.008528917096555233,0.021298885345458984,0.006094515323638916,0.003309172810986638,0.6589163541793823,0.0025317424442619085,8.644683475722559e-07,-1.1319496631622314,-0.4326494336128235,0.2227078378200531
Direct PPO,1021,3.0,0.5,3.5,True,True,True,0.5216326300282625,0.013815519972674047,0.795,4.1000000000000005,0.6000000000000005,0.6000000000000005,0.5358088612556458,0.2850377559661865,0.01030731201171875,0.01030731201171875,0.0008079638355411589,0.19484014809131622,0.01051013357937336,2.6035075961772236e-07,-1.4384177923202515,-0.8382971882820129,0.49743902683258057
Direct PPO,1022,3.0,0.5,3.5,True,True,True,0.6676283584512033,0.00947087035847573,0.78,4.4,0.9000000000000004,0.9000000000000004,0.7304788827896118,0.41937464475631714,0.006756305694580078,0.006756305694580078,0.0024867861066013575,0.4731791615486145,0.006765552796423435,3.8154239518917166e-06,-1.999210000038147,0.8368335366249084,0.37694433331489563
Direct PPO,1023,3.0,0.5,3.5,True,True,True,0.5256425095928586,0.012896550507008523,0.7975,4.05,0.5499999999999998,0.5499999999999998,0.5179135799407959,0.2564542591571808,0.009784698486328125,0.009784698486328125,0.0010953615419566631,0.2319813370704651,0.009897854179143906,7.848543077670911e-07,-1.4916963577270508,0.8117974996566772,0.4728805720806122
Direct PPO,1024,3.0,0.5,3.5,True,True,True,0.4418037401689235,0.004060437986588817,0.825,3.5,0.0,0.0,0.10998379439115524,0.02043968066573143,0.003933906555175781,0.003933906555175781,0.005156457424163818,0.764312207698822,0.004143768921494484,2.995432879515647e-08,-1.51630699634552,-0.48329436779022217,0.3110935389995575
Direct PPO,1025,3.0,0.5,3.5,True,True,True,0.18844896300546346,0.0021770265499405253,0.89,2.2,0.0,0.0,0.024773646146059036,0.012495920993387699,0.0010894536972045898,0.0010894536972045898,0.0029430915601551533,0.5958549380302429,0.0023024906404316425,3.516675633363775e-06,-0.7683239579200745,0.258014976978302,0.24864348769187927
Direct PPO,1026,3.0,0.5,3.5,True,True,True,0.4931816246583945,0.002838362863450825,0.82,3.6,0.10000000000000009,0.10000000000000009,0.155379056930542,0.040303248912096024,0.011943042278289795,0.011943042278289795,0.005882591940462589,0.9391925930976868,0.0024253875017166138,3.7252905258355895e-06,-1.7438942193984985,0.19023452699184418,0.2583710551261902
Direct PPO,1027,3.0,0.5,3.5,True,True,True,0.6261705893503265,0.008378558187881014,0.785,4.3,0.7999999999999998,0.7999999999999998,0.6655834913253784,0.3515010476112366,0.006459712982177734,0.006459712982177734,0.002541213994845748,0.4960269033908844,0.006477138493210077,7.769489229758619e-07,-1.9580382108688354,0.12429128587245941,0.36954861879348755
Direct PPO,1028,3.0,0.5,3.5,True,True,True,0.22243228914126703,0.0073918337940094515,0.875,2.5,0.0,0.0,0.04734690114855766,0.026221245527267456,0.007701396942138672,0.007701396942138672,0.0023375300224870443,0.38387927412986755,0.007701463531702757,2.5649837880337145e-06,-0.7757433652877808,-0.22796711325645447,0.4025936424732208
Direct PPO,1029,3.0,0.5,3.5,True,True,True,0.21177776722236605,0.0025730911051086583,0.8875,2.25,0.0,0.0,0.04937256500124931,0.02536752261221409,0.0013722777366638184,0.0013722777366638184,0.0028515260200947523,0.5023524165153503,0.002750938292592764,3.114357923550415e-06,-0.7448340058326721,0.6458722352981567,0.214758962392807
Direct PPO,1030,3.0,0.5,3.5,True,True,True,0.5794905619316604,0.01168581106079735,0.7925,4.15,0.6500000000000004,0.6500000000000004,0.5793032050132751,0.3006064295768738,0.009021759033203125,0.009021759033203125,0.0014891641912981868,0.282451868057251,0.009064474143087864,3.434563268456259e-06,-1.6447029113769531,-0.9496257901191711,0.4438457489013672
Direct PPO,1031,3.0,0.5,3.5,True,True,True,0.33399779298231813,0.00784317261646047,0.855,2.9000000000000004,0.0,0.0,0.09725718200206757,0.055124230682849884,0.007582664489746094,0.007582664489746094,0.0021305924747139215,0.3437858819961548,0.007569815032184124,5.602878445643e-06,-0.9611496329307556,0.9009804725646973,0.39864641427993774
Direct PPO,1032,3.0,0.5,3.5,True,True,True,0.239718771096511,0.010074372392706315,0.87,2.6,0.0,0.0,0.0748479887843132,0.04268660396337509,0.010336875915527344,0.010336875915527344,0.0010773187968879938,0.2014022320508957,0.010546114295721054,8.948263143793156e-07,-0.6833899617195129,-0.5306191444396973,0.49894750118255615
Direct PPO,1033,3.0,0.5,3.5,True,True,True,0.28009837213494626,0.010144381577782073,0.8575,2.85,0.0,0.0,0.1009749323129654,0.058382220566272736,0.009864330291748047,0.009864330291748047,0.001126037328504026,0.21989423036575317,0.009986397810280323,9.093575670249265e-08,-0.7577928304672241,0.7459949851036072,0.4761985242366791
Direct PPO,1034,3.0,0.5,3.5,True,True,True,0.17625925243780685,0.003085195336085813,0.89,2.2,0.0,0.0,0.05171135440468788,0.02841605804860592,0.0,0.0,0.002894059522077441,0.5150842070579529,0.002518657362088561,3.308067107354873e-06,-0.5296080112457275,-0.6777904629707336,0.22327283024787903
Direct PPO,1035,3.0,0.5,3.5,True,True,True,0.4922551038359127,0.009120202881284482,0.7975,4.05,0.5499999999999998,0.5499999999999998,0.43318310379981995,0.1574501246213913,0.008991718292236328,0.008991718292236328,0.004338051658123732,0.7576083540916443,0.008853139355778694,2.20538049688912e-06,-1.5201642513275146,-0.23973245918750763,0.436818927526474
Direct PPO,1036,3.0,0.5,3.5,True,True,True,0.47784529094985706,0.009018913539609525,0.7975,4.25,0.75,0.75,0.22143852710723877,0.08952100574970245,0.08465635776519775,0.08465635776519775,0.0072893318720161915,1.4891976118087769,0.005672642029821873,2.175716417696094e-06,-1.558912754058838,0.6018440127372742,0.34900519251823425
Direct PPO,1037,3.0,0.5,3.5,True,True,True,0.4703394364907332,0.01711177895527861,0.75,5.0,1.5,1.5,0.2647196650505066,0.23265618085861206,0.23235642910003662,0.23235642910003662,0.010932314209640026,1.8655638694763184,0.006981798447668552,2.743595359788742e-06,-1.5164998769760132,-0.3818822205066681,0.38270920515060425
Direct PPO,1038,3.0,0.5,3.5,True,True,True,0.46281572229123036,0.004210017683522881,0.8225,3.5500000000000003,0.050000000000000266,0.050000000000000266,0.11686212569475174,0.014959500171244144,0.004243135452270508,0.004243135452270508,0.0050763958133757114,0.7991955280303955,0.004425541032105684,5.06765786667529e-07,-1.5098652839660645,-0.8029577136039734,0.31811848282814026
Direct PPO,1039,3.0,0.5,3.5,True,True,True,0.18709649602574796,0.006145694981296817,0.8875,2.25,0.0,0.0,0.03592924401164055,0.01932298019528389,0.006323337554931641,0.006323337554931641,0.0024978225119411945,0.44575685262680054,0.006345484405755997,1.4305572904049768e-06,-0.6960156559944153,-0.0387578122317791,0.3661683201789856
Direct PPO,1040,3.0,0.5,3.5,True,True,True,0.24256548095006147,0.008099151328641835,0.875,2.5,0.0,0.0,0.07119105756282806,0.04045478627085686,0.008081436157226562,0.008081436157226562,0.0018584862118586898,0.3149908483028412,0.008084730245172977,2.770535445506539e-07,-0.7547146081924438,0.5635512471199036,0.4134989380836487
Direct PPO,1041,3.0,0.5,3.5,True,True,True,0.20004929532232543,0.009361141929783177,0.88,2.4000000000000004,0.0,0.0,0.06035204231739044,0.03468003496527672,0.0095977783203125,0.0095977783203125,0.0013731538783758879,0.24033086001873016,0.00968861486762762,2.401122287665203e-07,-0.6478168964385986,-0.19675222039222717,0.46515655517578125
Direct PPO,1042,3.0,0.5,3.5,True,True,True,0.44159076551244514,0.0077961644872339125,0.81,3.8000000000000003,0.30000000000000027,0.30000000000000027,0.19792191684246063,0.04478304088115692,0.03729724884033203,0.03729724884033203,0.006146830040961504,1.2601664066314697,0.00660818163305521,4.500157047004905e-06,-1.463887333869934,-0.25558269023895264,0.3728010952472687
Direct PPO,1043,3.0,0.5,3.5,True,True,True,0.5475865409100651,0.016876045139942328,0.7375,5.25,1.75,1.75,0.303615540266037,0.27532094717025757,0.2753068208694458,0.2753068208694458,0.011460680514574051,1.920413613319397,0.00448451517149806,4.917963451589458e-06,-1.7490100860595703,-0.7958716750144958,0.31946444511413574
Direct PPO,1044,3.0,0.5,3.5,True,True,True,0.5733996815737767,0.004786714612795744,0.8,4.2,0.7000000000000002,0.7000000000000002,0.2242867797613144,0.08265846222639084,0.07514351606369019,0.07514351606369019,0.00893038883805275,1.6605157852172852,0.002921339124441147,1.7886704881675541e-06,-1.981444239616394,0.7169352173805237,0.20961801707744598
Direct PPO,1045,3.0,0.5,3.5,True,True,True,0.219171519138939,0.007765210250580111,0.8775,2.45,0.0,0.0,0.046776216477155685,0.025431005284190178,0.00815582275390625,0.00815582275390625,0.002163887722417712,0.36642932891845703,0.008162655867636204,1.252994593414769e-06,-0.7272861003875732,-0.39523494243621826,0.4158290922641754
Direct PPO,1046,3.0,0.5,3.5,True,True,True,0.6169649126696463,0.010131559820622629,0.785,4.3,0.7999999999999998,0.7999999999999998,0.6588134765625,0.35799360275268555,0.007485866546630859,0.007485866546630859,0.0022616242058575153,0.4036012589931488,0.007485887035727501,8.489174518899745e-08,-1.868130087852478,0.6265861392021179,0.39649125933647156
Direct PPO,1047,3.0,0.5,3.5,True,True,True,0.31384918074268264,0.0035164920614463562,0.8575,2.85,0.0,0.0,0.025235522538423538,0.012859933078289032,0.0033316612243652344,0.0033316612243652344,0.0031521443743258715,0.638089656829834,0.0036627603694796562,8.642718398732541e-07,-1.1699552536010742,-0.14992530643939972,0.29876548051834106
Direct PPO,1048,3.0,0.5,3.5,True,True,True,0.32538582199177774,0.009641738472504555,0.85,3.0,0.0,0.0,0.09808911383152008,0.05416517332196236,0.01000213623046875,0.01000213623046875,0.001407330622896552,0.2593194246292114,0.010146692395210266,4.838023528463964e-07,-0.9076822996139526,-0.7630760073661804,0.4824531674385071
Direct PPO,1049,3.0,0.5,3.5,True,True,True,0.5257081852461735,0.010225500104023325,0.7975,4.05,0.5499999999999998,0.5499999999999998,0.5154702663421631,0.23608548939228058,0.008713245391845703,0.008713245391845703,0.0021248869597911835,0.3701147735118866,0.00873835664242506,1.1945994629058987e-06,-1.6127384901046753,0.09402617067098618,0.43331217765808105
Direct PPO,1050,3.0,0.5,3.5,True,True,True,0.42527676430923833,0.011116318962785867,0.8,4.0,0.5,0.5,0.3527805805206299,0.11004819720983505,0.01816415786743164,0.01816415786743164,0.004685970023274422,0.8317008018493652,0.010547153651714325,4.589557647705078e-06,-1.2507070302963257,-0.40418457984924316,0.49881017208099365
Direct PPO,1051,3.0,0.5,3.5,True,True,True,0.23390954062466782,0.002593612259982336,0.885,2.3000000000000003,0.0,0.0,0.02778881974518299,0.015459218062460423,0.0013036727905273438,0.0013036727905273438,0.003017194801941514,0.6061887145042419,0.0024222820065915585,2.7418136596679688e-06,-0.8433747291564941,-0.6024307608604431,0.2584548592567444
Direct PPO,1052,3.0,0.5,3.5,True,True,True,0.460182121169297,0.005049353300131655,0.815,3.7,0.20000000000000018,0.20000000000000018,0.17720972001552582,0.047326285392045975,0.0051201581954956055,0.0051201581954956055,0.005923609249293804,1.0941091775894165,0.004706717096269131,7.1227595981326886e-06,-1.577463150024414,-0.03658809885382652,0.32490968704223633
Direct PPO,1053,3.0,0.5,3.5,True,True,True,0.22895882546396068,0.008798496595741908,0.8725,2.5500000000000003,0.0,0.0,0.059429045766592026,0.03354785591363907,0.009160041809082031,0.009160041809082031,0.001670129713602364,0.2837497293949127,0.00921156071126461,1.8182790881837718e-06,-0.7320424914360046,-0.38764455914497375,0.44851720333099365
Direct PPO,1054,3.0,0.5,3.5,True,True,True,0.6231636926838033,0.006369983688205067,0.79,4.2,0.7000000000000002,0.7000000000000002,0.5921423435211182,0.26750677824020386,0.0054187774658203125,0.0054187774658203125,0.002820751629769802,0.5136967301368713,0.005488719325512648,4.530120349954814e-06,-1.9604523181915283,0.6108824014663696,0.3443475067615509
Direct PPO,1055,3.0,0.5,3.5,True,True,True,0.27547624676943594,0.006239192401521023,0.875,2.5,0.0,0.0,0.054800182580947876,0.02758781798183918,0.00667572021484375,0.00667572021484375,0.002725864527747035,0.4740158021450043,0.006686813198029995,5.961487659078557e-07,-0.8035520911216736,-0.8197364807128906,0.37500709295272827
Direct PPO,1056,3.0,0.5,3.5,True,True,True,0.21780919624501055,0.004954968874548416,0.89,2.3000000000000003,0.0,0.0,0.051433686167001724,0.026181751862168312,0.005138874053955078,0.005138874053955078,0.0028162463568150997,0.4664081037044525,0.005228648893535137,5.781656000181101e-06,-0.6173267960548401,-0.7547652125358582,0.33817118406295776
Direct PPO,1057,3.0,0.5,3.5,True,True,True,0.3888436172646211,0.0036368635283089653,0.84,3.2,0.0,0.0,0.055312156677246094,0.019111184403300285,0.0034303665161132812,0.0034303665161132812,0.0033260879572480917,0.5523059368133545,0.0036383371334522963,3.15905231218494e-06,-1.4013786315917969,-0.020997419953346252,0.2980625629425049
Direct PPO,1058,3.0,0.5,3.5,True,True,True,0.6164830539341247,0.005330829916875468,0.79,4.2,0.7000000000000002,0.7000000000000002,0.5590449571609497,0.23303362727165222,0.005335330963134766,0.005335330963134766,0.003106489311903715,0.6075198650360107,0.005410997662693262,2.7418795980338473e-06,-1.9344123601913452,-0.6835842132568359,0.34246277809143066
Direct PPO,1059,3.0,0.5,3.5,True,True,True,0.3784357718283077,0.004707271451099248,0.8425,3.1500000000000004,0.0,0.0,0.05723927170038223,0.018338780850172043,0.004779815673828125,0.004779815673828125,0.003432612167671323,0.5959351062774658,0.004900947213172913,1.519932311566663e-06,-1.3239208459854126,-0.34795770049095154,0.3298633396625519
Direct PPO,1060,3.0,0.5,3.5,True,True,True,0.23353348916295402,0.009335288631960155,0.87,2.6,0.0,0.0,0.06640340387821198,0.03393833339214325,0.009883880615234375,0.009883880615234375,0.0012175196316093206,0.2157813012599945,0.010012062266469002,7.629462743352633e-06,-0.5232435464859009,-0.8263487219810486,0.4775193929672241
Direct PPO,1061,3.0,0.5,3.5,True,True,True,0.28229265667190123,0.0032439723388131727,0.865,2.7,0.0,0.0,0.027056680992245674,0.014102393761277199,0.002924203872680664,0.002924203872680664,0.0027928021736443043,0.5322882533073425,0.003312449436634779,3.9041060517774895e-06,-1.0766786336898804,0.09924349933862686,0.28927016258239746
Direct PPO,1062,3.0,0.5,3.5,True,True,True,0.3312350697888855,0.008128891038626976,0.85,3.0,0.0,0.0,0.07903016358613968,0.043713368475437164,0.008586883544921875,0.008586883544921875,0.0021507705096155405,0.34616386890411377,0.008607129566371441,2.8622569061553804e-06,-1.020176649093628,-0.6513675451278687,0.4292861223220825
Direct PPO,1063,3.0,0.5,3.5,True,True,True,0.17889390603827338,0.0034409897315927918,0.8875,2.25,0.0,0.0,0.054332707077264786,0.029157647863030434,0.0031381845474243164,0.0031381845474243164,0.002447497798129916,0.4093274176120758,0.0033198753371834755,1.221903744408337e-06,-0.5567145943641663,0.6067063212394714,0.2895512878894806
Direct PPO,1064,3.0,0.5,3.5,True,True,True,0.4410713735545569,0.0024818725366818023,0.8325,3.35,0.0,0.0,0.06224736198782921,0.02872174233198166,0.021476149559020996,0.021476149559020996,0.004466717597097158,0.5950151681900024,0.0022807170171290636,7.897727982708602e-07,-1.6129041910171509,-0.13716638088226318,0.24278511106967926
Direct PPO,1065,3.0,0.5,3.5,True,True,True,0.1881729859365312,0.008828842292468815,0.8925,2.15,0.0,0.0,0.04842573404312134,0.024836141616106033,0.009298324584960938,0.009298324584960938,0.0014564477605745196,0.25754883885383606,0.009361086413264275,2.685243771338719e-06,-0.5033138990402222,-0.5932050347328186,0.453745573759079
Direct PPO,1066,3.0,0.5,3.5,True,True,True,0.35669152033516,0.0028707172506655288,0.8525,2.95,0.0,0.0,0.0476764440536499,0.022900735959410667,0.032720088958740234,0.01895928382873535,0.0031091386917978525,0.6935980916023254,0.0029774010181427,1.937417977160294e-07,-1.3762075901031494,0.32575497031211853,0.20805609226226807
Direct PPO,1067,3.0,0.5,3.5,True,True,True,0.2331033373707849,0.0031746195562745833,0.8625,2.75,0.0,0.0,0.0808953046798706,0.04226011037826538,0.002375960350036621,0.002375960350036621,0.0025515167508274317,0.43427279591560364,0.0032251004595309496,3.399653905944433e-06,-0.6176835894584656,0.9055254459381104,0.20151829719543457
Direct PPO,1068,3.0,0.5,3.5,True,True,True,0.21174160679736312,0.0022678498320837493,0.8875,2.25,0.0,0.0,0.04169970750808716,0.021716352552175522,0.0017552375793457031,0.0017552375793457031,0.002771597821265459,0.5778514742851257,0.0023161955177783966,1.0728913366619963e-06,-0.7787961959838867,0.5352519750595093,0.25048118829727173
Direct PPO,1069,3.0,0.5,3.5,True,True,True,0.20960834776058243,0.0026227721797327584,0.8675,2.6500000000000004,0.0,0.0,0.07701088488101959,0.04089996591210365,0.0026663541793823242,0.0026663541793823242,0.0021694409660995007,0.33307594060897827,0.0022940945345908403,1.251700837201497e-06,-0.5076419115066528,0.8446078896522522,0.24751581251621246
Direct PPO,1070,3.0,0.5,3.5,True,True,True,0.49404084155286443,0.0028858336359825184,0.825,3.5,0.0,0.0,0.10046977549791336,0.0522337332367897,0.02602165937423706,0.02602165937423706,0.004726838786154985,0.6858643889427185,0.002398544689640403,1.4311672202893533e-06,-1.6644020080566406,0.9533751606941223,0.22921264171600342
Direct PPO,1071,3.0,0.5,3.5,True,True,True,0.48210634552777176,0.0032540604907101913,0.825,3.5,0.0,0.0,0.1260363757610321,0.0450606569647789,0.010094881057739258,0.010094881057739258,0.005322338547557592,0.8170223832130432,0.002680673263967037,1.4901252143317834e-07,-1.6379417181015015,0.7469041347503662,0.26974478363990784
Direct PPO,1072,3.0,0.5,3.5,True,True,True,0.39959863801483664,0.013967911987210736,0.7925,4.3500000000000005,0.8500000000000005,0.8500000000000005,0.23207567632198334,0.11022903025150299,0.10713720321655273,0.10713720321655273,0.0072303591296076775,1.4445031881332397,0.009718784131109715,2.65672451860155e-06,-1.22187077999115,0.3675197660923004,0.4661308228969574
Direct PPO,1073,3.0,0.5,3.5,True,True,True,0.4934687473363895,0.01564792727349395,0.7575,4.8500000000000005,1.3500000000000005,1.3500000000000005,0.26330727338790894,0.20016101002693176,0.19869554042816162,0.19869554042816162,0.010219826363027096,1.8061692714691162,0.0068826451897621155,4.709468157670926e-06,-1.5133368968963623,0.8512749075889587,0.3800120949745178
