method,seed,position_noise_std,velocity_noise_std,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,final_error,final_relative_speed,stable_ratio,capture_time,settling_time,forward_overshoot,meaningful_ahead_ratio,command_smoothness,mean_command_change,max_command_change
PD+FF,1067,0.0,0.05,-0.6176835894584656,0.9055254459381104,0.20151829719543457,True,0.2881959080696106,0.03957643359899521,0.0091620534658432,0.029237836599349976,0.7625,4.75,4.75,0.008327484130859375,0.0,0.013528742827475071,0.10258568078279495,0.2828168272972107
PD+FF,1068,0.0,0.05,-0.7787961959838867,0.5352519750595093,0.25048118829727173,True,0.2693306803703308,0.032843779772520065,0.016189010813832283,0.02694983221590519,0.7775,4.45,4.45,0.017057180404663086,0.0,0.01266841683536768,0.09995043277740479,0.26290473341941833
PD+FF,1069,0.0,0.05,-0.5076419115066528,0.8446078896522522,0.24751581251621246,True,0.27104589343070984,0.034663088619709015,0.011783954687416553,0.011325350031256676,0.775,4.5,4.5,0.015249252319335938,0.0,0.013599713332951069,0.10343591123819351,0.33965691924095154
PD+FF,1070,0.0,0.05,-1.6644020080566406,0.9533751606941223,0.22921264171600342,True,0.5624053478240967,0.07197370380163193,0.02813803404569626,0.008791747502982616,0.6875,6.25,6.25,0.02056407928466797,0.0,0.011948124505579472,0.09616358578205109,0.28890547156333923
PD+FF,1071,0.0,0.05,-1.6379417181015015,0.7469041347503662,0.26974478363990784,True,0.5383702516555786,0.06515572965145111,0.02474333345890045,0.03495572507381439,0.6975,6.1000000000000005,6.1000000000000005,0.010855674743652344,0.0,0.011896909214556217,0.09613097459077835,0.29953962564468384
PD+FF,1072,0.0,0.05,-1.22187077999115,0.3675197660923004,0.4661308228969574,True,0.43574023246765137,0.061606474220752716,0.01926194503903389,0.02941625751554966,0.7075,5.8500000000000005,5.8500000000000005,0.030274391174316406,0.0,0.01233824621886015,0.09879035502672195,0.32765206694602966
PD+FF,1073,0.0,0.05,-1.5133368968963623,0.8512749075889587,0.3800120949745178,True,0.5474026203155518,0.07929487526416779,0.007855415344238281,0.03937903046607971,0.6775,6.45,6.45,0.0,0.0,0.011726216413080692,0.09697621315717697,0.2371716946363449
PD+FF,1074,0.0,0.05,-0.5001789927482605,-0.2884053587913513,0.4962819218635559,True,0.2055281698703766,0.031295616179704666,0.02226976491510868,0.01647888869047165,0.8,4.0,4.0,0.010571479797363281,0.0,0.013054405339062214,0.10145241767168045,0.4008479714393616
PD+FF,1075,0.0,0.05,-0.8189709782600403,0.9466501474380493,0.23914383351802826,True,0.34960711002349854,0.049463145434856415,0.03252093121409416,0.023653173819184303,0.735,5.300000000000001,5.300000000000001,0.0019359588623046875,0.0,0.01278297882527113,0.1012517437338829,0.2849045991897583
PD+FF,1076,0.0,0.05,-1.445397138595581,-0.562984049320221,0.45283621549606323,True,0.5174388289451599,0.07034031301736832,0.028510311618447304,0.018704276531934738,0.6875,6.25,6.25,0.0078582763671875,0.0,0.013321020640432835,0.10077214241027832,0.3184475302696228
PD+FF,1077,0.0,0.05,-0.6151338219642639,-0.8893533945083618,0.2694230377674103,True,0.2983691096305847,0.041672829538583755,0.023104216903448105,0.01456132996827364,0.7375,5.3500000000000005,5.3500000000000005,0.0215914249420166,0.0,0.010744249448180199,0.09156335890293121,0.2671021819114685
PD+FF,1078,0.0,0.05,-0.6580581068992615,-0.6858707666397095,0.23459486663341522,True,0.2644376754760742,0.04166945070028305,0.012050512246787548,0.019265593960881233,0.7675,4.65,4.65,0.021305322647094727,0.0,0.014466661028563976,0.10640990734100342,0.29901543259620667
PD+FF,1079,0.0,0.05,-0.5874135494232178,0.8651593327522278,0.4896434247493744,True,0.3140358626842499,0.04055449366569519,0.020694367587566376,0.04357336834073067,0.745,5.1000000000000005,5.1000000000000005,0.020544052124023438,0.0,0.013136218301951885,0.10102878510951996,0.2945444583892822
PD+FF,1080,0.0,0.05,-0.6397119164466858,0.7102972865104675,0.367546945810318,True,0.2804439961910248,0.036853451281785965,0.017541876062750816,0.038296204060316086,0.7725,4.55,4.55,0.034515380859375,0.0,0.012209617532789707,0.09768185019493103,0.2771373391151428
PD+FF,1081,0.0,0.05,-1.3320256471633911,0.8601993322372437,0.3006768822669983,True,0.47614020109176636,0.06984143704175949,0.03255793824791908,0.020440490916371346,0.695,6.1000000000000005,6.1000000000000005,0.03896903991699219,0.0,0.011875828728079796,0.09695502370595932,0.270460844039917
PD+FF,1082,0.0,0.05,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,True,0.31066974997520447,0.04364083707332611,0.028347685933113098,8.956342935562134e-05,0.7525,4.95,4.95,0.019157886505126953,0.0,0.011358148418366909,0.09526961296796799,0.2566795349121094
PD+FF,1083,0.0,0.05,-1.3940625190734863,0.6289385557174683,0.21643398702144623,True,0.44191861152648926,0.05271711200475693,0.008368419483304024,0.014862067066133022,0.7225,5.550000000000001,5.550000000000001,0.018423795700073242,0.0,0.012061613611876965,0.0966462567448616,0.3181954622268677
PD+FF,1084,0.0,0.05,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,True,0.3392711579799652,0.033813703805208206,0.010933456011116505,0.01378047838807106,0.755,4.9,4.9,0.015110015869140625,0.0,0.01253319252282381,0.09971614927053452,0.32816213369369507
PD+FF,1085,0.0,0.05,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,True,0.24905496835708618,0.03350364789366722,0.035056620836257935,0.037806157022714615,0.77,4.6000000000000005,4.6000000000000005,0.030143260955810547,0.0,0.013898163102567196,0.10430367290973663,0.33459311723709106
PD+FF,1086,0.0,0.05,-0.7490203976631165,-0.7008727788925171,0.4387705326080322,True,0.31972602009773254,0.03720424324274063,0.0067386385053396225,0.01624659076333046,0.75,5.0,5.0,0.008552074432373047,0.0,0.01221964880824089,0.09831841289997101,0.2498759925365448
PD+FF,1087,0.0,0.05,-1.2718281745910645,-0.8616007566452026,0.3274095356464386,True,0.4591415822505951,0.052735812962055206,0.021177062764763832,0.01496825646609068,0.7175,5.65,5.65,0.01807117462158203,0.0,0.012620232999324799,0.09873044490814209,0.2818017601966858
PD+FF,1088,0.0,0.05,-1.148199200630188,-0.9221230149269104,0.4605681300163269,True,0.4707069396972656,0.07075738906860352,0.015114794485270977,0.012461507692933083,0.69,6.2,6.2,0.007578849792480469,0.0,0.01322795171290636,0.10316010564565659,0.275439977645874
PD+FF,1089,0.0,0.05,-1.8535881042480469,0.5890284776687622,0.37915652990341187,True,0.6349138021469116,0.08388204127550125,0.008550439961254597,0.009006984531879425,0.6675,6.65,6.65,0.0,0.0,0.01158921979367733,0.09396212548017502,0.31182268261909485
PD+FF,1090,0.0,0.05,-0.9845758080482483,-0.6573527455329895,0.30003631114959717,True,0.34964948892593384,0.048008643090724945,0.016870511695742607,0.02796074189245701,0.7425,5.15,5.15,0.017729759216308594,0.0,0.012307467870414257,0.09962708503007889,0.2710154950618744
PD+FF,1091,0.0,0.05,-1.8845704793930054,-0.6914018392562866,0.36124923825263977,True,0.6440125703811646,0.07817310839891434,0.014491060748696327,0.011520447209477425,0.6825,6.3500000000000005,6.3500000000000005,0.01005697250366211,0.0,0.012100241146981716,0.0959746465086937,0.33861979842185974
PD+FF,1092,0.0,0.05,-1.9696727991104126,-0.2278679758310318,0.31251582503318787,True,0.6393997073173523,0.09165506064891815,0.01911298558115959,0.017306702211499214,0.6525,6.95,6.95,0.018645763397216797,0.0,0.012334751896560192,0.09632532298564911,0.27796661853790283
PD+FF,1093,0.0,0.05,-0.8791002631187439,0.07968070358037949,0.43002596497535706,True,0.30185237526893616,0.03520748391747475,0.0056740278378129005,0.01542897429317236,0.76,4.800000000000001,4.800000000000001,0.0055904388427734375,0.0,0.012873481959104538,0.1013607531785965,0.2648206055164337
PD+FF,1094,0.0,0.05,-0.9031349420547485,-0.5643354058265686,0.2514164447784424,True,0.3072529733181,0.04034559428691864,0.007368531543761492,0.031226564198732376,0.7625,4.75,4.75,0.013170719146728516,0.0,0.012917278334498405,0.10061413794755936,0.32468289136886597
PD+FF,1095,0.0,0.05,-1.3096781969070435,-0.4019305408000946,0.2943161725997925,True,0.4242553412914276,0.06066541373729706,0.02166021429002285,0.0052631692960858345,0.7125,5.8500000000000005,5.8500000000000005,0.002254486083984375,0.0,0.012832608073949814,0.09931956976652145,0.29468607902526855
PD+FF,1096,0.0,0.05,-0.5565752387046814,0.7886120080947876,0.27283963561058044,True,0.26537805795669556,0.03733879700303078,0.021122558042407036,0.022123301401734352,0.77,4.6000000000000005,4.6000000000000005,0.021285533905029297,0.0,0.012337250635027885,0.0987914651632309,0.2559748589992523
PD+FF,1097,0.0,0.05,-1.3080552816390991,0.037033263593912125,0.27344202995300293,True,0.4005867540836334,0.052903857082128525,0.017635595053434372,0.04847653582692146,0.7225,5.550000000000001,5.550000000000001,0.016975879669189453,0.0,0.012900423258543015,0.10152978450059891,0.27920204401016235
PD+FF,1098,0.0,0.05,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,True,0.43264153599739075,0.06875334680080414,0.018551193177700043,0.008189576677978039,0.695,6.1000000000000005,6.1000000000000005,0.0,0.0,0.01211575698107481,0.09816782176494598,0.3239876329898834
PD+FF,1099,0.0,0.05,-1.9130916595458984,0.09447009861469269,0.36984628438949585,True,0.6386525630950928,0.08680319786071777,0.025372669100761414,0.007227273657917976,0.675,6.5,6.5,0.0027060508728027344,0.0,0.013183122500777245,0.10115399211645126,0.3436809182167053
Direct PPO,1000,0.0,0.05,-1.2179213762283325,0.20768369734287262,0.34128254652023315,True,0.3449214994907379,0.009696048684418201,0.018366027623414993,0.06216441094875336,0.835,3.0500000000000003,17.8,0.01598978042602539,0.0,0.3754010796546936,0.5268073678016663,1.6770106554031372
Direct PPO,1001,0.0,0.05,-1.0811076164245605,-0.9685990810394287,0.25630688667297363,True,0.34061020612716675,0.0141178909689188,0.01709713228046894,0.030308369547128677,0.82,3.1500000000000004,17.2,0.013257980346679688,0.0,0.39153873920440674,0.5388723015785217,1.6385127305984497
Direct PPO,1002,0.0,0.05,-1.428768277168274,-0.28562131524086,0.4242836833000183,True,0.4531008005142212,0.020502585917711258,0.021702170372009277,0.024511205032467842,0.78,4.6000000000000005,14.65,0.03725433349609375,0.0,0.3466118574142456,0.5049728155136108,1.2929129600524902
Direct PPO,1003,0.0,0.05,-1.7183640003204346,-0.48658838868141174,0.34840381145477295,True,0.529877781867981,0.019555771723389626,0.013205005787312984,0.07659751176834106,0.79,3.85,15.700000000000001,0.02096271514892578,0.0,0.33393701910972595,0.48925819993019104,1.384505033493042
Direct PPO,1004,0.0,0.05,-1.998679280281067,-0.7396973967552185,0.24154320359230042,True,0.5957185626029968,0.021954214200377464,0.027721047401428223,0.060987841337919235,0.7725,3.85,19.6,0.013652324676513672,0.0,0.3175961375236511,0.47836044430732727,1.4118601083755493
Direct PPO,1005,0.0,0.05,-1.8766711950302124,0.8611240983009338,0.28618520498275757,True,0.578486442565918,0.014379292726516724,0.0027792034670710564,0.05562490224838257,0.77,4.3,18.7,0.0250093936920166,0.0,0.3434216380119324,0.5038860440254211,1.2770028114318848
Direct PPO,1006,0.0,0.05,-1.4946178197860718,0.20171388983726501,0.28934937715530396,True,0.4191724359989166,0.013093646615743637,0.02678374946117401,0.07125062495470047,0.815,3.3000000000000003,19.3,0.021536707878112793,0.0,0.380403995513916,0.5297117829322815,1.686949372291565
Direct PPO,1007,0.0,0.05,-1.8931626081466675,0.6319606900215149,0.39287856221199036,True,0.6251257658004761,0.017775116488337517,0.020046766847372055,0.024819517508149147,0.75,5.15,14.850000000000001,0.02547931671142578,0.0,0.3231329917907715,0.4847485423088074,1.2042983770370483
Direct PPO,1008,0.0,0.05,-1.749120831489563,0.6261014938354492,0.26522985100746155,True,0.5109631419181824,0.01779637113213539,0.02852039225399494,0.08792470395565033,0.7975,3.6,18.400000000000002,0.018637657165527344,0.0,0.34548884630203247,0.5031765699386597,1.3901394605636597
Direct PPO,1009,0.0,0.05,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,True,0.5384530425071716,0.013442808762192726,0.02519938535988331,0.02324116788804531,0.79,4.2,19.0,0.0421566367149353,0.0,0.3398606777191162,0.4995346665382385,1.238831877708435
Direct PPO,1010,0.0,0.05,-1.8575115203857422,0.07161146402359009,0.4753030240535736,True,0.6520339846611023,0.026102324947714806,0.017272861674427986,0.012574438005685806,0.7425,4.800000000000001,18.400000000000002,0.030137062072753906,0.0,0.32489606738090515,0.4791626036167145,1.3551726341247559
Direct PPO,1011,0.0,0.05,-1.57381272315979,0.12664707005023956,0.26378002762794495,True,0.43602675199508667,0.01627606898546219,0.01524423249065876,0.022410806268453598,0.8075,3.4000000000000004,16.85,0.014778614044189453,0.0,0.3887958228588104,0.5325320959091187,1.4797066450119019
Direct PPO,1012,0.0,0.05,-1.5405192375183105,0.561293363571167,0.2715309262275696,True,0.439418226480484,0.016863970085978508,0.004979575052857399,0.09164610505104065,0.8075,3.8000000000000003,16.95,0.01104593276977539,0.0,0.3618709444999695,0.5150790214538574,1.504201889038086
Direct PPO,1013,0.0,0.05,-0.8082606196403503,-0.8420410752296448,0.401797890663147,True,0.28627386689186096,0.015015196055173874,0.00448442529886961,0.012691007927060127,0.85,3.5500000000000003,18.05,0.021007299423217773,0.0,0.3696187734603882,0.5301923751831055,1.457414150238037
Direct PPO,1014,0.0,0.05,-1.3467140197753906,0.1714046150445938,0.4693894386291504,True,0.4436264634132385,0.020511064678430557,0.008945931680500507,0.018372632563114166,0.775,4.45,16.55,0.046675682067871094,0.0,0.30658984184265137,0.4730929136276245,1.3329566717147827
Direct PPO,1015,0.0,0.05,-1.4601455926895142,0.21413566172122955,0.39239153265953064,True,0.4494239389896393,0.015510229393839836,0.003932385239750147,0.05912984907627106,0.7825,4.3,18.900000000000002,0.013806819915771484,0.0,0.36019209027290344,0.5214536190032959,1.5851774215698242
Direct PPO,1016,0.0,0.05,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,True,0.48162418603897095,0.019552478566765785,0.006256517954170704,0.018605083227157593,0.7875,3.6,18.25,0.022860169410705566,0.0,0.36955738067626953,0.5204063057899475,1.4802165031433105
Direct PPO,1017,0.0,0.05,-0.62247234582901,0.6426637768745422,0.4917738139629364,True,0.23598149418830872,0.02239699475467205,0.012696107849478722,0.038156505674123764,0.84,2.85,19.25,0.02402019500732422,0.0,0.36443012952804565,0.5310038924217224,1.2867368459701538
Direct PPO,1018,0.0,0.05,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,True,0.3508785665035248,0.015796931460499763,0.032384928315877914,0.060733404010534286,0.805,3.6,14.450000000000001,0.019333362579345703,0.0,0.34928545355796814,0.5035873055458069,1.5355865955352783
Direct PPO,1019,0.0,0.05,-1.674609661102295,-0.20800989866256714,0.34006524085998535,True,0.5031557083129883,0.015467255376279354,0.007856946438550949,0.08615056425333023,0.78,3.95,19.150000000000002,0.017830848693847656,0.0,0.32778340578079224,0.4828251004219055,1.5056381225585938
Direct PPO,1020,0.0,0.05,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.29090073704719543,0.013533513993024826,0.0161886066198349,0.011698730289936066,0.8425,2.6500000000000004,18.0,0.02004218101501465,0.0,0.36007505655288696,0.518335223197937,1.4561638832092285
Direct PPO,1021,0.0,0.05,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,True,0.5220062136650085,0.01525635551661253,0.0071917031891644,0.08478626608848572,0.745,4.1000000000000005,17.05,0.03461790084838867,0.0,0.28188246488571167,0.4490091800689697,1.2574187517166138
Direct PPO,1022,0.0,0.05,-1.999210000038147,0.8368335366249084,0.37694433331489563,True,0.6677348017692566,0.016691522672772408,0.017687419429421425,0.05527440831065178,0.7625,4.95,17.5,0.019080162048339844,0.0,0.3425345718860626,0.49805620312690735,1.5861676931381226
Direct PPO,1023,0.0,0.05,-1.4916963577270508,0.8117974996566772,0.4728805720806122,True,0.5258408188819885,0.02025437168776989,0.005659430753439665,0.022086644545197487,0.765,4.4,16.75,0.02775859832763672,0.0,0.3394773006439209,0.49782276153564453,1.3365838527679443
Direct PPO,1024,0.0,0.05,-1.51630699634552,-0.48329436779022217,0.3110935389995575,True,0.4422280490398407,0.01654195785522461,0.021480830386281013,0.028512561693787575,0.82,3.35,19.6,0.017354965209960938,0.0,0.3460155427455902,0.50177001953125,1.4735267162322998
Direct PPO,1025,0.0,0.05,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.18937867879867554,0.015461058355867863,0.033917758613824844,0.010331553407013416,0.8775,2.2,18.900000000000002,0.017515182495117188,0.0,0.4139893054962158,0.5683416128158569,1.423807978630066
Direct PPO,1026,0.0,0.05,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.4934702515602112,0.01645154319703579,0.037152115255594254,0.020061831921339035,0.79,3.95,17.400000000000002,0.01892310380935669,0.0,0.364241361618042,0.5165517926216125,1.3526846170425415
Direct PPO,1027,0.0,0.05,-1.9580382108688354,0.12429128587245941,0.36954861879348755,True,0.6263196468353271,0.015568808652460575,0.01954205520451069,0.02537868171930313,0.7525,5.15,17.650000000000002,0.02818012237548828,0.0,0.3232513964176178,0.4795319736003876,1.3409360647201538
Direct PPO,1028,0.0,0.05,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.22252339124679565,0.01328874658793211,0.016364023089408875,0.024659667164087296,0.8525,2.7,18.0,0.020523548126220703,0.0,0.3585476875305176,0.5278818607330322,1.3603452444076538
Direct PPO,1029,0.0,0.05,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.21269407868385315,0.015764327719807625,0.018178153783082962,0.050970904529094696,0.86,2.85,19.8,0.030039191246032715,0.0,0.3956516683101654,0.5582942962646484,1.3785916566848755
Direct PPO,1030,0.0,0.05,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.5797494649887085,0.017512068152427673,0.020102858543395996,0.09105241298675537,0.76,4.95,16.35,0.02330493927001953,0.0,0.3034936189651489,0.4684637784957886,1.3459645509719849
Direct PPO,1031,0.0,0.05,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.3340097963809967,0.016658911481499672,0.008790940046310425,0.04369371011853218,0.8,3.85,19.05,0.023522377014160156,0.0,0.35732707381248474,0.5159999132156372,1.3808681964874268
Direct PPO,1032,0.0,0.05,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.23954303562641144,0.015553202480077744,0.022072209045290947,0.024305501952767372,0.8225,3.1,19.5,0.025513172149658203,0.0,0.3428381383419037,0.5113784670829773,1.3887416124343872
Direct PPO,1033,0.0,0.05,-0.7577928304672241,0.7459949851036072,0.4761985242366791,True,0.2802726626396179,0.015386774204671383,0.02444114349782467,0.05178390443325043,0.8325,3.9000000000000004,15.5,0.03526711463928223,0.0,0.3703007400035858,0.5376163721084595,1.4720747470855713
Direct PPO,1034,0.0,0.05,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,True,0.1779889166355133,0.025089118629693985,0.015244819223880768,0.03458627685904503,0.8525,3.0500000000000003,17.05,0.009305000305175781,0.0,0.4323693811893463,0.5802829265594482,1.5606615543365479
Direct PPO,1035,0.0,0.05,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.492876797914505,0.01688441075384617,0.024639341980218887,0.04498932510614395,0.78,3.9000000000000004,18.55,0.02747821807861328,0.0,0.3376908600330353,0.48873046040534973,1.5468178987503052
Direct PPO,1036,0.0,0.05,-1.558912754058838,0.6018440127372742,0.34900519251823425,True,0.4777546525001526,0.013953869231045246,0.010528339073061943,0.03477803245186806,0.7825,3.6,19.6,0.020392894744873047,0.0,0.34595298767089844,0.49811720848083496,1.6760222911834717
Direct PPO,1037,0.0,0.05,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.468288391828537,0.01616353541612625,0.021372469142079353,0.006873606704175472,0.775,3.95,19.900000000000002,0.020508289337158203,0.0,0.34639203548431396,0.49117231369018555,1.455313801765442
Direct PPO,1038,0.0,0.05,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,True,0.462966650724411,0.016399962827563286,0.025520795956254005,0.06424173712730408,0.805,3.5,17.25,0.016163349151611328,0.0,0.3605963885784149,0.5185455083847046,1.4819256067276
Direct PPO,1039,0.0,0.05,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.18760143220424652,0.014521952718496323,0.0037941383197903633,0.022670064121484756,0.84,2.25,17.75,0.027016878128051758,0.0,0.36659833788871765,0.5359570980072021,1.3697662353515625
Direct PPO,1040,0.0,0.05,-0.7547146081924438,0.5635512471199036,0.4134989380836487,True,0.2432670295238495,0.017077680677175522,0.014287604950368404,0.029263753443956375,0.815,2.75,19.900000000000002,0.03177070617675781,0.0,0.3584837317466736,0.5255331993103027,1.5735745429992676
Direct PPO,1041,0.0,0.05,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.20023733377456665,0.017723755910992622,0.008089820854365826,0.0456496924161911,0.835,2.6500000000000004,14.25,0.024672508239746094,0.0,0.3685588836669922,0.5347315073013306,1.3768736124038696
Direct PPO,1042,0.0,0.05,-1.463887333869934,-0.25558269023895264,0.3728010952472687,True,0.44174620509147644,0.015609025955200195,0.010784689337015152,0.028500767424702644,0.8025,3.5,14.55,0.02249765396118164,0.0,0.3667103946208954,0.5227782726287842,1.3353160619735718
Direct PPO,1043,0.0,0.05,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,True,0.5449828505516052,0.020550141111016273,0.017265358939766884,0.024780863896012306,0.7775,3.85,19.900000000000002,0.014012336730957031,0.0,0.3602534830570221,0.5083318948745728,1.5610220432281494
Direct PPO,1044,0.0,0.05,-1.981444239616394,0.7169352173805237,0.20961801707744598,True,0.5733726620674133,0.01694655790925026,0.008575446903705597,0.03658230975270271,0.7725,4.3500000000000005,14.8,0.0257912278175354,0.0,0.37166714668273926,0.5190607309341431,1.4224350452423096
Direct PPO,1045,0.0,0.05,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,True,0.21968068182468414,0.016196666285395622,0.01407660823315382,0.048492468893527985,0.855,3.0500000000000003,19.700000000000003,0.02573537826538086,0.0,0.38391733169555664,0.5460671186447144,1.3162550926208496
Direct PPO,1046,0.0,0.05,-1.868130087852478,0.6265861392021179,0.39649125933647156,True,0.617376983165741,0.015055598691105843,0.002655063522979617,0.07724128663539886,0.7575,5.050000000000001,15.55,0.026108264923095703,0.0,0.3463800251483917,0.49570173025131226,1.3572165966033936
Direct PPO,1047,0.0,0.05,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.3144785463809967,0.019294587895274162,0.034580159932374954,0.07381267845630646,0.81,2.85,19.450000000000003,0.021777868270874023,0.0,0.37555795907974243,0.5325928330421448,1.5675427913665771
Direct PPO,1048,0.0,0.05,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,True,0.32541343569755554,0.014741465449333191,0.01543405745178461,0.026221226900815964,0.8275,3.45,16.5,0.022948265075683594,0.0,0.37048763036727905,0.5291296243667603,1.2742501497268677
Direct PPO,1049,0.0,0.05,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5259624123573303,0.02206515520811081,0.007619265001267195,0.04332329332828522,0.775,4.1000000000000005,17.2,0.02077198028564453,0.0,0.34030747413635254,0.4927618205547333,1.3881515264511108
Direct PPO,1050,0.0,0.05,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.4259251356124878,0.013520803302526474,0.010612688027322292,0.035982437431812286,0.7675,4.2,19.400000000000002,0.02924823760986328,0.0,0.3497961163520813,0.5033502578735352,1.3034181594848633
Direct PPO,1051,0.0,0.05,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.23385637998580933,0.015627773478627205,0.013390419073402882,0.029612764716148376,0.855,2.6500000000000004,19.450000000000003,0.03476572036743164,0.0,0.40680986642837524,0.5608242750167847,1.5466008186340332
Direct PPO,1052,0.0,0.05,-1.577463150024414,-0.03658809885382652,0.32490968704223633,False,0.4602647125720978,0.014296059496700764,0.013548140414059162,0.11776771396398544,0.785,3.6,nan,0.01810455322265625,0.0,0.33637091517448425,0.5027040839195251,1.234089970588684
Direct PPO,1053,0.0,0.05,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.2289741188287735,0.013883376494050026,0.018217038363218307,0.053620558232069016,0.8425,2.7,18.8,0.027407407760620117,0.0,0.3814931809902191,0.5396525263786316,1.4547228813171387
Direct PPO,1054,0.0,0.05,-1.9604523181915283,0.6108824014663696,0.3443475067615509,True,0.6237111687660217,0.02046278305351734,0.007573609706014395,0.04824381321668625,0.7775,4.3,18.7,0.01007843017578125,0.0,0.3458912670612335,0.4964664578437805,1.4608962535858154
Direct PPO,1055,0.0,0.05,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,True,0.2752789855003357,0.011448382399976254,0.01365791168063879,0.035329800099134445,0.835,2.7,17.85,0.015686988830566406,0.0,0.36979973316192627,0.534494161605835,1.4306186437606812
Direct PPO,1056,0.0,0.05,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,True,0.21853603422641754,0.021007748320698738,0.006825458258390427,0.029114190489053726,0.86,2.4000000000000004,17.55,0.008380651473999023,0.0,0.3537720739841461,0.5249525904655457,1.3704235553741455
Direct PPO,1057,0.0,0.05,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.38920333981513977,0.01802210509777069,0.013732162304222584,0.044417381286621094,0.8125,3.2,17.45,0.029295921325683594,0.0,0.3552609086036682,0.5141980648040771,1.4874062538146973
Direct PPO,1058,0.0,0.05,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,True,0.616692841053009,0.0176473967730999,0.02356586791574955,0.03378894925117493,0.775,4.3,15.450000000000001,0.018185138702392578,0.0,0.3937300741672516,0.5257662534713745,1.511898398399353
Direct PPO,1059,0.0,0.05,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.37882083654403687,0.015108087100088596,0.0037946098018437624,0.0499473512172699,0.83,3.1500000000000004,13.3,0.013234376907348633,0.0,0.3587148189544678,0.5198990106582642,1.336294174194336
Direct PPO,1060,0.0,0.05,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,True,0.23308995366096497,0.013744835741817951,0.005700644571334124,0.04162340238690376,0.84,3.1500000000000004,15.3,0.0257718563079834,0.0,0.32477593421936035,0.49592700600624084,1.3585126399993896
Direct PPO,1061,0.0,0.05,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.2827581465244293,0.017004430294036865,0.008403482846915722,0.07568863034248352,0.8425,2.85,19.950000000000003,0.015337467193603516,0.0,0.3916589617729187,0.5545191764831543,1.2964199781417847
Direct PPO,1062,0.0,0.05,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.3311194181442261,0.014963574707508087,0.012444308027625084,0.02970152348279953,0.8175,3.25,19.650000000000002,0.027732372283935547,0.0,0.3566263020038605,0.5176993012428284,1.4090827703475952
Direct PPO,1063,0.0,0.05,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.17910557985305786,0.015191921964287758,0.01784640923142433,0.04331474378705025,0.8475,2.95,19.650000000000002,0.022896766662597656,0.0,0.3699946999549866,0.5348777770996094,1.3461649417877197
Direct PPO,1064,0.0,0.05,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.441541463136673,0.02297285757958889,0.02946881204843521,0.05469544976949692,0.7925,3.35,19.5,0.03838127851486206,0.0,0.37161388993263245,0.5235950350761414,1.4721825122833252
Direct PPO,1065,0.0,0.05,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.1883532702922821,0.01634790375828743,0.02843812108039856,0.004124957136809826,0.8375,3.0,19.85,0.02633523941040039,0.0,0.3718385696411133,0.5336516499519348,1.466593861579895
