method,alpha,seed,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,max_tracking_error,final_error,final_relative_speed,stable_ratio,capture_time,forward_overshoot,ahead_ratio,command_smoothness,mean_abs_velocity_error,total_reward,held_out
Nominal Residual PPO,1.0,1004,-1.998679280281067,-0.7396973967552185,0.24154320359230042,False,0.6159907807877617,0.086333108287037,2.150963544845581,0.017301931977272034,0.0032438819762319326,0.4925,8.9,0.28389668464660645,0.5225,0.0004262251809376457,0.13752580480650067,57.710382668057875,True
Nominal Residual PPO,1.0,1005,-1.8766711950302124,0.8611240983009338,0.28618520498275757,False,0.6046758435465881,0.11530594947835289,2.0905823707580566,0.022623373195528984,0.009339965879917145,0.3925,11.100000000000001,0.29028046131134033,0.5575,0.0004776251150785295,0.1322860188782215,10.323646070293597,True
Nominal Residual PPO,1.0,1006,-1.4946178197860718,0.20171388983726501,0.28934937715530396,True,0.4246350340769621,0.03103920835329422,1.5509462356567383,0.006918754428625107,0.004742792807519436,0.695,6.1000000000000005,0.25158238410949707,0.7025,0.00015767921449733277,0.10654788672924041,193.97696591752344,True
Nominal Residual PPO,1.0,1007,-1.8931626081466675,0.6319606900215149,0.39287856221199036,True,0.634919692517865,0.0796867468133833,2.0569589138031006,0.01820986717939377,0.0023217222187668085,0.505,8.8,0.15018951892852783,0.7025,0.00026728229223883625,0.12204547695815564,61.16109908776773,True
Nominal Residual PPO,1.0,1008,-1.749120831489563,0.6261014938354492,0.26522985100746155,False,0.5276643196502944,0.0783772512234565,1.8824126720428467,0.016863152384757996,0.0070539009757339954,0.4825,8.65,0.29934751987457275,0.575,0.00034591071426355276,0.12526862766593694,72.23350602520193,True
Nominal Residual PPO,1.0,1009,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,True,0.5476240331893145,0.032621107724118734,1.966204285621643,0.005781563930213451,0.004537716507911682,0.695,6.1000000000000005,0.3205057382583618,0.49,0.00021739340316228968,0.1339105400070548,170.82770552993333,True
Nominal Residual PPO,1.0,1010,-1.8575115203857422,0.07161146402359009,0.4753030240535736,True,0.6519941198777964,0.030296767530323013,1.9880461692810059,0.010326146148145199,0.006444614380598068,0.735,5.300000000000001,0.07760119438171387,0.76,7.080128775545411e-05,0.11493343330919742,163.5139014609497,True
Nominal Residual PPO,1.0,1011,-1.57381272315979,0.12664707005023956,0.26378002762794495,True,0.4408813361302101,0.02402169165902138,1.6154100894927979,0.004919848404824734,0.0038929821457713842,0.71,5.800000000000001,0.2770427465438843,0.695,0.00014786165212707242,0.112441401258111,199.6287239186325,True
Nominal Residual PPO,1.0,1012,-1.5405192375183105,0.561293363571167,0.2715309262275696,True,0.4561365670539189,0.06796124632914648,1.665443778038025,0.014502601698040962,0.008688542991876602,0.52,8.5,0.2916123867034912,0.5975,0.00032003982810064143,0.11394700687378645,102.63830831802994,True
Nominal Residual PPO,1.0,1013,-0.8082606196403503,-0.8420410752296448,0.401797890663147,False,0.3291387286266908,0.10653170020344495,1.1964707374572754,0.022088471800088882,0.008456986397504807,0.4075,11.05,0.1495518684387207,0.6925,0.000496706319874025,0.07168405279517173,66.79761367387702,True
Nominal Residual PPO,1.0,1014,-1.3467140197753906,0.1714046150445938,0.4693894386291504,True,0.4441331987276141,0.032761163690849034,1.4794632196426392,0.011816433630883694,0.0029463714454323053,0.73,4.6000000000000005,0.0824134349822998,0.81,0.000105594121902735,0.0899725852161646,204.04937302125634,True
Nominal Residual PPO,1.0,1015,-1.4601455926895142,0.21413566172122955,0.39239153265953064,True,0.45179010852390705,0.035653522578542395,1.5577362775802612,0.010480680502951145,0.0011778328334912658,0.6775,6.3500000000000005,0.14558672904968262,0.8275,0.0001276286130444688,0.09819863595068455,181.22594965299706,True
Nominal Residual PPO,1.0,1016,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,True,0.48439805368039557,0.012834465685770074,1.711901068687439,0.0038347889203578234,0.002268735086545348,0.7275,5.45,0.22140121459960938,0.78,0.00013083061055576748,0.11160897891968488,203.3639845279444,True
Nominal Residual PPO,1.0,1017,-0.62247234582901,0.6426637768745422,0.4917738139629364,False,0.2686409185777255,0.0813691165269803,0.9438154101371765,0.021538998931646347,0.00485534081235528,0.475,8.65,0.06900978088378906,0.81,0.00040798749764540753,0.057567898258566855,110.92263672144104,True
Nominal Residual PPO,1.0,1018,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,True,0.35104546287477734,0.014679520921028484,1.232259750366211,0.00957901868969202,0.0027829979080706835,0.8175,3.6500000000000004,0.08630144596099854,0.835,0.0001217898837978466,0.07728996440768242,262.61469684524883,True
Nominal Residual PPO,1.0,1019,-1.674609661102295,-0.20800989866256714,0.34006524085998535,True,0.5066648870002636,0.02296246917132635,1.7472251653671265,0.0057379803620278835,0.005672328639775515,0.7175,5.65,0.1830461025238037,0.825,0.00014564360467096381,0.11017695598304272,190.9008667645088,True
Nominal Residual PPO,1.0,1020,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.31211863440642224,0.052059489005212685,1.2281949520111084,0.011846911162137985,0.002818153705447912,0.605,6.550000000000001,0.3205968737602234,0.505,0.00026970650692661525,0.09645801007747651,166.62853758873578,True
Nominal Residual PPO,1.0,1021,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,False,0.5491219507267666,0.10959416636412112,1.74289071559906,0.022474214434623718,0.01159900426864624,0.4025,11.100000000000001,0.07147216796875,0.695,0.00047149180604780656,0.09966214694082737,23.313168226463162,True
Nominal Residual PPO,1.0,1022,-1.999210000038147,0.8368335366249084,0.37694433331489563,False,0.685757837740185,0.11258894885181647,2.217628240585327,0.022613737732172012,0.011096666567027569,0.4,11.100000000000001,0.17040205001831055,0.64,0.00040572669121742794,0.12977551765739917,-0.5335720125584077,True
Nominal Residual PPO,1.0,1023,-1.4916963577270508,0.8117974996566772,0.4728805720806122,False,0.5465695431498251,0.10666537591040474,1.7707891464233398,0.024200739338994026,0.0094743762165308,0.41,11.05,0.08874678611755371,0.71,0.00039584455551612904,0.10101406902074814,29.627122180030113,True
Nominal Residual PPO,1.0,1024,-1.51630699634552,-0.48329436779022217,0.3110935389995575,True,0.4522293672502677,0.04246287598538363,1.6286505460739136,0.009721022099256516,0.006498423870652914,0.64,6.25,0.20820200443267822,0.7375,0.0002632058061377122,0.1054934586584568,161.34483614640206,True
Nominal Residual PPO,1.0,1025,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.20383978098423614,0.028213490496191918,0.8365699052810669,0.0042173289693892,0.007309980224817991,0.7375,4.2,0.26304131746292114,0.68,0.00023923879896781637,0.07083501413464546,247.3526923575525,True
Nominal Residual PPO,1.0,1026,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.49887454813335047,0.03330931498303113,1.7883607149124146,0.0067055923864245415,0.0035895146429538727,0.6925,6.15,0.28715407848358154,0.6675,0.00015113756319921708,0.12210591372102499,179.27368509728697,True
Nominal Residual PPO,1.0,1027,-1.9580382108688354,0.12429128587245941,0.36954861879348755,True,0.6273054217318123,0.03509600141275112,2.0374345779418945,0.007246191147714853,0.005324340425431728,0.6975,6.050000000000001,0.1633826494216919,0.795,9.662669805416698e-05,0.1233284530416131,157.96621916982684,True
Nominal Residual PPO,1.0,1028,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.2272188286613325,0.022648104220824326,0.8859924077987671,0.00844594370573759,0.0004932640003971756,0.7975,4.2,0.1306208372116089,0.8825,0.00016043218915414925,0.06299712732434273,272.4876438903298,True
Nominal Residual PPO,1.0,1029,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.2543603455213745,0.07245751923508768,0.9937342405319214,0.014783911406993866,0.00827159732580185,0.515,8.55,0.28373831510543823,0.475,0.0004649210794618881,0.07470351971685886,132.43416476399,True
Nominal Residual PPO,1.0,1030,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,False,0.6102172156075852,0.12488919031596696,1.9596617221832275,0.018776264041662216,0.02363063208758831,0.3825,11.350000000000001,0.10591721534729004,0.6525,0.0005005952757449188,0.11091068848967552,1.1188273114674183,True
Nominal Residual PPO,1.0,1031,-0.9611496329307556,0.9009804725646973,0.39864641427993774,False,0.38565618290393333,0.12526628572662782,1.349510669708252,0.022376684471964836,0.01979011669754982,0.38,11.3,0.1637507677078247,0.6675,0.0005731540762996041,0.08107085920870304,40.224885601977405,True
Nominal Residual PPO,1.0,1032,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.25417987213060317,0.04891535253733347,0.9319570660591125,0.014647063799202442,0.004208016209304333,0.625,6.3500000000000005,0.0737076997756958,0.815,0.00026302146727584606,0.05975361004471779,186.10593672208677,True
Nominal Residual PPO,1.0,1033,-0.7577928304672241,0.7459949851036072,0.4761985242366791,False,0.31871070021595005,0.0974971394469798,1.1103570461273193,0.023739807307720184,0.0038352669216692448,0.4325,10.9,0.08423149585723877,0.785,0.00046528658003132476,0.06545238636434078,80.37190794283885,True
Nominal Residual PPO,1.0,1034,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,False,0.22614176191384808,0.08542704670164578,0.8656488060951233,0.019202467054128647,0.00669281929731369,0.465,8.700000000000001,0.21416842937469482,0.4625,0.0004477416266443557,0.056611384004354476,115.0385118369723,True
Nominal Residual PPO,1.0,1035,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.49649429094883724,0.03535703010309457,1.6386762857437134,0.00975795742124319,0.009222697466611862,0.675,5.8500000000000005,0.10265803337097168,0.8075,0.00014830813043629083,0.09909942723810673,169.5060122815698,True
Nominal Residual PPO,1.0,1036,-1.558912754058838,0.6018440127372742,0.34900519251823425,False,0.49207698283626833,0.07521759576933028,1.7155344486236572,0.017479434609413147,0.005980595014989376,0.495,8.6,0.20171165466308594,0.7125,0.00031369071783177843,0.10863354083150625,85.12622245605709,True
Nominal Residual PPO,1.0,1037,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.4749066334472564,0.03831277932089259,1.6299687623977661,0.009354186244308949,0.008595781400799751,0.6575,6.0,0.14275145530700684,0.825,0.00020975138035110588,0.10097409293055534,166.02340636797064,True
Nominal Residual PPO,1.0,1038,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,False,0.49080576809350157,0.09799908957499821,1.7404528856277466,0.01897048018872738,0.009594550356268883,0.4475,9.05,0.21626698970794678,0.645,0.0004400676330065563,0.10933013848960399,57.20654044438371,True
Nominal Residual PPO,1.0,1039,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.18950899295582083,0.012497817163420676,0.7713037729263306,0.005941977724432945,0.0024516938719898462,0.8175,3.75,0.15639781951904297,0.895,0.0001525622056929712,0.059136877246201036,291.5661612908566,True
Nominal Residual PPO,1.0,1040,-0.7547146081924438,0.5635512471199036,0.4134989380836487,True,0.26734399104363515,0.06737233450270373,0.9859970211982727,0.016449928283691406,0.009742919355630875,0.5225,8.450000000000001,0.13078248500823975,0.8075,0.0003685310230354019,0.06479405298829079,135.19326101713,True
Nominal Residual PPO,1.0,1041,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.20237722755394183,0.018188956736076897,0.784697413444519,0.009784289635717869,0.000443339318735525,0.84,2.85,0.08494973182678223,0.8775,0.00014135512592019055,0.054905514493584634,295.71821675947547,True
Nominal Residual PPO,1.0,1042,-1.463887333869934,-0.25558269023895264,0.3728010952472687,True,0.44559355227658903,0.022733758664023846,1.5558549165725708,0.007052925415337086,0.005581424105912447,0.72,5.6000000000000005,0.15287208557128906,0.8325,0.00015410089267754737,0.09809799905866384,202.85748665699052,True
Nominal Residual PPO,1.0,1043,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,False,0.5682592727452254,0.09525974689409385,1.9551254510879517,0.018594246357679367,0.008156386204063892,0.455,9.0,0.2028512954711914,0.6425,0.00043371134203265197,0.1194746220856905,47.8442095850277,True
Nominal Residual PPO,1.0,1044,-1.981444239616394,0.7169352173805237,0.20961801707744598,False,0.5945898223865153,0.0934134784689324,2.121433973312378,0.019280897453427315,0.004086248576641083,0.4525,8.8,0.36589139699935913,0.425,0.0004098521885644151,0.14365323536098004,43.293013807234246,True
Nominal Residual PPO,1.0,1045,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,True,0.23105996094727138,0.0403776057089865,0.8875254392623901,0.011490082368254662,0.002861121902242303,0.6725,4.3500000000000005,0.12362277507781982,0.8175,0.00021488855217639369,0.06176509492099285,213.44743612468903,True
Nominal Residual PPO,1.0,1046,-1.868130087852478,0.6265861392021179,0.39649125933647156,True,0.6268929331668398,0.07886224593743608,2.032642364501953,0.018188221380114555,0.0021958649158477783,0.505,8.8,0.14612090587615967,0.7025,0.00026473946443728865,0.12052588634192944,62.913594098803685,True
Nominal Residual PPO,1.0,1047,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.3189413136268522,0.014215947433372011,1.225381851196289,0.004486079327762127,0.0010916772298514843,0.765,4.7,0.2288602590560913,0.785,0.00014952760906691967,0.08822408180683851,246.79711371864798,True
Nominal Residual PPO,1.0,1048,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,False,0.3536153821375707,0.08520409801174797,1.2415555715560913,0.01965201273560524,0.00488450238481164,0.4725,8.85,0.09177982807159424,0.76,0.000405048304551026,0.07382787451148033,94.71397814431498,True
Nominal Residual PPO,1.0,1049,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5262415868915666,0.02847197093389063,1.7214581966400146,0.009300596080720425,0.005407857708632946,0.7475,5.050000000000001,0.10845756530761719,0.8,8.824045378336333e-05,0.10358553484082222,197.49342773390936,True
Nominal Residual PPO,1.0,1050,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.43397396138312583,0.04926551820461834,1.4248323440551758,0.013575736433267593,0.011155005544424057,0.6125,6.050000000000001,0.06432580947875977,0.81,0.00022627022315901068,0.08647368475794792,149.31387497126977,True
Nominal Residual PPO,1.0,1051,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,False,0.271457713217625,0.07746111643433128,1.051550030708313,0.01743405871093273,0.004868584685027599,0.4875,8.700000000000001,0.2812950015068054,0.5925,0.0003867993811572486,0.0801857540756464,117.37407149541023,True
Nominal Residual PPO,1.0,1052,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.4623825096226305,0.012869375661665003,1.6356229782104492,0.004809615667909384,0.0010019924957305193,0.7375,5.25,0.2034471035003662,0.8175,0.00012018981144416156,0.10626983851194381,211.43378415435566,True
Nominal Residual PPO,1.0,1053,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.238157880329128,0.0357685065582654,0.9011886715888977,0.011482746340334415,0.002721931552514434,0.7,4.3,0.09982812404632568,0.8425,0.0002005752363091563,0.06098360851407051,225.11531711569936,True
Nominal Residual PPO,1.0,1054,-1.9604523181915283,0.6108824014663696,0.3443475067615509,False,0.6339075110345719,0.08070555706058373,2.1002769470214844,0.01775519922375679,0.0017211290542036295,0.4925,8.75,0.19795644283294678,0.685,0.0002813626257816155,0.12820109128952026,57.45616534295947,True
Nominal Residual PPO,1.0,1055,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,False,0.3192016854117046,0.10391533784473972,1.1733254194259644,0.022011734545230865,0.006165636703372002,0.4175,11.0,0.17126572132110596,0.685,0.0004952370593900843,0.07234984174370766,73.34564958976856,True
Nominal Residual PPO,1.0,1056,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,False,0.26646856107029276,0.09607412945173302,0.9910121560096741,0.02131139114499092,0.0019531736616045237,0.445,10.850000000000001,0.19551539421081543,0.6875,0.0004800209829362644,0.06357792567461729,96.26018977183935,True
Nominal Residual PPO,1.0,1057,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.3921162772909427,0.009110329773646985,1.449770212173462,0.0035706188064068556,0.0019354510586708784,0.7475,5.050000000000001,0.23278236389160156,0.7775,0.00013281760059678365,0.09973825260996819,228.9009908242367,True
Nominal Residual PPO,1.0,1058,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,False,0.6330864723561457,0.08411380633918142,2.0957717895507812,0.01840752176940441,0.004456369671970606,0.48,8.700000000000001,0.17304253578186035,0.6675,0.00039978311978647324,0.12527829602360727,49.35349651378872,True
Nominal Residual PPO,1.0,1059,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.3854747113178825,0.027399651721072137,1.4167109727859497,0.007437815889716148,0.0035201129503548145,0.7,6.0,0.19286298751831055,0.7875,0.0001904874890434019,0.09410506971180439,203.39941912916623,True
Nominal Residual PPO,1.0,1060,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,False,0.27976250035679295,0.10125312673246575,1.0047281980514526,0.022198136895895004,0.007286369800567627,0.4225,11.0,0.08832800388336182,0.7475,0.00046693064094743776,0.0550032552331686,83.11022696352727,True
Nominal Residual PPO,1.0,1061,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.2878048711704581,0.01720498331530516,1.1256574392318726,0.003548821434378624,0.004919989034533501,0.765,4.7,0.2430781126022339,0.75,0.00015819248661980481,0.08445164915174246,250.75139106259616,True
Nominal Residual PPO,1.0,1062,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.3501278181039635,0.0644233567127702,1.2636038064956665,0.016034714877605438,0.0029022814705967903,0.5375,8.6,0.11952674388885498,0.775,0.00033736360267577314,0.07821335904300213,128.90040028353843,True
Nominal Residual PPO,1.0,1063,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.21676327588974464,0.0684874931628709,0.8364167213439941,0.014566320925951004,0.009333139285445213,0.52,8.5,0.1809377670288086,0.6725,0.00042418699360771,0.05655772216618061,142.9880533217342,True
Nominal Residual PPO,1.0,1064,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.4468901521417251,0.009937768692623158,1.6484410762786865,0.00201869523152709,0.00039726635441184044,0.7275,5.45,0.29323410987854004,0.735,0.0001499346353353485,0.11543900465592742,210.35458231094512,True
Nominal Residual PPO,1.0,1065,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.2190193204182274,0.06893835979380719,0.8133116960525513,0.01736626774072647,0.00401621637865901,0.5175,8.6,0.09632182121276855,0.8025,0.00033176288653386123,0.05175209872424603,141.68720443027797,True
Nominal Residual PPO,1.0,1066,-1.3762075901031494,0.32575497031211853,0.20805609226226807,True,0.3714097599071974,0.03995208851070342,1.432700753211975,0.006974600721150637,0.008146287873387337,0.645,6.2,0.3479424715042114,0.455,0.0002291302485686275,0.10984074717387557,177.19567701547717,True
Nominal Residual PPO,1.0,1067,-0.6176835894584656,0.9055254459381104,0.20151829719543457,False,0.29497766858166563,0.1157019434100271,1.0992552042007446,0.02020186185836792,0.01284372340887785,0.3925,11.200000000000001,0.23534545302391052,0.4225,0.0005890924310040852,0.06733595406636596,66.09464893149375,True
Nominal Residual PPO,1.0,1068,-0.7787961959838867,0.5352519750595093,0.25048118829727173,True,0.24326673054262535,0.05890052523315242,0.9595839381217957,0.011189986951649189,0.011230306699872017,0.5575,8.3,0.2702299952507019,0.6,0.00039453977695485946,0.07438168607652187,155.5124279152536,True
Nominal Residual PPO,1.0,1069,-0.5076419115066528,0.8446078896522522,0.24751581251621246,False,0.26814505521993437,0.10697699462879766,0.9901279211044312,0.02073034830391407,0.007483641617000103,0.41,11.05,0.1822803020477295,0.5125,0.0005590575769571373,0.056955261789262294,79.9739158742322,True
Nominal Residual PPO,1.0,1070,-1.6644020080566406,0.9533751606941223,0.22921264171600342,False,0.5375848710919692,0.12959219840976943,1.9316902160644531,0.021009506657719612,0.018930723890662193,0.38,11.3,0.3729128837585449,0.42,0.0005827677672723324,0.13126523476094007,10.103542073173932,True
Nominal Residual PPO,1.0,1071,-1.6379417181015015,0.7469041347503662,0.26974478363990784,False,0.5069983073647899,0.0926375718019054,1.823076605796814,0.020025841891765594,0.0028641398530453444,0.45,8.8,0.30651938915252686,0.54,0.0004316269194061621,0.12129912842065096,56.3934151489348,True
Nominal Residual PPO,1.0,1072,-1.22187077999115,0.3675197660923004,0.4661308228969574,True,0.40573275601653214,0.051771506325399334,1.3777917623519897,0.015277191996574402,0.0023501876275986433,0.605,6.5,0.08762919902801514,0.825,0.0001833322559582603,0.08502565011382103,153.50055861235398,True
Nominal Residual PPO,1.0,1073,-1.5133368968963623,0.8512749075889587,0.3800120949745178,False,0.519876245268632,0.11182309189867563,1.7799524068832397,0.023562269285321236,0.009356174618005753,0.395,11.100000000000001,0.18542718887329102,0.6725,0.00047025549264718394,0.10710267156362534,26.90486806452953,True
Nominal Residual PPO,1.0,1074,-0.5001789927482605,-0.2884053587913513,0.4962819218635559,True,0.1746952554116624,0.028992174484656713,0.6754875183105469,0.011792220175266266,0.0012703166576102376,0.7525,4.2,0.06729769706726074,0.885,0.00016520696351128813,0.048333559408783915,259.7777470746909,True
Nominal Residual PPO,1.0,1075,-0.8189709782600403,0.9466501474380493,0.23914383351802826,False,0.3397845763445697,0.12329594414653373,1.2590471506118774,0.01935921423137188,0.019038880243897438,0.3825,11.3,0.2668982148170471,0.4775,0.0006051093982969516,0.08119344372302294,51.95624657848802,True
Nominal Residual PPO,1.0,1076,-1.445397138595581,-0.562984049320221,0.45283621549606323,True,0.4954289215043069,0.06542510074095291,1.6302250623703003,0.015859637409448624,0.011222668923437595,0.53,8.35,0.09146595001220703,0.79,0.0003175206345227088,0.09716449238359928,99.03805846537794,True
Nominal Residual PPO,1.0,1077,-0.6151338219642639,-0.8893533945083618,0.2694230377674103,False,0.29913029502089966,0.12114139338408342,1.088533878326416,0.023105623200535774,0.013024243526160717,0.385,11.200000000000001,0.2593216300010681,0.5525,0.0005813439525335609,0.06835830070078373,60.63002409267518,True
Nominal Residual PPO,1.0,1078,-0.6580581068992615,-0.6858707666397095,0.23459486663341522,False,0.2512369551416723,0.08872206668132826,0.9584092497825623,0.019910171627998352,0.0056849694810807705,0.4575,8.75,0.27983975410461426,0.4925,0.00046927154153461636,0.07058898316696287,105.90006998245227,True
Nominal Residual PPO,1.0,1079,-0.5874135494232178,0.8651593327522278,0.4896434247493744,False,0.32051660695845824,0.12623492838405126,1.076871633529663,0.024134233593940735,0.020819062367081642,0.38,11.3,0.06984150409698486,0.705,0.0005588134704249041,0.059692872166633604,51.704071714248144,True
Nominal Residual PPO,1.0,1080,-0.6397119164466858,0.7102972865104675,0.367546945810318,False,0.2675087747816379,0.08908579425215593,0.9782975912094116,0.020450429990887642,0.0021059794817119837,0.46,8.8,0.1525067687034607,0.7275,0.00047753669653777524,0.06183564703911543,103.46394709362103,True
Nominal Residual PPO,1.0,1081,-1.3320256471633911,0.8601993322372437,0.3006768822669983,False,0.44589694394950563,0.11185402665143682,1.6089626550674438,0.022012460976839066,0.009371491149067879,0.3975,11.100000000000001,0.28457486629486084,0.5625,0.0005289948653491454,0.10656138554215432,39.144112420865916,True
Nominal Residual PPO,1.0,1082,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,True,0.26671707584098847,0.034211535660318634,1.0472158193588257,0.008563794195652008,0.0016397066647186875,0.7175,4.5,0.21623319387435913,0.785,0.0001960199392011851,0.07792867172509432,228.22593309317384,True
Nominal Residual PPO,1.0,1083,-1.3940625190734863,0.6289385557174683,0.21643398702144623,True,0.40578956829048124,0.0720922665154761,1.543211579322815,0.014648321084678173,0.009658852592110634,0.505,8.55,0.3573024868965149,0.4525,0.00039382778292528577,0.11331269558519125,101.359547998293,True
Nominal Residual PPO,1.0,1084,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,False,0.3293930999277421,0.11755377169333929,1.1846938133239746,0.022397244349122047,0.014212771318852901,0.39,11.15,0.14595389366149902,0.6875,0.0005316676245257244,0.06846016451716423,57.01887800022137,True
Nominal Residual PPO,1.0,1085,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,True,0.20817980908329342,0.012697570490799712,0.8217359185218811,0.007604957092553377,0.0020485729910433292,0.86,2.8000000000000003,0.11921215057373047,0.8825,0.00014086859552268782,0.058945239782333375,305.7705251226386,True
Nominal Residual PPO,1.0,1086,-0.7490203976631165,-0.7008727788925171,0.4387705326080322,False,0.2888108002672717,0.07739623766070608,1.066512942314148,0.018547894433140755,0.0018470005597919226,0.4925,8.75,0.11614644527435303,0.775,0.00037931501929186945,0.06566335022449493,116.73329872700022,True
Nominal Residual PPO,1.0,1087,-1.2718281745910645,-0.8616007566452026,0.3274095356464386,False,0.43464876722207085,0.11409988890260171,1.5632307529449463,0.021030830219388008,0.014013031497597694,0.395,11.200000000000001,0.21861326694488525,0.645,0.000494047920981756,0.0990186970308423,40.87809042606864,True
Nominal Residual PPO,1.0,1088,-1.148199200630188,-0.9221230149269104,0.4605681300163269,False,0.4493915967317418,0.1192661846454554,1.5241628885269165,0.019548213109374046,0.021296609193086624,0.3875,11.3,0.11138498783111572,0.6825,0.0004911236692708833,0.08806299246847629,33.43268413932859,True
Nominal Residual PPO,1.0,1089,-1.8535881042480469,0.5890284776687622,0.37915652990341187,True,0.6096980957081992,0.07591035643741588,2.002676010131836,0.017493030056357384,0.0015232110163196921,0.5075,8.75,0.16299200057983398,0.7025,0.00025511548510471284,0.12063006609678269,68.88923966152174,True
Nominal Residual PPO,1.0,1090,-0.9845758080482483,-0.6573527455329895,0.30003631114959717,False,0.31570972672467423,0.07835459298429674,1.2066437005996704,0.0176201481372118,0.0027976548299193382,0.49,8.75,0.24058490991592407,0.6725,0.00038266906254904063,0.0843012798205018,110.63262200664126,True
Nominal Residual PPO,1.0,1091,-1.8845704793930054,-0.6914018392562866,0.36124923825263977,False,0.6248838548302065,0.08576282277591436,2.0561883449554443,0.018978016451001167,0.004074300639331341,0.4725,8.700000000000001,0.15723693370819092,0.675,0.0004013300203966264,0.1219942619651556,46.906599800545,True
Nominal Residual PPO,1.0,1092,-1.9696727991104126,-0.2278679758310318,0.31251582503318787,True,0.6050367702140551,0.035876017455575525,2.0327112674713135,0.005837200675159693,0.007576502859592438,0.7,6.0,0.2135632038116455,0.7725,0.00016267888305663872,0.12723980110138655,161.6573872369631,True
Nominal Residual PPO,1.0,1093,-0.8791002631187439,0.07968070358037949,0.43002596497535706,True,0.2628536019609452,0.020545369857135846,0.9864982962608337,0.009052987210452557,0.003822406753897667,0.7975,4.05,0.10946941375732422,0.865,0.00014299207750631082,0.06686918288469315,267.87055574228003,True
Nominal Residual PPO,1.0,1094,-0.9031349420547485,-0.5643354058265686,0.2514164447784424,True,0.2772215700324759,0.07200825163986296,1.080662727355957,0.016233336180448532,0.004756066016852856,0.5125,8.65,0.29015403985977173,0.5875,0.0003552779942133215,0.08361086800694466,128.15513551796116,True
Nominal Residual PPO,1.0,1095,-1.3096781969070435,-0.4019305408000946,0.2943161725997925,True,0.37402557088849586,0.035665794156217706,1.404356837272644,0.008596018888056278,0.00314554525539279,0.665,6.25,0.2322688102722168,0.7525,0.00022174157432174721,0.09682688642293215,187.56276222268446,True
Nominal Residual PPO,1.0,1096,-0.5565752387046814,0.7886120080947876,0.27283963561058044,False,0.26237708335888715,0.09879357036557287,0.972832441329956,0.020305143669247627,0.0037587308324873447,0.435,10.950000000000001,0.18489569425582886,0.59,0.0005302249608323809,0.05936977837234735,92.7749667564656,True
Nominal Residual PPO,1.0,1097,-1.3080552816390991,0.037033263593912125,0.27344202995300293,True,0.3548383542109187,0.013341979263749647,1.3486006259918213,0.0027848812751471996,0.003792506642639637,0.7475,5.050000000000001,0.2614050507545471,0.74,0.0001470554902678627,0.09750967625528574,233.75034151951064,True
Nominal Residual PPO,1.0,1098,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,True,0.4026383900177454,0.029021481660685848,1.363215446472168,0.010462786071002483,0.007790221367031336,0.7425,5.6000000000000005,0.07937419414520264,0.82,0.0001540018960985204,0.0839052813500166,216.28761925524938,True
