method,alpha,seed,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,max_tracking_error,final_error,final_relative_speed,stable_ratio,capture_time,forward_overshoot,ahead_ratio,command_smoothness,mean_abs_velocity_error,total_reward
PD+FF,0.5,1098,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,True,0.4020204426646397,0.0025037686512795363,1.3670687675476074,2.86102294921875e-06,1.996755599975586e-06,0.7875,4.25,0.00811624526977539,0.3825,2.5138674646915602e-05,0.03800490606576204,246.118597922261
PD+FF,0.5,1099,-1.9130916595458984,0.09447009861469269,0.36984628438949585,True,0.6100014314912554,0.004245092033714661,1.9912300109863281,1.9073486328125e-06,1.3113021850585938e-06,0.755,4.9,0.009772539138793945,0.5275,2.1047828754145287e-05,0.052603822685778144,193.66782475548487
Residual PPO,0.5,1000,-1.2179213762283325,0.20768369734287262,0.34128254652023315,True,0.3460676661846598,0.005311152502854808,1.2960821390151978,0.0050225695595145226,3.0398550734389573e-06,0.845,3.1,0.005021095275878906,0.66,7.873351664643589e-05,0.03422593522816896,281.5403106522983
Residual PPO,0.5,1001,-1.0811076164245605,-0.9685990810394287,0.25630688667297363,True,0.34277152667492583,0.0028649098263357174,1.4634742736816406,0.0019575704354792833,3.049558472412173e-08,0.855,2.9000000000000004,0.0018916130065917969,0.63,0.00010739074913655956,0.029139605425298212,289.58408082026557
Residual PPO,0.5,1002,-1.428768277168274,-0.28562131524086,0.4242836833000183,True,0.4537027172164612,0.00893250074663287,1.5484788417816162,0.00801213551312685,5.962941145298828e-07,0.8125,3.75,0.008008956909179688,0.65,7.225487326957097e-05,0.041556337885558604,244.98399056509484
Residual PPO,0.5,1003,-1.7183640003204346,-0.48658838868141174,0.34840381145477295,True,0.5310106997740955,0.007810223735406144,1.8374541997909546,0.00527746370062232,5.6624876378919e-06,0.805,3.9000000000000004,0.005276679992675781,0.625,7.95661149409783e-05,0.04689563062041998,229.66099344294625
Residual PPO,0.5,1004,-1.998679280281067,-0.7396973967552185,0.24154320359230042,True,0.5963015333263793,0.006234968928637143,2.150963544845581,0.0014578370610252023,1.2369532669254113e-06,0.805,3.9000000000000004,0.0013408660888671875,0.55,9.39593396360271e-05,0.05182550560683012,221.23941056957364
Residual PPO,0.5,1005,-1.8766711950302124,0.8611240983009338,0.28618520498275757,True,0.58162803220399,0.007078957549129342,2.0905823707580566,0.003012307221069932,6.377707450155867e-06,0.805,3.9000000000000004,0.0029897689819335938,0.5925,9.135390716256846e-05,0.04955805160105228,222.85011330469067
Residual PPO,0.5,1006,-1.4946178197860718,0.20171388983726501,0.28934937715530396,True,0.420669224293059,0.004829828431488128,1.5512042045593262,0.00313791586086154,9.539015763948555e-07,0.8325,3.35,0.0031180381774902344,0.6225,7.621972709862966e-05,0.04006858482956886,264.3455560670233
Residual PPO,0.5,1007,-1.8931626081466675,0.6319606900215149,0.39287856221199036,True,0.6275476731751719,0.011906140041893281,2.0584678649902344,0.006891473196446896,6.86110581682442e-07,0.78,4.4,0.006890773773193359,0.61,7.728761332984277e-05,0.052331921346485614,197.27952309598442
Residual PPO,0.5,1008,-1.749120831489563,0.6261014938354492,0.26522985100746155,True,0.5139781158936113,0.005662291671355251,1.8826957941055298,0.002270219847559929,2.0939948797149555e-07,0.82,3.6,0.0022225379943847656,0.5875,8.58137726823051e-05,0.045993610210716726,242.61040889813313
Residual PPO,0.5,1009,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,True,0.5403932248705209,0.005392440018705862,1.966417670249939,0.0007804175256751478,2.5374910705977527e-07,0.815,3.7,0.0003542900085449219,0.4775,8.34198260065969e-05,0.0493454116769135,236.69443820845953
Residual PPO,0.5,1010,-1.8575115203857422,0.07161146402359009,0.4753030240535736,True,0.6519066401717123,0.017400830073580065,1.988083004951477,0.009784198366105556,5.543392489926191e-06,0.755,4.9,0.009775161743164062,0.605,6.935332060352458e-05,0.05374731708317995,176.33079086951227
Residual PPO,0.5,1011,-1.57381272315979,0.12664707005023956,0.26378002762794495,True,0.43723695076633096,0.004589102597097551,1.615471363067627,0.002218896523118019,2.693936096420657e-07,0.83,3.4000000000000004,0.0021686553955078125,0.6,7.669857072844235e-05,0.04158607054501772,261.00161263377686
Residual PPO,0.5,1012,-1.5405192375183105,0.561293363571167,0.2715309262275696,True,0.44255575744406445,0.004702188217294772,1.6662911176681519,0.0024905249010771513,2.8014374038320966e-06,0.8325,3.35,0.002452373504638672,0.6075,8.490334138552321e-05,0.040886752232909204,261.05448041082883
Residual PPO,0.5,1013,-0.8082606196403503,-0.8420410752296448,0.401797890663147,True,0.2878261670467985,0.006669701852872878,1.1964707374572754,0.007200536783784628,7.45058150641853e-06,0.8575,2.85,0.007199287414550781,0.7025,0.00011362185060015615,0.02543495338410139,296.4872913586711
Residual PPO,0.5,1014,-1.3467140197753906,0.1714046150445938,0.4693894386291504,True,0.4431947998594384,0.010264049212342068,1.4801535606384277,0.009584144689142704,3.010136879311176e-06,0.8075,3.85,0.009575843811035156,0.655,6.98960575020539e-05,0.0408022452890873,243.204718531325
Residual PPO,0.5,1015,-1.4601455926895142,0.21413566172122955,0.39239153265953064,True,0.44983587814726295,0.007975924352236872,1.5583971738815308,0.006872848141938448,1.400794758410484e-06,0.8175,3.6500000000000004,0.0068721771240234375,0.645,7.083135475388789e-05,0.04149430740624666,249.10866315903203
Residual PPO,0.5,1016,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,True,0.48240005033123806,0.006056304719172096,1.7120522260665894,0.003733038203790784,7.748616553726606e-06,0.8175,3.6500000000000004,0.003722667694091797,0.6175,7.423479796959301e-05,0.04448347210884094,245.93658874452404
Residual PPO,0.5,1017,-0.62247234582901,0.6426637768745422,0.4917738139629364,True,0.23461775895234308,0.009541180680749686,0.9443933963775635,0.010354707017540932,1.5199210565697285e-06,0.87,2.6,0.010343551635742188,0.725,0.00011162434600832534,0.023387974016368388,308.5484624274693
Residual PPO,0.5,1018,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,True,0.3508153829517058,0.008944669283264024,1.2326215505599976,0.009317103773355484,2.0315637812018394e-06,0.83,3.4000000000000004,0.009309768676757812,0.6775,8.094111974674508e-05,0.03462557949125767,270.8517189363935
Residual PPO,0.5,1019,-1.674609661102295,-0.20800989866256714,0.34006524085998535,True,0.5041079937211601,0.0072586916310198426,1.747826099395752,0.004983603022992611,4.772619490722718e-07,0.81,3.8000000000000003,0.00498199462890625,0.625,7.408525969071687e-05,0.045615876503288744,237.33981450509694
Residual PPO,0.5,1020,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.29532429953654993,0.0024742617400547863,1.2287145853042603,0.0009198811603710055,5.364503863347636e-07,0.8625,2.75,0.0006413459777832031,0.5625,9.147511966620984e-05,0.029876777827739717,299.97128186757277
Residual PPO,0.5,1021,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,True,0.5215121496946395,0.012048179876281984,1.7429018020629883,0.010543306358158588,4.261805770511273e-06,0.79,4.2,0.010531425476074219,0.645,9.102104914231407e-05,0.04396887987852097,219.24853367797542
Residual PPO,0.5,1022,-1.999210000038147,0.8368335366249084,0.37694433331489563,True,0.6706607491347253,0.012391060083918992,2.217628240585327,0.006321033462882042,9.838217920332681e-07,0.775,4.5,0.006320953369140625,0.6,8.37788459950933e-05,0.0545900871604681,187.189763197736
Residual PPO,0.5,1023,-1.4916963577270508,0.8117974996566772,0.4728805720806122,True,0.5277534409043146,0.011702327901725089,1.7711448669433594,0.009705700911581516,2.324727120139869e-06,0.79,4.2,0.00969696044921875,0.6375,8.350949061184838e-05,0.04452994491904974,219.06765632432095
Residual PPO,0.5,1024,-1.51630699634552,-0.48329436779022217,0.3110935389995575,True,0.4438605141886362,0.005377652235233098,1.6299431324005127,0.003914609085768461,8.255250577349216e-06,0.8275,3.45,0.00390625,0.6325,8.08384400584215e-05,0.041039485037326816,257.32822836556227
Residual PPO,0.5,1025,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.19202207822224882,0.0020768260911981883,0.8370103240013123,0.0016945496900007129,1.7885739111989096e-07,0.8875,2.25,0.0016064643859863281,0.6425,9.728641928598151e-05,0.02118850588798523,326.3745907137309
Residual PPO,0.5,1026,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.49491172484675855,0.005346346701739977,1.7885050773620605,0.0020263316109776497,2.086196445816313e-06,0.82,3.6,0.001965045928955078,0.585,7.728232355994018e-05,0.04574494529515505,246.22634209208377
Residual PPO,0.5,1027,-1.9580382108688354,0.12429128587245941,0.36954861879348755,True,0.6267900569480718,0.01121876675722016,2.0375587940216064,0.006046772003173828,3.755216539502726e-06,0.7825,4.3500000000000005,0.006046772003173828,0.605,7.077023081580492e-05,0.05337927307933569,199.47846969875982
Residual PPO,0.5,1028,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.22497294805663842,0.0066519152508434775,0.8878220915794373,0.007234932389110327,3.397465434318292e-06,0.87,2.6,0.007233619689941406,0.705,9.270094213333579e-05,0.02464290093630552,310.9928345844518
Residual PPO,0.5,1029,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.21357720885539283,0.0016631283537291758,0.9937342405319214,0.0007772736134938896,8.493978498336219e-07,0.885,2.3000000000000003,0.00034546852111816406,0.56,0.00011533792766361975,0.02008224532008171,323.31670185669924
Residual PPO,0.5,1030,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.5788782741749047,0.011460831221401938,1.9596617221832275,0.008697984740138054,1.354216465188074e-06,0.7875,4.25,0.008692741394042969,0.63,9.45643778292855e-05,0.047496176324784756,209.1133667992545
Residual PPO,0.5,1031,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.33416766271806675,0.006629822292395793,1.349510669708252,0.007095427718013525,2.3841912479838356e-06,0.8575,2.85,0.007094383239746094,0.6875,0.00012157926687853186,0.029173923693597316,289.0636776960068
Residual PPO,0.5,1032,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.24249169189137273,0.009752371868161485,0.9358870983123779,0.010601691901683807,4.768770622831653e-07,0.86,2.8000000000000003,0.010590076446533203,0.7175,9.714667077192026e-05,0.02514100357890129,302.1085897169885
Residual PPO,0.5,1033,-0.7577928304672241,0.7459949851036072,0.4761985242366791,True,0.27959621338315216,0.009012558603122285,1.1103570461273193,0.009818648919463158,3.188850314472802e-06,0.86,2.8000000000000003,0.009809494018554688,0.71,0.00011294188913427178,0.02628101598471403,297.1762607473311
Residual PPO,0.5,1034,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,True,0.17986559408155917,0.001447167972138427,0.8656488060951233,0.0009302669786848128,3.0696419344167225e-06,0.875,2.5,0.0006585121154785156,0.6025,9.494772800062891e-05,0.014827164635062218,323.31141559191644
Residual PPO,0.5,1035,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.49334207568438354,0.010098021838777794,1.6400655508041382,0.008444477804005146,5.751915978180477e-06,0.8,4.0,0.008440017700195312,0.64,7.150721864478283e-05,0.04418270859867334,231.27333884188815
Residual PPO,0.5,1036,-1.558912754058838,0.6018440127372742,0.34900519251823425,True,0.48043192225914766,0.007029733736966726,1.7166422605514526,0.00530030345544219,5.036637048760895e-06,0.8175,3.6500000000000004,0.005299568176269531,0.6325,8.044193554512508e-05,0.042922493070364,245.05690639432416
Residual PPO,0.5,1037,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.46944664530539354,0.007843154415718177,1.6319763660430908,0.0065214610658586025,3.6955211726308335e-06,0.815,3.7,0.0065212249755859375,0.6425,7.512519424049197e-05,0.04266534563153982,244.57982664263267
Residual PPO,0.5,1038,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,True,0.46403370251587295,0.005539390660539438,1.7404528856277466,0.0041797468438744545,2.294808609804022e-06,0.8275,3.45,0.004173755645751953,0.635,9.198433599754847e-05,0.04101571246981621,253.94499978737258
Residual PPO,0.5,1039,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.18865049346764579,0.005442824807398097,0.7713860273361206,0.005918044596910477,7.987022399902344e-06,0.8825,2.35,0.005918025970458984,0.7075,9.154989426900236e-05,0.021746204532682896,322.6944607004974
Residual PPO,0.5,1040,-0.7547146081924438,0.5635512471199036,0.4134989380836487,True,0.24304304954880349,0.006999187615918553,0.9875062704086304,0.007624880876392126,3.337943780934438e-06,0.8725,2.5500000000000003,0.007622718811035156,0.7075,0.00010730075774563485,0.024414189271628858,309.5586412060438
Residual PPO,0.5,1041,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.20177532368281365,0.008682313388748576,0.786771833896637,0.009440573863685131,1.1622909141806304e-06,0.8725,2.5500000000000003,0.009432792663574219,0.7225,9.065290234814092e-05,0.023204135596752166,314.53164912923313
Residual PPO,0.5,1042,-1.463887333869934,-0.25558269023895264,0.3728010952472687,True,0.44290285594214046,0.007196470082518833,1.5568376779556274,0.006165043450891972,3.2485154406458605e-06,0.82,3.6,0.006165027618408203,0.645,7.29249311714759e-05,0.041105511412024495,252.18870270649015
Residual PPO,0.5,1043,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,True,0.5451604460128575,0.0068961544714529885,1.9551254510879517,0.004230852238833904,9.53955691329611e-07,0.81,3.8000000000000003,0.004225254058837891,0.6175,9.176954395409202e-05,0.047020955979824065,230.68042212059447
Residual PPO,0.5,1044,-1.981444239616394,0.7169352173805237,0.20961801707744598,True,0.5771226240507372,0.0059750138028402434,2.121433973312378,0.0007364377379417419,1.5200453162833583e-06,0.8125,3.75,0.0001533031463623047,0.4175,9.217493367322978e-05,0.0509221681393683,229.16511901010594
Residual PPO,0.5,1045,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,True,0.2228310821475111,0.007074028172281893,0.8910033702850342,0.0077128298580646515,4.5407620063997456e-07,0.87,2.6,0.007710456848144531,0.71,9.486947843429064e-05,0.02379112582653761,311.1279490772663
Residual PPO,0.5,1046,-1.868130087852478,0.6265861392021179,0.39649125933647156,True,0.619555631579274,0.011802206399071653,2.034392833709717,0.007018520962446928,2.2353685835696524e-06,0.78,4.4,0.007017612457275391,0.6125,7.732296822630325e-05,0.051795126684010026,198.81260189275338
Residual PPO,0.5,1047,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.3159958291808074,0.003915469617779744,1.2257119417190552,0.0034705298021435738,5.126000814925646e-06,0.855,2.9000000000000004,0.003456592559814453,0.65,8.138241980851574e-05,0.03213802807033062,291.89166063844266
Residual PPO,0.5,1048,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,True,0.32691260258733257,0.00930960504046514,1.241584300994873,0.010039757937192917,8.643537512398325e-07,0.8425,3.1500000000000004,0.010029792785644531,0.6975,0.00010712096176108993,0.03021980620920658,280.83530767034154
Residual PPO,0.5,1049,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5259113306557621,0.010827433706179657,1.7215569019317627,0.008324899710714817,3.159231710014865e-06,0.7925,4.15,0.008321285247802734,0.6325,6.892494977835672e-05,0.04640094134956598,221.67556559743258
Residual PPO,0.5,1050,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.42691935476173165,0.01077218340035166,1.4294180870056152,0.010589259676635265,4.649196398531785e-06,0.8075,3.85,0.010577201843261719,0.6625,7.556130400223349e-05,0.03932016350328922,245.2963449649175
Residual PPO,0.5,1051,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.23954102031794108,0.0023671132871190994,1.051550030708313,0.0020290175452828407,2.2351819097821135e-06,0.8725,2.5500000000000003,0.001967906951904297,0.645,9.444521566473666e-05,0.023233837969601153,312.62149229057337
Residual PPO,0.5,1052,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.4610431382758307,0.0062040394340516156,1.635654330253601,0.004428800195455551,1.3710272241951316e-06,0.82,3.6,0.004424571990966797,0.63,7.290014608430634e-05,0.04285108730196953,250.43939118362405
Residual PPO,0.5,1053,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.23211398094199012,0.008139900238257692,0.9053893089294434,0.008864471688866615,6.556728635587206e-07,0.865,2.7,0.008858680725097656,0.7125,9.362549373759521e-05,0.024816876240074635,306.83951633341593
Residual PPO,0.5,1054,-1.9604523181915283,0.6108824014663696,0.3443475067615509,True,0.6260826754221899,0.010017134402965262,2.1013553142547607,0.005140006076544523,8.647400591144105e-07,0.7875,4.25,0.005138874053955078,0.6025,7.906163419291823e-05,0.052856728881597516,203.20732873997466
Residual PPO,0.5,1055,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,True,0.2779086093162089,0.005801212851061937,1.1733254194259644,0.0062494720332324505,1.19327410175174e-07,0.86,2.8000000000000003,0.006249427795410156,0.7,0.00011470270553158068,0.024651234708726405,299.6964841663423
Residual PPO,0.5,1056,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,True,0.22158581649788472,0.004537472297726527,0.9910121560096741,0.004905665758997202,5.424022674560547e-06,0.8675,2.6500000000000004,0.0049037933349609375,0.705,0.00010402906322352249,0.01914291799068451,312.3976560135448
Residual PPO,0.5,1057,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.39005474765938913,0.004630652982176225,1.449780821800232,0.0034489466343075037,2.5630145046307007e-06,0.8375,3.25,0.0034346580505371094,0.6325,7.639359486659236e-05,0.03790889725089073,271.71159956526645
Residual PPO,0.5,1058,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,True,0.6170805823833049,0.009340419940515167,2.0958235263824463,0.00506201945245266,5.3049061534693465e-06,0.79,4.2,0.005060672760009766,0.6075,8.65256526110687e-05,0.05216501150280237,206.27550677063275
Residual PPO,0.5,1059,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.38078195681568616,0.005204462609575084,1.4180941581726074,0.004601361695677042,6.526713605126133e-06,0.8375,3.25,0.004598140716552734,0.65,7.914264679083839e-05,0.03662333533167839,272.4851335770808
Residual PPO,0.5,1060,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,True,0.2352369277414991,0.009124052813077092,1.0047281980514526,0.009857905097305775,7.2121624725696165e-06,0.8625,2.75,0.009848594665527344,0.73,0.00010753230865716905,0.020457606837153433,305.93180539609676
Residual PPO,0.5,1061,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.2837521766860607,0.0034909337137235706,1.1257458925247192,0.0031308848410844803,1.7881403664432582e-06,0.8625,2.75,0.0031108856201171875,0.6525,8.449815999771582e-05,0.029618468806147574,300.72359298568887
Residual PPO,0.5,1062,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.333309188419457,0.0077104428332423775,1.2640507221221924,0.008182380348443985,3.6360693229653407e-06,0.845,3.1,0.0081787109375,0.6875,9.631771053942323e-05,0.031478331871330735,281.77477262871577
Residual PPO,0.5,1063,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.17884199697944433,0.0029292710430551465,0.8364167213439941,0.0031392849050462246,3.010034788530902e-06,0.89,2.2,0.0031194686889648438,0.7075,0.00011052397547432573,0.01662519883364439,329.80451497242007
Residual PPO,0.5,1064,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.44286953864060785,0.004323578080311755,1.6485298871994019,0.0014957330422475934,3.0249536848714342e-06,0.83,3.4000000000000004,0.0013842582702636719,0.575,7.81574764845115e-05,0.042202910501509906,260.4888561539209
Residual PPO,0.5,1065,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.19183889853121103,0.008365948427665916,0.8134443759918213,0.00904436782002449,1.0063423587780562e-06,0.8725,2.5500000000000003,0.009037971496582031,0.7325,9.894031044909968e-05,0.019254632480442523,316.81268525760817
Residual PPO,0.5,1066,-1.3762075901031494,0.32575497031211853,0.20805609226226807,True,0.3600714864792404,0.003321299480894352,1.4329009056091309,0.0007341955788433552,1.1928681260542362e-06,0.85,3.0,9.584426879882812e-05,0.425,8.914558593171832e-05,0.03576897397637367,284.28942279307455
Residual PPO,0.5,1067,-0.6176835894584656,0.9055254459381104,0.20151829719543457,True,0.23053952430555003,0.0012824173447881844,1.0992552042007446,0.000771661929320544,2.8312223321336205e-07,0.875,2.5,0.0,0.0,0.00012516489911793102,0.016709217205643653,317.4988998243504
Residual PPO,0.5,1068,-0.7787961959838867,0.5352519750595093,0.25048118829727173,True,0.2145966283068929,0.002111409446465049,0.9596384167671204,0.0017527490854263306,3.06964057017467e-06,0.885,2.3000000000000003,0.0016703605651855469,0.645,0.00011083305197684079,0.02148251224309206,322.3017788273106
Residual PPO,0.5,1069,-0.5076419115066528,0.8446078896522522,0.24751581251621246,True,0.20621891661534458,0.001627622854847953,0.9901279211044312,0.0016534528695046902,2.3692850845691282e-06,0.8775,2.45,0.0015611648559570312,0.695,0.00012070531774927069,0.01465274764224887,321.75492177958927
Residual PPO,0.5,1070,-1.6644020080566406,0.9533751606941223,0.22921264171600342,True,0.49726171941483416,0.004663669864536818,1.9316902160644531,0.0010854584397748113,2.385510526892176e-07,0.83,3.4000000000000004,0.0008845329284667969,0.5425,0.00010309165533427008,0.043283609971404076,252.10123681891332
Residual PPO,0.5,1071,-1.6379417181015015,0.7469041347503662,0.26974478363990784,True,0.4854923358789326,0.005180483356578531,1.823076605796814,0.0024226009845733643,5.632648026221432e-06,0.825,3.5,0.0023818016052246094,0.5975,9.059217595809773e-05,0.043292349688708785,250.30340734471287
Residual PPO,0.5,1072,-1.22187077999115,0.3675197660923004,0.4661308228969574,True,0.4004863093400189,0.009516844982501702,1.3809274435043335,0.009476939216256142,5.664035143126966e-07,0.82,3.6,0.009469032287597656,0.665,7.916770024072204e-05,0.03758422452956438,257.05537149351323
Residual PPO,0.5,1073,-1.5133368968963623,0.8512749075889587,0.3800120949745178,True,0.4945312963269619,0.007914937742108129,1.7799524068832397,0.006426964420825243,2.0266729734430555e-06,0.815,3.7,0.006426811218261719,0.6375,8.780468752671705e-05,0.04251921746879816,240.67146385121353
Residual PPO,0.5,1074,-0.5001789927482605,-0.2884053587913513,0.4962819218635559,True,0.17083853318691294,0.009746226094969637,0.6802284717559814,0.010512657463550568,1.3709313861909322e-06,0.8775,2.45,0.010500907897949219,0.7375,9.372820652655997e-05,0.020476026758551598,321.0346292107629
Residual PPO,0.5,1075,-0.8189709782600403,0.9466501474380493,0.23914383351802826,True,0.2776827816033247,0.00181957040180121,1.2590471506118774,0.0013805051567032933,1.4752150718777557e-06,0.8725,2.5500000000000003,0.0012514591217041016,0.635,0.00013248850995033963,0.022293808180838825,308.85891443864017
Residual PPO,0.5,1076,-1.445397138595581,-0.562984049320221,0.45283621549606323,True,0.48345357910127557,0.010160316825320946,1.6325582265853882,0.009013748727738857,2.9857329764126916e-07,0.8025,3.95,0.009007453918457031,0.6475,7.950893227347608e-05,0.04277873296290636,233.84111621190172
Residual PPO,0.5,1077,-0.6151338219642639,-0.8893533945083618,0.2694230377674103,True,0.23614074650944858,0.002492261343796541,1.088533878326416,0.00241531478241086,2.7716173462977167e-06,0.865,2.7,0.002374410629272461,0.67,0.00010709750861594394,0.017716031037271023,310.3961302109735
Residual PPO,0.5,1078,-0.6580581068992615,-0.6858707666397095,0.23459486663341522,True,0.20571605293720585,0.001731353043139084,0.9584092497825623,0.0012397094396874309,1.2666037036979105e-06,0.8725,2.5500000000000003,0.0010824203491210938,0.625,0.0001006363919712295,0.018204198088496923,318.32835473044474
Residual PPO,0.5,1079,-0.5874135494232178,0.8651593327522278,0.4896434247493744,True,0.25642034670074637,0.009496128878959191,1.076871633529663,0.010285776108503342,9.238984830517438e-07,0.87,2.6,0.010274887084960938,0.7325,0.0001263199480129371,0.022443999908864497,306.2381426054088
Residual PPO,0.5,1080,-0.6397119164466858,0.7102972865104675,0.367546945810318,True,0.2221149436964568,0.005502273517473644,0.9782975912094116,0.005976206157356501,2.5928031845978694e-06,0.88,2.4000000000000004,0.005976200103759766,0.7175,0.00011774809237854279,0.020371519029140472,317.81664256053546
Residual PPO,0.5,1081,-1.3320256471633911,0.8601993322372437,0.3006768822669983,True,0.40843025136331007,0.004564122484690495,1.6089626550674438,0.003546217456459999,1.0729754649219103e-06,0.8425,3.1500000000000004,0.0035333633422851562,0.635,0.00010083804266144692,0.03622698962688446,271.5441400124327
Residual PPO,0.5,1082,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,True,0.2595603396733864,0.003898691877163954,1.048206090927124,0.003953365609049797,3.278780411619664e-07,0.8675,2.6500000000000004,0.003945350646972656,0.6725,8.864195626373552e-05,0.027097935080528258,306.19204352003925
Residual PPO,0.5,1083,-1.3940625190734863,0.6289385557174683,0.21643398702144623,True,0.3832171079438864,0.0034436512113538973,1.543211579322815,0.0008013250189833343,7.897616001173446e-07,0.85,3.0,0.0004100799560546875,0.515,9.755918658244062e-05,0.03633745333179832,280.49953418440896
Residual PPO,0.5,1084,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,True,0.28005526229925165,0.006831662176891633,1.1846938133239746,0.0073897563852369785,7.301571258722106e-06,0.8575,2.85,0.007388114929199219,0.7075,0.00011363298000194365,0.02380042988806963,297.9606326000437
Residual PPO,0.5,1085,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,True,0.2079934384412703,0.007008669328993334,0.8221300840377808,0.0076354132033884525,4.291594450478442e-06,0.875,2.5,0.007633209228515625,0.71,9.148642712465247e-05,0.023617324791848658,315.6241822560599
Residual PPO,0.5,1086,-0.7490203976631165,-0.7008727788925171,0.4387705326080322,True,0.2627123981052047,0.007839915313034998,1.0665459632873535,0.008522908203303814,6.556786047440255e-07,0.86,2.8000000000000003,0.008518218994140625,0.71,0.00010430022563287347,0.024955770038068294,300.4639398697509
Residual PPO,0.5,1087,-1.2718281745910645,-0.8616007566452026,0.3274095356464386,True,0.3981548356987275,0.004990923275202698,1.5632307529449463,0.004522183444350958,1.4943123005650705e-07,0.8425,3.1500000000000004,0.0045185089111328125,0.655,9.67043843130869e-05,0.0352660745382309,272.4673533615183
Residual PPO,0.5,1088,-1.148199200630188,-0.9221230149269104,0.4605681300163269,True,0.41134549608348125,0.009041037792229496,1.5241628885269165,0.009278836660087109,2.801463779178448e-06,0.8275,3.45,0.009272098541259766,0.6775,9.987415505379935e-05,0.0355782238394022,259.81597032918387
Residual PPO,0.5,1089,-1.8535881042480469,0.5890284776687622,0.37915652990341187,True,0.6026973926497367,0.010649973452252508,2.004608154296875,0.006400240119546652,6.263836098696629e-07,0.7875,4.25,0.006400108337402344,0.6125,7.74426648178759e-05,0.05100420396775007,206.3594469893599
Residual PPO,0.5,1090,-0.9845758080482483,-0.6573527455329895,0.30003631114959717,True,0.2888302047460154,0.0036005697993674577,1.2066437005996704,0.0035203529987484217,2.8014194413117366e-06,0.8625,2.75,0.0035071372985839844,0.665,9.619492342478157e-05,0.027527811974287032,299.93191213223866
Residual PPO,0.5,1091,-1.8845704793930054,-0.6914018392562866,0.36124923825263977,True,0.6083338944202527,0.009761484429918135,2.05623197555542,0.005742660723626614,6.228760412341217e-06,0.79,4.2,0.005742549896240234,0.6125,8.584268766035223e-05,0.051338113471865655,207.1951586043019
Residual PPO,0.5,1092,-1.9696727991104126,-0.2278679758310318,0.31251582503318787,True,0.6015363792201007,0.008440040500265752,2.0331528186798096,0.003968439530581236,6.943982043594588e-06,0.795,4.1000000000000005,0.003960609436035156,0.5975,7.573632173372525e-05,0.05240121856331825,212.6346640171585
Residual PPO,0.5,1093,-0.8791002631187439,0.07968070358037949,0.43002596497535706,True,0.26155220980955185,0.007590880232016562,0.9866499304771423,0.008216802030801773,1.7586531839697273e-06,0.8575,2.85,0.008213043212890625,0.6975,9.110486582469437e-05,0.0279704225435853,299.1991657230356
