method,seed,delay_steps,delay_seconds,delay_ms,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,final_error,final_relative_speed,stable_ratio,capture_time,settling_time,forward_overshoot,meaningful_ahead_ratio,command_smoothness,max_command_change
PD+FF,1028,2,0.1,100.0,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.2640106976032257,0.030230622738599777,8.072151831584051e-05,3.9487018511863425e-05,0.7775,4.45,4.45,0.0,0.0,4.8644974413036834e-06,0.008272755891084671
PD+FF,1029,2,0.1,100.0,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.2677890658378601,0.028778066858649254,7.434690633090213e-05,3.665784970507957e-05,0.7825,4.3500000000000005,4.3500000000000005,0.0,0.0,6.029763881088002e-06,0.009170306846499443
PD+FF,1030,2,0.1,100.0,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.6146089434623718,0.07532018423080444,0.00019530979625415057,9.681258234195411e-05,0.6825,6.3500000000000005,6.3500000000000005,0.0,0.0,1.4506828847515862e-05,0.01337954867631197
PD+FF,1031,2,0.1,100.0,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.3900958299636841,0.04375806823372841,0.00011415509652579203,5.613136454485357e-05,0.74,5.2,5.2,0.0,0.0,1.1223948604310863e-05,0.011803730390965939
PD+FF,1032,2,0.1,100.0,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.2842784821987152,0.032919108867645264,7.8762968769297e-05,3.910448504029773e-05,0.7675,4.65,4.65,0.0,0.0,6.048015620763181e-06,0.008665267378091812
PD+FF,1033,2,0.1,100.0,-0.7577928304672241,0.7459949851036072,0.4761985242366791,True,0.32877177000045776,0.03743162378668785,0.00011472432379378006,5.441208486445248e-05,0.755,4.9,4.9,0.0,0.0,8.17237923911307e-06,0.009969957172870636
PD+FF,1034,2,0.1,100.0,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,True,0.2290295660495758,0.02441774494946003,6.723235128447413e-05,3.2680141885066405e-05,0.8,4.0,4.0,0.0,0.0,4.6437880882876925e-06,0.008088109083473682
PD+FF,1035,2,0.1,100.0,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.5182667374610901,0.06316837668418884,0.00017246624338440597,8.443973638350144e-05,0.7,6.0,6.0,0.0,0.0,9.793249773792922e-06,0.012658306397497654
PD+FF,1036,2,0.1,100.0,-1.558912754058838,0.6018440127372742,0.34900519251823425,True,0.5195798277854919,0.06037925183773041,0.0001628386089578271,7.977293716976419e-05,0.705,5.9,5.9,0.0,0.0,1.4763684703211766e-05,0.014800580218434334
PD+FF,1037,2,0.1,100.0,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.5025854110717773,0.059265077114105225,0.0001576933282194659,7.739878492429852e-05,0.7075,5.8500000000000005,5.8500000000000005,0.0,0.0,1.2173274626547936e-05,0.013819648884236813
PD+FF,1038,2,0.1,100.0,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,True,0.5140998959541321,0.058691248297691345,0.00015298573998734355,7.5401650974527e-05,0.7075,5.8500000000000005,5.8500000000000005,0.0,0.0,1.690982753643766e-05,0.015037591569125652
PD+FF,1039,2,0.1,100.0,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.225644052028656,0.025571336969733238,7.777101563988253e-05,3.745507274288684e-05,0.795,4.1000000000000005,4.1000000000000005,0.0,0.0,3.6315555007604416e-06,0.007240965496748686
PD+FF,1040,2,0.1,100.0,-0.7547146081924438,0.5635512471199036,0.4134989380836487,True,0.2901827096939087,0.03276551142334938,9.089127706829458e-05,4.557364809443243e-05,0.7675,4.65,4.65,0.0,0.0,6.311914603429614e-06,0.009066230617463589
PD+FF,1041,2,0.1,100.0,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.23712487518787384,0.027644438669085503,8.502758282702416e-05,4.067187910550274e-05,0.785,4.3,4.3,0.0,0.0,4.011735654785298e-06,0.007377847097814083
PD+FF,1042,2,0.1,100.0,-1.463887333869934,-0.25558269023895264,0.3728010952472687,True,0.47676506638526917,0.05590902268886566,0.0001465136301703751,7.226239540614188e-05,0.7125,5.75,5.75,0.0,0.0,1.1986087883997243e-05,0.013725774362683296
PD+FF,1043,2,0.1,100.0,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,True,0.5882886052131653,0.06833574175834656,0.00017563480651006103,8.684669592184946e-05,0.6925,6.15,6.15,0.0,0.0,1.755147968651727e-05,0.015896998345851898
PD+FF,1044,2,0.1,100.0,-1.981444239616394,0.7169352173805237,0.20961801707744598,True,0.6243400573730469,0.07134547084569931,0.00018849890329875052,9.271420276490971e-05,0.6875,6.25,6.25,0.0,0.0,2.1482330339495093e-05,0.017925597727298737
PD+FF,1045,2,0.1,100.0,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,True,0.2647280991077423,0.030152341350913048,7.660767732886598e-05,3.903113611158915e-05,0.7775,4.45,4.45,0.0,0.0,5.105541731609264e-06,0.008292898535728455
PD+FF,1046,2,0.1,100.0,-1.868130087852478,0.6265861392021179,0.39649125933647156,True,0.646965742111206,0.08042233437299728,0.00021103722974658012,0.00010392595868324861,0.6775,6.45,6.45,0.0,0.0,1.3266640962683596e-05,0.013882262632250786
PD+FF,1047,2,0.1,100.0,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.3598538637161255,0.04069053381681442,0.00011064001591876149,5.433260594145395e-05,0.7475,5.050000000000001,5.050000000000001,0.0,0.0,8.631884156784508e-06,0.01109499391168356
PD+FF,1048,2,0.1,100.0,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,True,0.373308002948761,0.04304710030555725,0.00010044071677839383,5.094389780424535e-05,0.74,5.2,5.2,0.0,0.0,9.977220543078147e-06,0.011007707566022873
PD+FF,1049,2,0.1,100.0,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5481485724449158,0.06772418320178986,0.00017750347615219653,8.761798380874097e-05,0.695,6.1000000000000005,6.1000000000000005,0.0,0.0,9.654439963924233e-06,0.012712692841887474
PD+FF,1050,2,0.1,100.0,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.4529879689216614,0.05521189421415329,0.00014577701222151518,7.187771552708e-05,0.715,5.7,5.7,0.0,0.0,8.505277946824208e-06,0.011404788121581078
PD+FF,1051,2,0.1,100.0,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.2914717495441437,0.031759824603796005,8.539483678760007e-05,4.187408558209427e-05,0.7725,4.55,4.55,0.0,0.0,6.742565801687306e-06,0.009556354954838753
PD+FF,1052,2,0.1,100.0,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.49656155705451965,0.05781122297048569,0.0001478413469158113,7.299656863324344e-05,0.71,5.800000000000001,5.800000000000001,0.0,0.0,1.3353698705032002e-05,0.014402574859559536
PD+FF,1053,2,0.1,100.0,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.2724389135837555,0.03138723969459534,7.374965207418427e-05,3.670889782370068e-05,0.7725,4.55,4.55,0.0,0.0,5.33060347152059e-06,0.008427225053310394
PD+FF,1054,2,0.1,100.0,-1.9604523181915283,0.6108824014663696,0.3443475067615509,True,0.6566210389137268,0.07968012243509293,0.00020054397464264184,9.946768841473386e-05,0.6775,6.45,6.45,0.0,0.0,1.5122926015465055e-05,0.01503585372120142
PD+FF,1055,2,0.1,100.0,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,True,0.33303993940353394,0.03685888648033142,9.205614333041012e-05,4.560437082545832e-05,0.7575,4.8500000000000005,4.8500000000000005,0.0,0.0,8.6073587226565e-06,0.010480327531695366
PD+FF,1056,2,0.1,100.0,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,True,0.27356278896331787,0.029758870601654053,8.197516581276432e-05,3.9903145079733804e-05,0.7775,4.45,4.45,0.0,0.0,6.204410965438001e-06,0.008978530764579773
PD+FF,1057,2,0.1,100.0,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.4316211938858032,0.04938815161585808,0.00012827747559640557,6.324458809103817e-05,0.7275,5.45,5.45,0.0,0.0,1.1781488865381107e-05,0.01290410477668047
PD+FF,1058,2,0.1,100.0,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,True,0.6510971188545227,0.07846200466156006,0.00021193563588894904,0.0001039022026816383,0.68,6.4,6.4,0.0,0.0,1.5750652892165817e-05,0.01517514605075121
PD+FF,1059,2,0.1,100.0,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.4237278699874878,0.04858000576496124,0.0001352127583231777,6.613305595237762e-05,0.7275,5.45,5.45,0.0,0.0,1.1532796634128317e-05,0.012661481276154518
PD+FF,1060,2,0.1,100.0,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,True,0.2867426574230194,0.03185270354151726,9.163894719677046e-05,4.495304528973065e-05,0.7725,4.55,4.55,0.0,0.0,6.844110430392902e-06,0.008957373909652233
PD+FF,1061,2,0.1,100.0,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.32751306891441345,0.03679269552230835,9.276261698687449e-05,4.596090366248973e-05,0.7575,4.8500000000000005,4.8500000000000005,0.0,0.0,7.330919743253617e-06,0.010256617330014706
PD+FF,1062,2,0.1,100.0,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.37919220328330994,0.04358523711562157,0.00011784490197896957,5.7811641454463825e-05,0.74,5.2,5.2,0.0,0.0,9.947505532181822e-06,0.011333961971104145
PD+FF,1063,2,0.1,100.0,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.2282431572675705,0.02465876191854477,7.035956514300779e-05,3.436963743297383e-05,0.7975,4.05,4.05,0.0,0.0,4.43794442617218e-06,0.007720045745372772
PD+FF,1064,2,0.1,100.0,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.4870063364505768,0.055440645664930344,0.00014955348160583526,7.343322795350105e-05,0.715,5.7,5.7,0.0,0.0,1.5012954463600181e-05,0.014501968398690224
PD+FF,1065,2,0.1,100.0,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.23680050671100616,0.02652161195874214,6.307176226982847e-05,3.238765202695504e-05,0.79,4.2,4.2,0.0,0.0,4.644011823984329e-06,0.007516062818467617
PD+FF,1066,2,0.1,100.0,-1.3762075901031494,0.32575497031211853,0.20805609226226807,True,0.4102589786052704,0.04565071314573288,0.00012274106848053634,6.0954578657401726e-05,0.735,5.300000000000001,5.300000000000001,0.0,0.0,1.163179967988981e-05,0.012785707600414753
PD+FF,1067,2,0.1,100.0,-0.6176835894584656,0.9055254459381104,0.20151829719543457,True,0.28967687487602234,0.030840063467621803,7.966099656186998e-05,3.903020842699334e-05,0.775,4.5,4.5,0.0,0.0,7.266883585543837e-06,0.01015453040599823
PD+FF,1068,2,0.1,100.0,-0.7787961959838867,0.5352519750595093,0.25048118829727173,True,0.2650970220565796,0.028811238706111908,7.93364379205741e-05,3.8888974813744426e-05,0.7825,4.3500000000000005,4.3500000000000005,0.0,0.0,5.654646884067915e-06,0.008817005902528763
PD+FF,1069,2,0.1,100.0,-0.5076419115066528,0.8446078896522522,0.24751581251621246,True,0.2617826759815216,0.027906429022550583,7.506408292101696e-05,3.6706253013107926e-05,0.785,4.3,4.3,0.0,0.0,5.990583758830326e-06,0.00916365347802639
PD+FF,1070,2,0.1,100.0,-1.6644020080566406,0.9533751606941223,0.22921264171600342,True,0.5553628206253052,0.06232593581080437,0.00016802780737634748,8.221350435633212e-05,0.7025,5.95,5.95,0.0,0.0,2.097856304317247e-05,0.016451643779873848
PD+FF,1071,2,0.1,100.0,-1.6379417181015015,0.7469041347503662,0.26974478363990784,True,0.53534996509552,0.060884907841682434,0.00016633483755867928,8.130227797664702e-05,0.705,5.9,5.9,0.0,0.0,1.8244800230604596e-05,0.01565161533653736
PD+FF,1072,2,0.1,100.0,-1.22187077999115,0.3675197660923004,0.4661308228969574,True,0.42939937114715576,0.0512295663356781,0.00014436981291510165,6.965380453038961e-05,0.7225,5.550000000000001,5.550000000000001,0.0,0.0,9.26551001612097e-06,0.011958626098930836
PD+FF,1073,2,0.1,100.0,-1.5133368968963623,0.8512749075889587,0.3800120949745178,True,0.5369136929512024,0.06239534914493561,0.00016187971050385386,7.98645123722963e-05,0.7025,5.95,5.95,0.0,0.0,1.5710254956502467e-05,0.014759221114218235
PD+FF,1074,2,0.1,100.0,-0.5001789927482605,-0.2884053587913513,0.4962819218635559,True,0.20586612820625305,0.024028195068240166,4.6493452828144655e-05,2.4969007426989265e-05,0.8,4.0,4.0,0.0,0.0,3.3035896649380447e-06,0.006803547032177448
PD+FF,1075,2,0.1,100.0,-0.8189709782600403,0.9466501474380493,0.23914383351802826,True,0.34000393748283386,0.03660428151488304,9.644416422815993e-05,4.758643626701087e-05,0.7575,4.8500000000000005,4.8500000000000005,0.0,0.0,9.479107575316448e-06,0.011347809806466103
PD+FF,1076,2,0.1,100.0,-1.445397138595581,-0.562984049320221,0.45283621549606323,True,0.5136445760726929,0.06211061030626297,0.00017234834376722574,8.33132944535464e-05,0.7025,5.95,5.95,0.0,0.0,1.0870302503462881e-05,0.012612520717084408
PD+FF,1077,2,0.1,100.0,-0.6151338219642639,-0.8893533945083618,0.2694230377674103,True,0.291849821805954,0.031299859285354614,8.219054143410176e-05,4.0492854168405756e-05,0.7725,4.55,4.55,0.0,0.0,7.225328772619832e-06,0.009935746900737286
PD+FF,1078,2,0.1,100.0,-0.6580581068992615,-0.6858707666397095,0.23459486663341522,True,0.2574751079082489,0.027630269527435303,7.21522665116936e-05,3.5527831641957164e-05,0.7875,4.25,4.25,0.0,0.0,5.656097073369892e-06,0.008839339017868042
PD+FF,1079,2,0.1,100.0,-0.5874135494232178,0.8651593327522278,0.4896434247493744,True,0.3101556897163391,0.034683797508478165,8.139668352669105e-05,4.102601815247908e-05,0.7625,4.75,4.75,0.0,0.0,7.809328963048756e-06,0.009537506848573685
PD+FF,1080,2,0.1,100.0,-0.6397119164466858,0.7102972865104675,0.367546945810318,True,0.2746973931789398,0.03016500174999237,7.838322198949754e-05,3.855575414490886e-05,0.7775,4.45,4.45,0.0,0.0,6.133297574706376e-06,0.008861741982400417
PD+FF,1081,2,0.1,100.0,-1.3320256471633911,0.8601993322372437,0.3006768822669983,True,0.46452784538269043,0.05212714895606041,0.00013265977031551301,6.574871076736599e-05,0.72,5.6000000000000005,5.6000000000000005,0.0,0.0,1.5076859199325554e-05,0.014011028222739697
PD+FF,1082,2,0.1,100.0,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,True,0.304474413394928,0.034119464457035065,8.10486453701742e-05,4.076529512531124e-05,0.765,4.7,4.7,0.0,0.0,6.5480926423333585e-06,0.009646485559642315
PD+FF,1083,2,0.1,100.0,-1.3940625190734863,0.6289385557174683,0.21643398702144623,True,0.43883731961250305,0.04870082065463066,0.00012970276293344796,6.319762906059623e-05,0.7275,5.45,5.45,0.0,0.0,1.3646882507600822e-05,0.01353894267231226
PD+FF,1084,2,0.1,100.0,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,True,0.33594661951065063,0.03717814385890961,0.00010613279300741851,5.152929952600971e-05,0.755,4.9,4.9,0.0,0.0,8.873648766893893e-06,0.010491326451301575
PD+FF,1085,2,0.1,100.0,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,True,0.2446155548095703,0.028164342045783997,7.937612826935947e-05,3.8376707379939035e-05,0.785,4.3,4.3,0.0,0.0,4.1588205021980684e-06,0.007683572359383106
PD+FF,1086,2,0.1,100.0,-0.7490203976631165,-0.7008727788925171,0.4387705326080322,True,0.31223824620246887,0.0352226123213768,8.596000407123938e-05,4.25475554948207e-05,0.7625,4.75,4.75,0.0,0.0,7.43259624869097e-06,0.00961734727025032
PD+FF,1087,2,0.1,100.0,-1.2718281745910645,-0.8616007566452026,0.3274095356464386,True,0.45359086990356445,0.05105489864945412,0.00012723973486572504,6.324154674075544e-05,0.7225,5.550000000000001,5.550000000000001,0.0,0.0,1.4376411854755133e-05,0.013587048277258873
PD+FF,1088,2,0.1,100.0,-1.148199200630188,-0.9221230149269104,0.4605681300163269,True,0.4579301178455353,0.05296659842133522,0.00013951651635579765,6.849693454569206e-05,0.72,5.6000000000000005,5.6000000000000005,0.0,0.0,1.3438297173706815e-05,0.013233042322099209
PD+FF,1089,2,0.1,100.0,-1.8535881042480469,0.5890284776687622,0.37915652990341187,True,0.6313917636871338,0.07725963741540909,0.00019508883997332305,9.67432715697214e-05,0.68,6.4,6.4,0.0,0.0,1.3640154975291807e-05,0.014239484444260597
PD+FF,1090,2,0.1,100.0,-0.9845758080482483,-0.6573527455329895,0.30003631114959717,True,0.34269818663597107,0.03790699690580368,9.902242163661867e-05,4.888226976618171e-05,0.7525,4.95,4.95,0.0,0.0,8.794822861091234e-06,0.010857181623578072
PD+FF,1091,2,0.1,100.0,-1.8845704793930054,-0.6914018392562866,0.36124923825263977,True,0.6415970921516418,0.0776858702301979,0.00021206490055192262,0.00010379184823250398,0.68,6.4,6.4,0.0,0.0,1.504327155998908e-05,0.014776177704334259
PD+FF,1092,2,0.1,100.0,-1.9696727991104126,-0.2278679758310318,0.31251582503318787,True,0.6311610341072083,0.0756152868270874,0.00020850195141974837,0.00010183380072703585,0.6825,6.3500000000000005,6.3500000000000005,0.0,0.0,1.4411704796657432e-05,0.015423842705786228
PD+FF,1093,2,0.1,100.0,-0.8791002631187439,0.07968070358037949,0.43002596497535706,True,0.29759010672569275,0.03464290872216225,9.171968849841505e-05,4.371523391455412e-05,0.7625,4.75,4.75,0.0,0.0,5.839898676640587e-06,0.009104120545089245
PD+FF,1094,2,0.1,100.0,-0.9031349420547485,-0.5643354058265686,0.2514164447784424,True,0.30114346742630005,0.032903652638196945,8.87704809429124e-05,4.34365683759097e-05,0.7675,4.65,4.65,0.0,0.0,7.064326837280532e-06,0.00984918512403965
PD+FF,1095,2,0.1,100.0,-1.3096781969070435,-0.4019305408000946,0.2943161725997925,True,0.41356161236763,0.046844031661748886,0.00011872011236846447,5.884117854293436e-05,0.7325,5.3500000000000005,5.3500000000000005,0.0,0.0,1.1364036254235543e-05,0.012530980631709099
PD+FF,1096,2,0.1,100.0,-0.5565752387046814,0.7886120080947876,0.27283963561058044,True,0.2606157958507538,0.027935704216361046,6.995491276029497e-05,3.4917364246211946e-05,0.785,4.3,4.3,0.0,0.0,5.854262326465687e-06,0.00895936693996191
PD+FF,1097,2,0.1,100.0,-1.3080552816390991,0.037033263593912125,0.27344202995300293,True,0.3957211673259735,0.04475070536136627,0.00010922596993623301,5.440391760203056e-05,0.7375,5.25,5.25,0.0,0.0,1.0282719813403673e-05,0.012158753350377083
PD+FF,1098,2,0.1,100.0,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,True,0.42702820897102356,0.05130152404308319,0.00011953021021327004,6.086484791012481e-05,0.7225,5.550000000000001,5.550000000000001,0.0,0.0,8.57746181281982e-06,0.011695143766701221
PD+FF,1099,2,0.1,100.0,-1.9130916595458984,0.09447009861469269,0.36984628438949585,True,0.632641613483429,0.07820191234350204,0.00020228528592269868,9.983023483073339e-05,0.68,6.4,6.4,0.0,0.0,1.1941337106691208e-05,0.014147239737212658
Direct PPO,1000,2,0.1,100.0,-1.2179213762283325,0.20768369734287262,0.34128254652023315,False,0.34473368525505066,0.01465737633407116,0.017026495188474655,0.12771901488304138,0.54,nan,nan,0.025850892066955566,0.0,0.08424056321382523,0.6872738599777222
Direct PPO,1001,2,0.1,100.0,-1.0811076164245605,-0.9685990810394287,0.25630688667297363,False,0.3397882878780365,0.016905823722481728,0.013505353592336178,0.10453197360038757,0.5375,nan,nan,0.08153289556503296,0.03,0.09061144292354584,0.7610594630241394
Direct PPO,1002,2,0.1,100.0,-1.428768277168274,-0.28562131524086,0.4242836833000183,True,0.45227980613708496,0.01303431298583746,0.015901722013950348,0.03618597984313965,0.5275,4.3,19.85,0.0,0.0,0.07445646077394485,0.5289516448974609
Direct PPO,1003,2,0.1,100.0,-1.7183640003204346,-0.48658838868141174,0.34840381145477295,True,0.5294075608253479,0.013826769776642323,0.007792491000145674,0.07780519872903824,0.5175,nan,19.950000000000003,0.022949695587158203,0.0,0.08085930347442627,0.6895880103111267
Direct PPO,1004,2,0.1,100.0,-1.998679280281067,-0.7396973967552185,0.24154320359230042,False,0.5951446294784546,0.016440896317362785,0.011600026860833168,0.01697525568306446,0.4975,nan,19.85,0.08903080224990845,0.0325,0.08481720089912415,0.6912289261817932
Direct PPO,1005,2,0.1,100.0,-1.8766711950302124,0.8611240983009338,0.28618520498275757,True,0.5778453350067139,0.01544119045138359,0.007962851785123348,0.08019715547561646,0.5125,nan,19.950000000000003,0.061289310455322266,0.0175,0.08305490761995316,0.7016158103942871
Direct PPO,1006,2,0.1,100.0,-1.4946178197860718,0.20171388983726501,0.28934937715530396,False,0.419107586145401,0.015044637955725193,0.010116977617144585,0.1064746305346489,0.5275,nan,nan,0.057630062103271484,0.015,0.08639764785766602,0.623399555683136
Direct PPO,1007,2,0.1,100.0,-1.8931626081466675,0.6319606900215149,0.39287856221199036,True,0.6245359182357788,0.013876913115382195,0.012342209927737713,0.09322971850633621,0.5075,nan,19.8,0.00014066696166992188,0.0,0.07401233911514282,0.6226227283477783
Direct PPO,1008,2,0.1,100.0,-1.749120831489563,0.6261014938354492,0.26522985100746155,True,0.5103943943977356,0.015990430489182472,0.010310722514986992,0.059043847024440765,0.515,nan,19.950000000000003,0.07355642318725586,0.0225,0.0827801376581192,0.6050230860710144
Direct PPO,1009,2,0.1,100.0,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,False,0.5386667847633362,0.01703689806163311,0.022633107379078865,0.12561677396297455,0.5025,nan,nan,0.11385232210159302,0.04,0.08620509505271912,0.6883713603019714
Direct PPO,1010,2,0.1,100.0,-1.8575115203857422,0.07161146402359009,0.4753030240535736,True,0.6517360210418701,0.015364613384008408,0.010423368774354458,0.07117587327957153,0.5325,5.3500000000000005,19.85,0.0,0.0,0.06392540782690048,0.4499969482421875
Direct PPO,1011,2,0.1,100.0,-1.57381272315979,0.12664707005023956,0.26378002762794495,True,0.4360073208808899,0.01575578562915325,0.011497996747493744,0.08702929317951202,0.535,5.050000000000001,19.8,0.0764884352684021,0.025,0.08529143035411835,0.6830431222915649
Direct PPO,1012,2,0.1,100.0,-1.5405192375183105,0.561293363571167,0.2715309262275696,True,0.43908780813217163,0.015433866530656815,0.010378029197454453,0.03927718475461006,0.54,4.3500000000000005,19.900000000000002,0.06645464897155762,0.02,0.08543024957180023,0.6065793633460999
Direct PPO,1013,2,0.1,100.0,-0.8082606196403503,-0.8420410752296448,0.401797890663147,True,0.28462520241737366,0.01367401983588934,0.018867457285523415,0.08444742113351822,0.5525,nan,19.950000000000003,0.0,0.0,0.08162052184343338,0.6214019656181335
Direct PPO,1014,2,0.1,100.0,-1.3467140197753906,0.1714046150445938,0.4693894386291504,True,0.4429280459880829,0.012234681285917759,0.01457207091152668,0.04590827599167824,0.55,4.800000000000001,19.900000000000002,0.0028967857360839844,0.0,0.06825226545333862,0.4577408730983734
Direct PPO,1015,2,0.1,100.0,-1.4601455926895142,0.21413566172122955,0.39239153265953064,True,0.4488482177257538,0.013800662010908127,0.01853376254439354,0.04949139803647995,0.5175,nan,19.950000000000003,0.0,0.0,0.07783506065607071,0.5769689679145813
Direct PPO,1016,2,0.1,100.0,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,False,0.4812890887260437,0.013938738964498043,0.019551396369934082,0.10804137587547302,0.5125,nan,nan,0.04872488975524902,0.0,0.08524932712316513,0.715507447719574
Direct PPO,1017,2,0.1,100.0,-0.62247234582901,0.6426637768745422,0.4917738139629364,True,0.2341436892747879,0.012008825317025185,0.01099629607051611,0.06370532512664795,0.595,nan,19.950000000000003,0.0,0.0,0.07212928682565689,0.4186086058616638
Direct PPO,1018,2,0.1,100.0,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,True,0.35023796558380127,0.011603725142776966,0.013917500153183937,0.047342680394649506,0.58,4.800000000000001,19.85,0.007272958755493164,0.0,0.06961283087730408,0.47221678495407104
Direct PPO,1019,2,0.1,100.0,-1.674609661102295,-0.20800989866256714,0.34006524085998535,True,0.5028694868087769,0.01386379823088646,0.01017479132860899,0.04554302617907524,0.52,nan,19.85,0.026019811630249023,0.0,0.0820729061961174,0.6353257298469543
Direct PPO,1020,2,0.1,100.0,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.2909342646598816,0.017689082771539688,0.01340207364410162,0.06854106485843658,0.5425,3.35,19.85,0.09826314449310303,0.035,0.0912969559431076,0.6945985555648804
Direct PPO,1021,2,0.1,100.0,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,True,0.5207280516624451,0.013135104440152645,0.00827319547533989,0.0915580466389656,0.5575,nan,19.950000000000003,0.0,0.0,0.06521190702915192,0.41665634512901306
Direct PPO,1022,2,0.1,100.0,-1.999210000038147,0.8368335366249084,0.37694433331489563,False,0.6671964526176453,0.014158609323203564,0.007583113387227058,0.11018667370080948,0.5,nan,nan,0.006520271301269531,0.0,0.07427375018596649,0.598261833190918
Direct PPO,1023,2,0.1,100.0,-1.4916963577270508,0.8117974996566772,0.4728805720806122,True,0.5249476432800293,0.012669001705944538,0.010630523785948753,0.06674674153327942,0.5425,4.65,19.950000000000003,0.0009107589721679688,0.0,0.06710217893123627,0.4487520158290863
Direct PPO,1024,2,0.1,100.0,-1.51630699634552,-0.48329436779022217,0.3110935389995575,False,0.4415630102157593,0.014928349293768406,0.013895298354327679,0.10889606177806854,0.5325,nan,nan,0.046347618103027344,0.0,0.08517220616340637,0.667389452457428
Direct PPO,1025,2,0.1,100.0,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.18863239884376526,0.016244426369667053,0.010771790519356728,0.04418310150504112,0.5725,nan,19.950000000000003,0.06530410051345825,0.02,0.09182190150022507,0.718215823173523
Direct PPO,1026,2,0.1,100.0,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.4933937191963196,0.01615029014647007,0.01814340054988861,0.09305689483880997,0.515,4.75,19.8,0.08192843198776245,0.03,0.08600682765245438,0.779816746711731
Direct PPO,1027,2,0.1,100.0,-1.9580382108688354,0.12429128587245941,0.36954861879348755,False,0.6261087656021118,0.013837277889251709,0.01062837429344654,0.05152002349495888,0.49,nan,19.85,0.009663224220275879,0.0,0.07679722458124161,0.6585691571235657
Direct PPO,1028,2,0.1,100.0,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.22193202376365662,0.013536847196519375,0.016738807782530785,0.03526649624109268,0.5625,nan,19.85,0.0,0.0,0.08202718943357468,0.6200538873672485
Direct PPO,1029,2,0.1,100.0,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.211162269115448,0.017517996951937675,0.010701386258006096,0.026166697964072227,0.5525,nan,19.900000000000002,0.06712505221366882,0.02,0.09470776468515396,0.7333861589431763
Direct PPO,1030,2,0.1,100.0,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.5785773992538452,0.012615393847227097,0.006696752272546291,0.09748206287622452,0.5325,5.25,19.950000000000003,2.5033950805664062e-05,0.0,0.06988123059272766,0.5542625188827515
Direct PPO,1031,2,0.1,100.0,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.33271825313568115,0.013505717739462852,0.010084522888064384,0.030003858730196953,0.545,nan,19.900000000000002,0.0016003847122192383,0.0,0.08097424358129501,0.6078428626060486
Direct PPO,1032,2,0.1,100.0,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.238652765750885,0.011868302710354328,0.004722143989056349,0.09566178917884827,0.615,nan,19.8,0.00013589859008789062,0.0,0.07127610594034195,0.41620340943336487
