method,scenario,seed,success,reacquired,rmse,pre_maneuver_rmse,post_maneuver_rmse,post_p95_error,post_max_error,post_lateral_rmse,overall_stable_ratio,post_stable_ratio,reacquisition_time,forward_overshoot,command_smoothness,max_command_change,final_error,final_relative_speed,base_ugv_speed,max_ugv_speed
Residual PPO,speed_step,1082,True,True,0.2787569800420353,0.037251529014295945,0.015110293095481796,0.036847617477178574,0.04592808708548546,0.00259585611924871,0.8275,0.9893238434163701,0.10000000000000053,0.010965347290039062,0.00023559304827358574,0.2810574173927307,0.010978803969919682,3.0135966881061904e-05,0.3117980659008026,0.511798083782196
Residual PPO,speed_step,1083,True,True,0.41021370660892353,0.040662074321649117,0.014917388898372044,0.03910934180021286,0.04888371005654335,0.0017980220301304375,0.7975,0.9893238434163701,0.10000000000000053,0.00768280029296875,0.0002389993896940723,0.2809520959854126,0.007685054559260607,2.5506677047815174e-05,0.21643398702144623,0.41643399000167847
Residual PPO,speed_step,1084,True,True,0.30974727724251666,0.05024605843415365,0.017389936508536125,0.0400618240237236,0.05017078295350075,0.005567094562445678,0.81,0.9893238434163701,0.10000000000000053,0.014031410217285156,0.00024447025498375297,0.28061091899871826,0.014056566171348095,4.1196399251930416e-05,0.4071005880832672,0.6071006059646606
Residual PPO,speed_step,1085,True,True,0.2214148336025471,0.03157345768623002,0.015561960201251173,0.03288404271006584,0.04177085682749748,0.0015216992035694329,0.845,0.9893238434163701,0.10000000000000053,0.014256477355957031,0.000231882106163539,0.2802894711494446,0.014282350428402424,3.392064536456019e-05,0.4138740301132202,0.6138740181922913
Residual PPO,speed_step,1086,True,True,0.2869836177825664,0.04580905257031958,0.017396227817979785,0.03809631988406181,0.04836108908057213,0.004511167693915633,0.8175,0.9893238434163701,0.10000000000000053,0.015025138854980469,0.0002401626989012584,0.2802480161190033,0.01505359448492527,3.3496780815767124e-05,0.4387705326080322,0.6387705206871033
Residual PPO,speed_step,1087,True,True,0.4251241661500031,0.062022988011591285,0.018625898382992927,0.04817504808306694,0.058786939829587936,0.006067226683004057,0.795,0.9893238434163701,0.10000000000000053,0.011485099792480469,0.0002421782264718786,0.2808663547039032,0.011500540189445019,3.064821066800505e-05,0.3274095356464386,0.527409553527832
Residual PPO,speed_step,1088,True,True,0.43302993112046384,0.07086279892426654,0.021153243196291593,0.051268599927425385,0.06361114978790283,0.006477444972943127,0.7875,0.9928825622775801,0.05000000000000071,0.01566028594970703,0.00023617364058736712,0.2796703279018402,0.0156907569617033,4.4170079490868375e-05,0.4605681300163269,0.660568118095398
Residual PPO,speed_step,1089,True,True,0.6147433900971825,0.08544917029605364,0.023658940196860965,0.06226968765258789,0.07686921209096909,0.0012570915811625934,0.755,0.9928825622775801,0.05000000000000071,0.01316070556640625,0.0002296293096151203,0.2785213589668274,0.013182379305362701,3.63119543180801e-05,0.37915652990341187,0.5791565179824829
Residual PPO,speed_step,1090,True,True,0.31527277851599456,0.04501287888449293,0.01586000574187093,0.03954639285802841,0.04924130439758301,0.004351489933432082,0.8225,0.9893238434163701,0.10000000000000053,0.010569572448730469,0.00023864684044383466,0.2812647223472595,0.010581505484879017,3.007436498592142e-05,0.30003631114959717,0.5000362992286682
Residual PPO,speed_step,1091,True,True,0.6222932478951974,0.09382364816064052,0.02468413605954666,0.06682561337947845,0.08056458830833435,0.0067035520123032355,0.755,0.9928825622775801,0.05000000000000071,0.012549400329589844,0.00023588287876918912,0.2795683741569519,0.01256901491433382,5.257485463516787e-05,0.36124923825263977,0.5612492561340332
Residual PPO,speed_step,1092,True,True,0.6119178696905965,0.08067616839236183,0.022583975015099737,0.060072749853134155,0.07390438765287399,0.004090890861449539,0.755,0.9928825622775801,0.05000000000000071,0.010952949523925781,0.0002345586399314925,0.27978721261024475,0.010966378264129162,4.7541492676828057e-05,0.31251582503318787,0.5125158429145813
Residual PPO,speed_step,1093,True,True,0.27363158738702476,0.03818357919873979,0.016617388949208403,0.03585514798760414,0.04587463662028313,0.0009967705384571507,0.8275,0.9893238434163701,0.10000000000000053,0.014744758605957031,0.00022995129984337837,0.2798749506473541,0.014772298745810986,3.9772374293534085e-05,0.43002596497535706,0.6300259828567505
Residual PPO,speed_step,1094,True,True,0.27394150917933724,0.037974648754523575,0.014455496389803287,0.037047065794467926,0.04563518241047859,0.003678497821286208,0.835,0.9893238434163701,0.10000000000000053,0.00891256332397461,0.00023752420383971184,0.2816772162914276,0.008918472565710545,2.4481138098053634e-05,0.2514164447784424,0.4514164328575134
Residual PPO,speed_step,1095,True,True,0.38667398353341786,0.049983887218711553,0.01697438517540941,0.043079424649477005,0.053801629692316055,0.0035406345462110876,0.8,0.9893238434163701,0.10000000000000053,0.010375022888183594,0.00023825003881938756,0.2809181213378906,0.010386183857917786,3.0633218557341024e-05,0.2943161725997925,0.4943161606788635
Residual PPO,speed_step,1096,True,True,0.2317827660904081,0.030497066941474655,0.012069980227256976,0.027910595759749413,0.03592558205127716,0.0035036928681759826,0.8425,0.9893238434163701,0.10000000000000053,0.009661674499511719,0.00022940599592402577,0.2811785638332367,0.009670162573456764,2.0832731024711393e-05,0.27283963561058044,0.4728396236896515
Residual PPO,speed_step,1097,True,True,0.36965268880844065,0.042414745433150394,0.015849276944400012,0.040448147803545,0.050432827323675156,0.001368553276917083,0.8025,0.9893238434163701,0.10000000000000053,0.009663581848144531,0.00023632386000826955,0.28089842200279236,0.009672099724411964,3.0135937777231447e-05,0.27344202995300293,0.473442018032074
Residual PPO,speed_step,1098,True,True,0.40776412104958343,0.06454693021030636,0.020862147347452453,0.0499318391084671,0.062039267271757126,0.002830829516759396,0.795,0.9928825622775801,0.05000000000000071,0.016084671020507812,0.00022744567831978202,0.27904248237609863,0.016116276383399963,3.553575879777782e-05,0.4742331802845001,0.6742331981658936
Residual PPO,speed_step,1099,True,True,0.6164094746452349,0.08797347963994642,0.024214453561278767,0.06431064009666443,0.0788235142827034,0.0021527831798848177,0.7525,0.9928825622775801,0.05000000000000071,0.012853622436523438,0.00022963578521739691,0.2788778841495514,0.01287420466542244,4.085014734300785e-05,0.36984628438949585,0.5698462724685669
PD+FF,lateral_sine,1000,True,True,0.39312504552797045,0.15353739359609433,0.05536608294339631,0.09887348860502243,0.11837166547775269,0.03261635929281773,0.71,0.9750889679715302,0.3000000000000007,0.0011204627830568425,0.00037218749639578164,0.3457159101963043,0.01943073235452175,0.06258819252252579,0.34128254652023315,0.4638640167798792
PD+FF,lateral_sine,1001,True,True,0.41330017508403105,0.15442899321395778,0.05856849637897818,0.1254836618900299,0.14235153794288635,0.028411863770627026,0.715,0.9822064056939501,0.20000000000000018,0.0016015378519946579,0.0003746638249140233,0.3449097275733948,0.019561659544706345,0.06252690404653549,0.25630688667297363,0.405449466222144
PD+FF,lateral_sine,1002,True,True,0.48823991264813404,0.1977184487324279,0.06276620897149564,0.1329110711812973,0.15243488550186157,0.032983910301721445,0.685,0.9750889679715302,0.3000000000000007,0.0008149635530720737,0.00037265458377078176,0.3453870415687561,0.01948503777384758,0.06256313621997833,0.4242836833000183,0.5279324705096847
PD+FF,lateral_sine,1003,True,True,0.5715753976330248,0.2290752899498385,0.06801173733788266,0.15188471972942352,0.1766098141670227,0.03106892021358272,0.665,0.9466192170818505,0.7000000000000002,0.001004530999221858,0.00037621980300173163,0.34525346755981445,0.019507398828864098,0.06255295127630234,0.34840381145477295,0.4691281971274397
PD+FF,lateral_sine,1004,True,True,0.6484567576131504,0.2548323806713391,0.07269689007077137,0.16895517706871033,0.1964675486087799,0.029958177382765024,0.655,0.9323843416370107,0.9000000000000004,0.0015427774754799301,0.0003820746496785432,0.34507983922958374,0.019536152482032776,0.0625397339463234,0.24154320359230042,0.3962816784882445
PD+FF,lateral_sine,1005,True,True,0.6324993453371672,0.24932539804254653,0.06832377724158573,0.132623091340065,0.19222161173820496,0.04198386573290611,0.68,0.9679715302491103,0.40000000000000036,0.0012385066679823811,0.00038180185947567225,0.34616681933403015,0.019359152764081955,0.06262236833572388,0.28618520498275757,0.424968258879239
PD+FF,lateral_sine,1006,True,True,0.46883776428164914,0.1830673901385804,0.059439308828829196,0.11361332982778549,0.14113874733448029,0.03219025915856105,0.69,0.9750889679715302,0.3000000000000007,0.001321469561613187,0.0003758474194910377,0.34571272134780884,0.019431624561548233,0.0625879317522049,0.28934937715530396,0.42710550401978115
PD+FF,lateral_sine,1007,True,True,0.6599999415367925,0.27627537504334304,0.07353638784113802,0.15340471267700195,0.21300008893013,0.04114386923333842,0.665,0.9466192170818505,0.7000000000000002,0.0007950207234620318,0.00037588205304928124,0.3460051119327545,0.019386164844036102,0.06260997802019119,0.39287856221199036,0.5030403702980405
PD+FF,lateral_sine,1008,True,True,0.5661315700615874,0.2212919575023435,0.06424420780904412,0.12268821150064468,0.17060790956020355,0.03756607460124356,0.6825,0.9715302491103203,0.35000000000000053,0.0014049384789900443,0.00038044110988266766,0.3459990620613098,0.01938570849597454,0.06260964274406433,0.26522985100746155,0.4111482985119471
PD+FF,lateral_sine,1009,True,True,0.5909947538277441,0.23089114611115757,0.06799683171166646,0.14988267421722412,0.17800934612751007,0.03108310621154237,0.6675,0.9501779359430605,0.6500000000000004,0.0017805371536753645,0.0003807184402830899,0.3453475832939148,0.01949218474328518,0.062560074031353,0.2149554342031479,0.3806598063852983
PD+FF,lateral_sine,1010,True,True,0.6708336108283837,0.30580669317010367,0.0798984202553334,0.1799938976764679,0.2357657104730606,0.03706209475374531,0.6475,0.9217081850533808,1.0500000000000007,0.0005373203067978332,0.00037083440111018717,0.3456302285194397,0.019448494538664818,0.06258145719766617,0.4753030240535736,0.5697446921019106
PD+FF,lateral_sine,1011,True,True,0.4862680782757385,0.189430839647148,0.06055313457829392,0.11879735440015793,0.14604416489601135,0.031542915640249546,0.6875,0.9750889679715302,0.3000000000000007,0.0014562495266820343,0.00037679943488910794,0.3456626832485199,0.019439926370978355,0.06258412450551987,0.26378002762794495,0.4102145200736175
PD+FF,lateral_sine,1012,True,True,0.4972760654311946,0.1927766074838296,0.0599532560213358,0.10859397053718567,0.14862363040447235,0.0350058503432961,0.6825,0.9715302491103203,0.35000000000000053,0.0013999757842689266,0.00037814967799931765,0.3459538221359253,0.019392579793930054,0.06260625272989273,0.2715309262275696,0.4152410064069188
PD+FF,lateral_sine,1013,True,True,0.3498096329144863,0.13281550650784205,0.055675317429656784,0.11463524401187897,0.12930963933467865,0.03594326086740482,0.73,0.9822064056939501,0.20000000000000018,0.0009875276551681838,0.0003712454345077276,0.345002681016922,0.01954634115099907,0.06253398209810257,0.401797890663147,0.5100368559674714
PD+FF,lateral_sine,1014,True,True,0.47182285252743067,0.19412024349308904,0.061134866818834656,0.11997711658477783,0.14965976774692535,0.0354007401792995,0.685,0.9750889679715302,0.3000000000000007,0.0006940554660454423,0.00037109683034941554,0.3456927537918091,0.01943533681333065,0.06258642673492432,0.4693894386291504,0.5648207632518637
PD+FF,lateral_sine,1015,True,True,0.48631759564317084,0.1952586046898102,0.061198427884018115,0.11944061517715454,0.15053623914718628,0.034491980624399954,0.685,0.9750889679715302,0.3000000000000007,0.0009001101021567741,0.0003736728976946324,0.3457213342189789,0.01943053863942623,0.06258855760097504,0.39239153265953064,0.502660088336765
PD+FF,lateral_sine,1016,True,True,0.5253215135056488,0.20787465368401306,0.06389079350541997,0.1337568461894989,0.16026388108730316,0.031501029576018955,0.6825,0.9715302491103203,0.35000000000000053,0.0011915064133851548,0.00037643880932591856,0.3455018103122711,0.019466662779450417,0.06257186830043793,0.3060871958732605,0.4386176250236471
PD+FF,lateral_sine,1017,True,True,0.2874392352334783,0.11144746369554047,0.04908405676282835,0.06839171797037125,0.08592107146978378,0.038106532314973504,0.745,0.9750889679715302,0.3000000000000007,0.0007939195975290756,0.00036903040017932653,0.346007764339447,0.019382543861865997,0.0626104474067688,0.4917738139629364,0.583555938709805
PD+FF,lateral_sine,1018,True,True,0.3867652107168801,0.1561373635144341,0.05650025403185898,0.10897649079561234,0.12037621438503265,0.034449267527244205,0.7075,0.9750889679715302,0.3000000000000007,0.0007924998207045023,0.00037087235250510275,0.34551677107810974,0.019463105127215385,0.06257303804159164,0.4614541530609131,0.5582436608515976
PD+FF,lateral_sine,1019,True,True,0.5426764089207001,0.21695471693353172,0.06550196533137112,0.1402481347322464,0.16726496815681458,0.03181219398486251,0.675,0.9608540925266904,0.5,0.001057154254943982,0.0003754547506105155,0.3454395830631256,0.0194767527282238,0.0625670999288559,0.34006524085998535,0.4629691323889626
PD+FF,lateral_sine,1020,True,True,0.353820112576223,0.13299832181040847,0.0545854099124095,0.10511292517185211,0.11754676699638367,0.025585198657822026,0.7275,0.9786476868327402,0.25,0.0018401572323077826,0.00037119979970157146,0.34528693556785583,0.019500380381941795,0.06255555897951126,0.2227078378200531,0.3850906783217584
PD+FF,lateral_sine,1021,True,True,0.559259486583096,0.23306098995572735,0.06940704209400207,0.16088531911373138,0.18259328603744507,0.034762531399554035,0.66,0.9395017793594306,0.8000000000000007,0.0006398600015070407,0.0003737381484825164,0.3450082242488861,0.01954708993434906,0.06253428757190704,0.49743902683258057,0.5883380277697284
PD+FF,lateral_sine,1022,True,True,0.7069021147453256,0.2959975098516795,0.07661022697490051,0.16025158762931824,0.22820430994033813,0.04464559542319067,0.66,0.9395017793594306,0.8000000000000007,0.0008237012528763039,0.00037812470691278577,0.3461509943008423,0.0193626768887043,0.06262107938528061,0.37694433331489563,0.4906965252801777
PD+FF,lateral_sine,1023,True,True,0.5645106035205658,0.23340396434902067,0.06576159651202018,0.12462959438562393,0.1799456924200058,0.04108985384328625,0.6825,0.9715302491103203,0.35000000000000053,0.000646697349650993,0.0003747436567209661,0.3461305797100067,0.01936470717191696,0.0626196563243866,0.4728805720806122,0.5677253605002299
PD+FF,lateral_sine,1024,True,True,0.494600334600336,0.1936672536598666,0.06263429931563852,0.1356021910905838,0.1517832726240158,0.02965967249053909,0.6825,0.9715302491103203,0.35000000000000053,0.0011996820866609268,0.00037682693800888956,0.3452545404434204,0.019506599754095078,0.06255306303501129,0.3110935389995575,0.4421258186434017
PD+FF,lateral_sine,1025,True,True,0.24082704618550482,0.08960080484566361,0.04818493899568395,0.06690668314695358,0.0713520348072052,0.02866832372233435,0.7675,0.9750889679715302,0.3000000000000007,0.0016826353583558834,0.0003670133592095226,0.3457483947277069,0.019424667581915855,0.06259074062108994,0.24864348769187927,0.40064901531815933
PD+FF,lateral_sine,1026,True,True,0.5417547586401914,0.21247956141123794,0.0638877692755444,0.12884774804115295,0.16381511092185974,0.03343005652410278,0.685,0.9750889679715302,0.3000000000000007,0.0014573856966161513,0.000378451484721154,0.34570592641830444,0.019433405250310898,0.06258736550807953,0.2583710551261902,0.4067574850335882
PD+FF,lateral_sine,1027,True,True,0.6546650793799713,0.274130548840668,0.07421110229318581,0.16233223676681519,0.21134528517723083,0.03654272042658935,0.6575,0.9359430604982206,0.8500000000000005,0.0008618690344697708,0.0003743699344340712,0.3456640839576721,0.019441736862063408,0.06258409470319748,0.36954861879348755,0.48503838111638475
PD+FF,lateral_sine,1028,True,True,0.2701556837454892,0.10489656837883152,0.05105197895098194,0.08603942394256592,0.09828871488571167,0.033968708768471315,0.7525,0.9786476868327402,0.25,0.0009922979206203658,0.00036746400292031467,0.34542346000671387,0.01947772689163685,0.06256598979234695,0.4025936424732208,0.51066397020319
PD+FF,lateral_sine,1029,True,True,0.2745180409966223,0.10074309390260205,0.04797736069179526,0.06757637113332748,0.0776689425110817,0.028658361686089016,0.755,0.9750889679715302,0.3000000000000007,0.002749884422649236,0.00036884532892145216,0.3460098206996918,0.019382083788514137,0.06261061131954193,0.214758962392807,0.3805488949292377
PD+FF,lateral_sine,1030,True,True,0.6204922982843007,0.2562014241913766,0.07336596281827042,0.17364463210105896,0.19920626282691956,0.03330998413414575,0.6525,0.9288256227758007,0.9500000000000002,0.0007242326541109837,0.0003764456487260759,0.34492719173431396,0.01956075057387352,0.062528096139431,0.4438457489013672,0.5437785379376833
PD+FF,lateral_sine,1031,True,True,0.3969564790968418,0.15208900585286622,0.05315522689096258,0.07467969506978989,0.11725538223981857,0.03849955491805038,0.7075,0.9715302491103203,0.35000000000000053,0.0009576269769923723,0.0003739260428119451,0.3461930751800537,0.019352709874510765,0.06262451410293579,0.39864641427993774,0.5075578913996714
PD+FF,lateral_sine,1032,True,True,0.2908195703359974,0.11423837134590296,0.052827514538251956,0.09780994057655334,0.1122019812464714,0.03736484449699263,0.745,0.9786476868327402,0.25,0.0007889639488124115,0.0003685080446302891,0.34522098302841187,0.01951054483652115,0.0625506266951561,0.49894750118255615,0.5896139910485044
PD+FF,lateral_sine,1033,True,True,0.3352526342393899,0.13006359946180177,0.050857281431847076,0.07151810079813004,0.10027409344911575,0.03848574582537963,0.7275,0.9750889679715302,0.3000000000000007,0.0007814046683936084,0.00037094633444212377,0.34608057141304016,0.01937098614871502,0.06261598318815231,0.4761985242366791,0.5704919666296976
PD+FF,lateral_sine,1034,True,True,0.2363795724138351,0.08566904224422606,0.050665338155590774,0.0911637619137764,0.10666418820619583,0.02811966235018947,0.7775,0.9822064056939501,0.20000000000000018,0.0019310927489771875,0.0003670979058369994,0.34511899948120117,0.019526975229382515,0.0625428557395935,0.22327283024787903,0.3854177035772061
PD+FF,lateral_sine,1035,True,True,0.5234370061907501,0.21543888112938797,0.06533946627942597,0.1402200311422348,0.16609694063663483,0.03334282238641532,0.675,0.9608540925266904,0.5,0.0007536151096727444,0.0003721519315149635,0.3454183340072632,0.019480355083942413,0.06256550550460815,0.436818927526474,0.538058384331299
PD+FF,lateral_sine,1036,True,True,0.5264751752125457,0.20838340225769628,0.06225075024459045,0.11611189693212509,0.16065651178359985,0.037218630334628994,0.6825,0.9715302491103203,0.35000000000000053,0.00101722603742333,0.00037717228406108916,0.34598201513290405,0.01938832923769951,0.06260837614536285,0.34900519251823425,0.46957499284834014
PD+FF,lateral_sine,1037,True,True,0.5089023590104241,0.20383220966411197,0.06389705201741126,0.13792195916175842,0.1571475863456726,0.031845297795004786,0.6775,0.9644128113879004,0.4500000000000002,0.0009236632822612155,0.0003743831184692681,0.34532275795936584,0.01949557289481163,0.06255824118852615,0.38270920515060425,0.4951387534932367
PD+FF,lateral_sine,1038,True,True,0.5216811794285325,0.20309900181281093,0.0647614964544673,0.14691483974456787,0.16376923024654388,0.02970750949488651,0.6675,0.9501779359430605,0.6500000000000004,0.0011864837295604675,0.0003788368485402316,0.34503260254859924,0.019542573019862175,0.06253618001937866,0.31811848282814026,0.4470966546740276
PD+FF,lateral_sine,1039,True,True,0.23178459065274218,0.08887733804274532,0.04903868204163866,0.07413831353187561,0.08439146727323532,0.03311928439420825,0.77,0.9786476868327402,0.25,0.0011066813871080546,0.00036633803392760456,0.3455498516559601,0.019457098096609116,0.06257561594247818,0.3661683201789856,0.48246791417308676
PD+FF,lateral_sine,1040,True,True,0.29650383784346157,0.11396347661170395,0.04960754477978551,0.06897856295108795,0.08786170929670334,0.0360723595727272,0.7425,0.9750889679715302,0.3000000000000007,0.0009451755817217394,0.0003690960875246674,0.3459535241127014,0.019391480833292007,0.0626063272356987,0.4134989380836487,0.5193047480046125
PD+FF,lateral_sine,1041,True,True,0.24318825275839911,0.09581952915543057,0.05011645941041615,0.08211082220077515,0.09342500567436218,0.03592668165640225,0.7625,0.9786476868327402,0.25,0.0008410867197247851,0.0003666607663035393,0.3454442322254181,0.019474275410175323,0.06256761401891708,0.46515655517578125,0.5613079995215002
PD+FF,lateral_sine,1042,True,True,0.48329677858897024,0.19279656401073128,0.06197273089744884,0.12992766499519348,0.1486392617225647,0.031880820997995565,0.685,0.9750889679715302,0.3000000000000007,0.0009660207357575307,0.00037424793117679656,0.34540700912475586,0.019481662660837173,0.0625646710395813,0.3728010952472687,0.4875209801858706
PD+FF,lateral_sine,1043,True,True,0.5955218813965292,0.23527865219970556,0.06966380954476568,0.1610269546508789,0.18331772089004517,0.029838993582866246,0.66,0.9395017793594306,0.8000000000000007,0.0011394305576812045,0.000379398581571877,0.3450387716293335,0.01954217627644539,0.06253662705421448,0.31946444511413574,0.448055332739062
PD+FF,lateral_sine,1044,True,True,0.6320677729482352,0.24638803290552214,0.06817596527708936,0.134572371840477,0.18995636701583862,0.04103989442142357,0.68,0.9679715302491103,0.40000000000000036,0.0017920998906873675,0.0003836498945020139,0.34606340527534485,0.019375845789909363,0.06261450797319412,0.20961801707744598,0.3776715008937124
PD+FF,lateral_sine,1045,True,True,0.2711133348544547,0.10474398002055478,0.05151673473978773,0.09102132171392441,0.10398371517658234,0.034840891348503815,0.7525,0.9786476868327402,0.25,0.0009658788978967269,0.00036764159449376166,0.3453114628791809,0.019495919346809387,0.06255747377872467,0.4158290922641754,0.5211620510715232
PD+FF,lateral_sine,1046,True,True,0.6520185108426808,0.2725881875386806,0.07289875830339977,0.1514480859041214,0.21015554666519165,0.04087100605067686,0.665,0.9466192170818505,0.7000000000000002,0.0007857406818309572,0.0003757478261832148,0.3460012972354889,0.019386515021324158,0.06260978430509567,0.39649125933647156,0.505866947165013
PD+FF,lateral_sine,1047,True,True,0.36612109416728567,0.14101023487341233,0.0547670454155259,0.10414662957191467,0.11326801776885986,0.029696087105855334,0.72,0.9786476868327402,0.25,0.0013201616594468767,0.0003711137978825718,0.345476359128952,0.019469579681754112,0.0625700056552887,0.29876548051834106,0.4335399195612604
PD+FF,lateral_sine,1048,True,True,0.38025448878019874,0.14920223663538656,0.05737715817634894,0.11953151226043701,0.13443443179130554,0.03694403744301212,0.715,0.9786476868327402,0.25,0.0007915699731394164,0.0003722051333170384,0.3450597822666168,0.01953713223338127,0.06253830343484879,0.4824531674385071,0.5757231177182979
PD+FF,lateral_sine,1049,True,True,0.5529128694774007,0.23015702982735364,0.06691168009694287,0.14012779295444489,0.17744258046150208,0.03501387373552702,0.675,0.9608540925266904,0.5,0.0007441883898314991,0.0003721246321219951,0.34564217925071716,0.019444186240434647,0.06258250027894974,0.43331217765808105,0.5352153704917464
PD+FF,lateral_sine,1050,True,True,0.4583531271979836,0.1887511595100716,0.061740446433696194,0.13159185647964478,0.14720329642295837,0.03462681224050099,0.69,0.9786476868327402,0.25,0.0006710011728898139,0.00037087249802425504,0.3453073799610138,0.01949775591492653,0.06255710124969482,0.49881017208099365,0.5894977839443499
PD+FF,lateral_sine,1051,True,True,0.2985120560865809,0.11088803237374906,0.05269461642588254,0.09874814748764038,0.11307567358016968,0.02839959455939406,0.7475,0.9786476868327402,0.25,0.0016193172341019697,0.0003691386373247951,0.3451717495918274,0.019518597051501274,0.06254685670137405,0.2584548592567444,0.4068107222987768
PD+FF,lateral_sine,1052,True,True,0.5030958527473522,0.19936763427207868,0.062421329658378384,0.1277848184108734,0.1537053883075714,0.031970862863848426,0.685,0.9750889679715302,0.3000000000000007,0.001131947692690898,0.0003756493388209492,0.34555375576019287,0.01945790834724903,0.0625758171081543,0.32490968704223633,0.45195392933098044
PD+FF,lateral_sine,1053,True,True,0.2787519065771033,0.10890101244690556,0.051897124969422746,0.09211515635251999,0.105412058532238,0.0356017190287193,0.75,0.9786476868327402,0.25,0.000889834781612637,0.00036786249256692827,0.34531664848327637,0.01949501410126686,0.0625578835606575,0.44851720333099365,0.5475981475385804
PD+FF,lateral_sine,1054,True,True,0.6621627397689192,0.27121160503406855,0.07269247334754002,0.1510125994682312,0.2090950906276703,0.04093657844096197,0.665,0.9466192170818505,0.7000000000000002,0.0009633240619721876,0.0003775168734136969,0.34599050879478455,0.01938825473189354,0.06260890513658524,0.3443475067615509,0.4661236476695055
PD+FF,lateral_sine,1055,True,True,0.34028793957146714,0.1284562826330787,0.055132360731297396,0.11154548078775406,0.1268415004014969,0.03495095402444703,0.7325,0.9822064056939501,0.20000000000000018,0.0010908550897283883,0.0003708574513439089,0.3450186848640442,0.019543511793017387,0.06253523379564285,0.37500709295272827,0.4892099439593242
PD+FF,lateral_sine,1056,True,True,0.28074489444882755,0.10402516100772449,0.05247367472642587,0.10095977783203125,0.11534025520086288,0.03439116136937097,0.7575,0.9822064056939501,0.20000000000000018,0.001241531025984718,0.0003685730916913599,0.3450649082660675,0.01953589729964733,0.0625387504696846,0.33817118406295776,0.46157967809942824
PD+FF,lateral_sine,1057,True,True,0.4379871740528436,0.17072959173153723,0.05826793062594262,0.11372122913599014,0.13162587583065033,0.03062876432506042,0.6975,0.9750889679715302,0.3000000000000007,0.001289142158535836,0.0003741915861610323,0.3455634117126465,0.019455883651971817,0.06257656216621399,0.2980625629425049,0.4330558173396169
PD+FF,lateral_sine,1058,True,True,0.6570741588405439,0.2674764940385616,0.07468245749249336,0.17390203475952148,0.20621533691883087,0.031187304797299316,0.6525,0.9288256227758007,0.9500000000000002,0.000985811462762829,0.0003777107922360301,0.34511980414390564,0.01952992007136345,0.06254275888204575,0.34246277809143066,0.46473304582515906
PD+FF,lateral_sine,1059,True,True,0.43029431801036855,0.1680275482383036,0.05872749729009424,0.12111254781484604,0.13365307450294495,0.030388179507868106,0.7025,0.9786476868327402,0.25,0.001149050624678231,0.0003738410014193505,0.3453444540500641,0.019491473212838173,0.06255994737148285,0.3298633396625519,0.4555281246609928
PD+FF,lateral_sine,1060,True,True,0.29389665992413,0.1111099713643279,0.05335588758645233,0.10492900013923645,0.12012644112110138,0.039669798152303114,0.75,0.9822064056939501,0.20000000000000018,0.0008448033338436447,0.0003691715537570417,0.3450136184692383,0.019544322043657303,0.06253483146429062,0.4775193929672241,0.571594979127367
PD+FF,lateral_sine,1061,True,True,0.333679999707145,0.1276796084660044,0.052509767664003316,0.09048183262348175,0.09843684732913971,0.030110572085436035,0.73,0.9750889679715302,0.3000000000000007,0.0013892836914082456,0.0003699375665746629,0.3456428349018097,0.019442256540060043,0.06258266419172287,0.28927016258239746,0.4270518428297384
PD+FF,lateral_sine,1062,True,True,0.3860446547404488,0.15104388817969946,0.0573080555436116,0.11925212293863297,0.13234767317771912,0.03457174619890088,0.7125,0.9786476868327402,0.25,0.0008796324591422921,0.00037220868398435414,0.34513869881629944,0.0195244699716568,0.0625443309545517,0.4292861223220825,0.5319611116633987
PD+FF,lateral_sine,1063,True,True,0.2348414700828358,0.08634271328394527,0.046776559517926655,0.06655803322792053,0.06872555613517761,0.032258809514871915,0.7725,0.9750889679715302,0.3000000000000007,0.0014458049919472285,0.00036730687133967876,0.3459826409816742,0.019386421889066696,0.06260855495929718,0.2895512878894806,0.42724231745262053
PD+FF,lateral_sine,1064,True,True,0.4937796855601864,0.19165756032422154,0.0615232297721276,0.12654267251491547,0.14776065945625305,0.02960972719231249,0.685,0.9750889679715302,0.3000000000000007,0.0015915456745215469,0.000377267220756039,0.34548622369766235,0.01946883276104927,0.06257068365812302,0.24278511106967926,0.39703987162619503
PD+FF,lateral_sine,1065,True,True,0.24370265077987024,0.09250089990484672,0.05097770349475053,0.09165250509977341,0.1060580238699913,0.03779809028508338,0.7675,0.9786476868327402,0.25,0.0009160142472792012,0.0003671345766633749,0.3451777696609497,0.019517382606863976,0.06254734843969345,0.453745573759079,0.5518886619688655
PD+FF,lateral_sine,1066,True,True,0.41692228284666555,0.15843234387923188,0.05568931586126658,0.09754658490419388,0.12214574962854385,0.029693135165337118,0.705,0.9750889679715302,0.3000000000000007,0.0019182550545255885,0.00037414630060084164,0.34579500555992126,0.01941799558699131,0.0625942051410675,0.20805609226226807,0.37680682986282815
PD+FF,lateral_sine,1067,True,True,0.29655524545440903,0.10806819989543962,0.04782577197355503,0.07106286287307739,0.08331695944070816,0.029260290354712,0.7475,0.9750889679715302,0.3000000000000007,0.02779107485527728,0.0003701210953295231,0.3461955189704895,0.019351776689291,0.0626247227191925,0.20151829719543457,0.373236752756714
