controller,condition,family,seed,success,full_rmse,primary_error,stable_ratio,forward_overshoot,command_smoothness,secondary_time_name,secondary_time,post_peak_or_p95_error,final_error
Nominal Residual PPO,Vision loss 1.0 s,vision,1091,True,0.6205860055445321,0.022955635054770045,0.775,0.005700588226318359,0.00017223697795998305,recovery_time,0.5,0.23111306130886078,0.005700740031898022
Nominal Residual PPO,Vision loss 1.0 s,vision,1092,True,0.6104382608181831,0.020494852727373225,0.775,0.003923892974853516,0.0001571873144712299,recovery_time,0.5,0.2156609147787094,0.003932138904929161
Nominal Residual PPO,Vision loss 1.0 s,vision,1093,True,0.2727962553368855,0.008585965728861953,0.8275,0.008185386657714844,4.346759305917658e-05,recovery_time,0.0,0.05521295219659805,0.008189084939658642
Nominal Residual PPO,Vision loss 1.0 s,vision,1094,True,0.2732854316996223,0.0074500892834532114,0.8375,0.0016932487487792969,4.670843554777093e-05,recovery_time,0.0,0.06512027233839035,0.0017737444723024964
Nominal Residual PPO,Vision loss 1.0 s,vision,1095,True,0.38577139052653053,0.007938307232772387,0.79,0.0159529447555542,0.00017007914721034467,recovery_time,0.20000000000000018,0.06211045756936073,0.0033241568598896265
Nominal Residual PPO,Vision loss 1.0 s,vision,1096,True,0.23123193381988458,0.005892504679862831,0.85,0.002502918243408203,3.752922566491179e-05,recovery_time,0.0,0.05727450177073479,0.0025394761469215155
Nominal Residual PPO,Vision loss 1.0 s,vision,1097,True,0.36887813595641294,0.006520471663855387,0.79,0.020673751831054688,0.00016783789033070207,recovery_time,0.20000000000000018,0.039174634963274,0.0025804038159549236
Nominal Residual PPO,Vision loss 1.0 s,vision,1098,True,0.4062911175486207,0.00982189450651656,0.7875,0.009748458862304688,0.00017648223729338497,recovery_time,0.25,0.07940399646759033,0.009757316671311855
Nominal Residual PPO,Vision loss 1.0 s,vision,1099,True,0.6146803575902924,0.022395249167175845,0.7725,0.006021976470947266,0.00016107768169604242,recovery_time,0.5499999999999998,0.24241997301578522,0.006021978799253702
Robust Residual PPO,Vision loss 1.0 s,vision,1000,True,0.36161290967613335,0.003445575412776695,0.7925,0.020208001136779785,0.00031070507247932255,recovery_time,0.15000000000000036,0.027653217315673828,0.002136485418304801
Robust Residual PPO,Vision loss 1.0 s,vision,1001,True,0.3688482983497654,0.0039453826940922055,0.795,0.02373325824737549,0.00024503879831172526,recovery_time,0.10000000000000053,0.06010979041457176,0.0006145412917248905
Robust Residual PPO,Vision loss 1.0 s,vision,1002,True,0.4594921444270107,0.005656071777857223,0.785,0.0018024444580078125,0.00027708057314157486,recovery_time,0.2999999999999998,0.1024119034409523,0.003980229143053293
Robust Residual PPO,Vision loss 1.0 s,vision,1003,True,0.5395488793527925,0.007230680651102236,0.78,0.0012478828430175781,0.00026960158720612526,recovery_time,0.40000000000000036,0.15093034505844116,0.0022904134821146727
Robust Residual PPO,Vision loss 1.0 s,vision,1004,True,0.6108271562085615,0.008617769633347986,0.77,0.0005040168762207031,0.0002831713645718992,recovery_time,0.6000000000000005,0.1778375655412674,0.0006595002487301826
Robust Residual PPO,Vision loss 1.0 s,vision,1005,True,0.6024690819275395,0.007500253929512757,0.7725,0.0008139610290527344,0.00026561995036900043,recovery_time,0.5499999999999998,0.17281517386436462,0.000987956766039133
Robust Residual PPO,Vision loss 1.0 s,vision,1006,True,0.43675487124994233,0.0019560937635534677,0.79,0.0008373260498046875,0.0002987035259138793,recovery_time,0.20000000000000018,0.056943196803331375,0.0010473958682268858
Robust Residual PPO,Vision loss 1.0 s,vision,1007,True,0.6392877206866329,0.013094573108059795,0.75,0.0015730857849121094,0.0002140406722901389,recovery_time,1.0,0.2674696445465088,0.003280604723840952
Robust Residual PPO,Vision loss 1.0 s,vision,1008,True,0.5340856506768558,0.004708122004938506,0.785,0.0006680488586425781,0.00028195808408781886,recovery_time,0.2999999999999998,0.11939023435115814,0.0006752385525032878
Robust Residual PPO,Vision loss 1.0 s,vision,1009,True,0.5550958890785841,0.006436912851448242,0.7825,0.00032329559326171875,0.00027685181703418493,recovery_time,0.35000000000000053,0.14107123017311096,0.0010657787788659334
Robust Residual PPO,Vision loss 1.0 s,vision,1010,True,0.65387901679641,0.020052934104358492,0.7325,0.0021772384643554688,0.00018274849571753293,recovery_time,1.3500000000000005,0.37542685866355896,0.005110029596835375
Robust Residual PPO,Vision loss 1.0 s,vision,1011,True,0.45374281977941766,0.0022808124436073047,0.7875,0.0006580352783203125,0.00029588534380309284,recovery_time,0.25,0.06861751526594162,0.0006613631267100573
Robust Residual PPO,Vision loss 1.0 s,vision,1012,True,0.4638433742761345,0.001790393073416323,0.7875,0.0007107257843017578,0.0003013495006598532,recovery_time,0.25,0.06415822356939316,0.0007491377764381468
Robust Residual PPO,Vision loss 1.0 s,vision,1013,True,0.3079165446633842,0.005542967287328959,0.7975,0.02052474021911621,0.00016991714073810726,recovery_time,0.04999999999999982,0.053634531795978546,0.0034778742119669914
Robust Residual PPO,Vision loss 1.0 s,vision,1014,True,0.44932982211481853,0.006366167172723065,0.785,0.002132415771484375,0.0002675428695511073,recovery_time,0.2999999999999998,0.10772736370563507,0.004979310091584921
Robust Residual PPO,Vision loss 1.0 s,vision,1015,True,0.45947178174751785,0.004671745028877926,0.7875,0.0015687942504882812,0.0002788410347420722,recovery_time,0.25,0.09314820915460587,0.0032694749534130096
Robust Residual PPO,Vision loss 1.0 s,vision,1016,True,0.49365524562185037,0.004589921898384447,0.785,0.0009505748748779297,0.00027927415794692934,recovery_time,0.2999999999999998,0.10807084292173386,0.0013776804553344846
Robust Residual PPO,Vision loss 1.0 s,vision,1017,True,0.25250369425249813,0.00612707908694061,0.7975,0.024424076080322266,0.00012060732842655852,recovery_time,0.04999999999999982,0.026826515793800354,0.0054741911590099335
Robust Residual PPO,Vision loss 1.0 s,vision,1018,True,0.3571412433880396,0.005441232905623268,0.79,0.008275508880615234,0.0003009034553542733,recovery_time,0.20000000000000018,0.02662072889506817,0.00480541680008173
Robust Residual PPO,Vision loss 1.0 s,vision,1019,True,0.5128787240769147,0.006040752646523735,0.7825,0.001194000244140625,0.0002690772817004472,recovery_time,0.35000000000000053,0.1313530057668686,0.0021089010406285524
Robust Residual PPO,Vision loss 1.0 s,vision,1020,True,0.31449015149483733,0.0031828801342352374,0.795,0.029516160488128662,0.00024169651442207396,recovery_time,0.10000000000000053,0.04395366460084915,0.0009235888137482107
Robust Residual PPO,Vision loss 1.0 s,vision,1021,True,0.5286000263498231,0.009957575979844991,0.7725,0.0023441314697265625,0.00027402627165429294,recovery_time,0.5499999999999998,0.17422273755073547,0.005596855655312538
Robust Residual PPO,Vision loss 1.0 s,vision,1022,True,0.6853198200206853,0.01470884859286425,0.745,0.0014591217041015625,0.00021208047110121697,recovery_time,1.1000000000000005,0.30053871870040894,0.0029260083101689816
Robust Residual PPO,Vision loss 1.0 s,vision,1023,True,0.5417944592613042,0.008855887540849561,0.77,0.002159595489501953,0.00024877069517970085,recovery_time,0.6000000000000005,0.17766299843788147,0.00505650183185935
Robust Residual PPO,Vision loss 1.0 s,vision,1024,True,0.456612554109459,0.003027403247237295,0.7875,0.0009860992431640625,0.0003029863000847399,recovery_time,0.25,0.07141874730587006,0.0014824558747932315
Robust Residual PPO,Vision loss 1.0 s,vision,1025,True,0.20810315730554396,0.0017572986446474006,0.8,0.017586588859558105,7.409093814203516e-05,recovery_time,0.0,0.021697791293263435,0.0006180721102282405
Robust Residual PPO,Vision loss 1.0 s,vision,1026,True,0.5103202326480364,0.004562143492105909,0.785,0.0006203651428222656,0.0002792801824398339,recovery_time,0.2999999999999998,0.11228306591510773,0.000622637802734971
Robust Residual PPO,Vision loss 1.0 s,vision,1027,True,0.6333745165048842,0.01328104584787681,0.75,0.0014014244079589844,0.0002135310205630958,recovery_time,1.0,0.26660096645355225,0.002760020550340414
Robust Residual PPO,Vision loss 1.0 s,vision,1028,True,0.23659961020889272,0.004890747115850406,0.7975,0.023139119148254395,0.00013842280895914882,recovery_time,0.04999999999999982,0.036235976964235306,0.0034966785460710526
Robust Residual PPO,Vision loss 1.0 s,vision,1029,True,0.23532738357067945,0.0016749837008953332,0.8,0.01679706573486328,6.825463060522452e-05,recovery_time,0.0,0.016826286911964417,0.0010710491333156824
Robust Residual PPO,Vision loss 1.0 s,vision,1030,True,0.58812771846687,0.011087554492500123,0.7625,0.00194549560546875,0.00027989374939352274,recovery_time,0.75,0.2053181529045105,0.004414967726916075
Robust Residual PPO,Vision loss 1.0 s,vision,1031,True,0.3586937411023408,0.00479765585238919,0.7925,0.037393927574157715,0.000276021019089967,recovery_time,0.15000000000000036,0.038026370108127594,0.003411018056795001
Robust Residual PPO,Vision loss 1.0 s,vision,1032,True,0.2529294011038774,0.0070245901263192995,0.7975,0.02248978614807129,0.00015031767543405294,recovery_time,0.04999999999999982,0.04291070997714996,0.005630979780107737
Robust Residual PPO,Vision loss 1.0 s,vision,1033,True,0.2992467765840284,0.006014551530961779,0.795,0.030237674713134766,0.000190259626833722,recovery_time,0.10000000000000053,0.03224463760852814,0.0051297377794981
Robust Residual PPO,Vision loss 1.0 s,vision,1034,True,0.19741374693600455,0.0017086741171014183,0.855,0.00633162260055542,4.165271820966154e-05,recovery_time,0.0,0.031020665541291237,0.0009118775487877429
Robust Residual PPO,Vision loss 1.0 s,vision,1035,True,0.4980077551914633,0.007657920611697978,0.78,0.0018892288208007812,0.00025663329870440066,recovery_time,0.40000000000000036,0.14674188196659088,0.0042575085535645485
Robust Residual PPO,Vision loss 1.0 s,vision,1036,True,0.49675588239992047,0.0042599945757773785,0.785,0.0012526512145996094,0.00028330631903372705,recovery_time,0.2999999999999998,0.10247493535280228,0.002303831512108445
Robust Residual PPO,Vision loss 1.0 s,vision,1037,True,0.47705945405840045,0.0052383648315354695,0.785,0.0014963150024414062,0.0002814030449371785,recovery_time,0.2999999999999998,0.10505954176187515,0.003052978776395321
Robust Residual PPO,Vision loss 1.0 s,vision,1038,True,0.4799969143262966,0.0034998542829399906,0.7875,0.0010356903076171875,0.0003194554301444441,recovery_time,0.25,0.07602280378341675,0.0016314445529133081
Robust Residual PPO,Vision loss 1.0 s,vision,1039,True,0.20087070266944745,0.0037608741430520025,0.8,0.018899083137512207,8.555423119105399e-05,recovery_time,0.0,0.02806517668068409,0.00268573104403913
Robust Residual PPO,Vision loss 1.0 s,vision,1040,True,0.26216282384331874,0.004706093273169372,0.7975,0.02571690082550049,0.0001406643132213503,recovery_time,0.04999999999999982,0.029088063165545464,0.00374005944468081
Robust Residual PPO,Vision loss 1.0 s,vision,1041,True,0.21102089948495667,0.005976937305767959,0.8,0.021117329597473145,0.00010882563219638541,recovery_time,0.0,0.03395130857825279,0.004886665381491184
Robust Residual PPO,Vision loss 1.0 s,vision,1042,True,0.4513195424326182,0.0041899738083978205,0.7875,0.0014252662658691406,0.0002874753263313323,recovery_time,0.25,0.0829484760761261,0.0028324571903795004
Robust Residual PPO,Vision loss 1.0 s,vision,1043,True,0.5580961797126144,0.006828991874067467,0.7825,0.0010466575622558594,0.0002944361767731607,recovery_time,0.35000000000000053,0.14298343658447266,0.001660942449234426
Robust Residual PPO,Vision loss 1.0 s,vision,1044,True,0.5997324320856614,0.007240003493409152,0.775,0.0002856254577636719,0.000269166543148458,recovery_time,0.5,0.1633230745792389,0.0011693600099533796
Robust Residual PPO,Vision loss 1.0 s,vision,1045,True,0.23469129730116206,0.005150309167552596,0.7975,0.021151185035705566,0.00012416210665833205,recovery_time,0.04999999999999982,0.03738805279135704,0.003791950875893235
Robust Residual PPO,Vision loss 1.0 s,vision,1046,True,0.6312454826115912,0.012710006193655674,0.75,0.0015974044799804688,0.0002159658761229366,recovery_time,1.0,0.2600419521331787,0.0033605711068958044
Robust Residual PPO,Vision loss 1.0 s,vision,1047,True,0.3321237217186493,0.003952277756422255,0.7925,0.03523516654968262,0.00030902682919986546,recovery_time,0.15000000000000036,0.04526488482952118,0.0012300967937335372
Robust Residual PPO,Vision loss 1.0 s,vision,1048,True,0.3396289921809866,0.007155795820878191,0.7925,0.02963733673095703,0.0002841042005456984,recovery_time,0.15000000000000036,0.052566368132829666,0.005268306005746126
Robust Residual PPO,Vision loss 1.0 s,vision,1049,True,0.531530868849187,0.00921734624485285,0.7675,0.0018663406372070312,0.00023726468498352915,recovery_time,0.6500000000000004,0.18291249871253967,0.004180367104709148
Robust Residual PPO,Vision loss 1.0 s,vision,1050,True,0.43058326919555934,0.006668902598934119,0.7875,0.0023517608642578125,0.0002784562238957733,recovery_time,0.25,0.09507986903190613,0.005626237019896507
Robust Residual PPO,Vision loss 1.0 s,vision,1051,True,0.2576191556078695,0.002657920553584395,0.8,0.017807722091674805,0.0001141192697104998,recovery_time,0.0,0.03869839757680893,0.0006210236460901797
Robust Residual PPO,Vision loss 1.0 s,vision,1052,True,0.47211158385131746,0.0039653780983079185,0.7875,0.0010848045349121094,0.00028326077153906226,recovery_time,0.25,0.0933060348033905,0.00177788978908211
Robust Residual PPO,Vision loss 1.0 s,vision,1053,True,0.24269522279270392,0.005895605372359601,0.7975,0.022809743881225586,0.000143759636557661,recovery_time,0.04999999999999982,0.03933238610625267,0.0045198192819952965
Robust Residual PPO,Vision loss 1.0 s,vision,1054,True,0.6393960340058782,0.011736997406802641,0.7525,0.0012249946594238281,0.0002244091301690787,recovery_time,0.9500000000000002,0.24511933326721191,0.0022032528650015593
Robust Residual PPO,Vision loss 1.0 s,vision,1055,True,0.29842766226172474,0.0049453409603482466,0.7975,0.019432783126831055,0.0001527572312625125,recovery_time,0.04999999999999982,0.05150824412703514,0.0028824282344430685
Robust Residual PPO,Vision loss 1.0 s,vision,1056,True,0.24048888389402007,0.003644127799116001,0.8,0.01187741756439209,7.322901365114376e-05,recovery_time,0.0,0.0417296439409256,0.0020654848776757717
Robust Residual PPO,Vision loss 1.0 s,vision,1057,True,0.4051192345848099,0.0019383727945501037,0.79,0.0008962154388427734,0.00030545805930159986,recovery_time,0.20000000000000018,0.03802138939499855,0.0012152775889262557
Robust Residual PPO,Vision loss 1.0 s,vision,1058,True,0.6256928558846632,0.011376456579729154,0.7575,0.0012054443359375,0.0002577481500338763,recovery_time,0.8500000000000005,0.22589299082756042,0.0021594457793980837
Robust Residual PPO,Vision loss 1.0 s,vision,1059,True,0.3936427788586472,0.0028199326595117697,0.79,0.0034770965576171875,0.0003102413029409945,recovery_time,0.20000000000000018,0.03429431840777397,0.0018855382222682238
Robust Residual PPO,Vision loss 1.0 s,vision,1060,True,0.25412239770156575,0.006619798461916981,0.8,0.013653993606567383,8.67898779688403e-05,recovery_time,0.0,0.04900805279612541,0.005157562904059887
Robust Residual PPO,Vision loss 1.0 s,vision,1061,True,0.3016818396215778,0.003551410967618442,0.795,0.0329442024230957,0.00024827243760228157,recovery_time,0.10000000000000053,0.041449908167123795,0.001047232304699719
Robust Residual PPO,Vision loss 1.0 s,vision,1062,True,0.3458914782730896,0.006091636870383625,0.7925,0.0319974422454834,0.00031032031984068453,recovery_time,0.15000000000000036,0.05004710331559181,0.004092095419764519
Robust Residual PPO,Vision loss 1.0 s,vision,1063,True,0.19707968794856764,0.0015398054942405428,0.8525,0.012591004371643066,4.120721132494509e-05,recovery_time,0.0,0.012593033723533154,0.0010508504929021
Robust Residual PPO,Vision loss 1.0 s,vision,1064,True,0.4591973658927236,0.0025035559123954697,0.7875,0.0005102157592773438,0.0002978853299282491,recovery_time,0.25,0.07180673629045486,0.0006467102793976665
Robust Residual PPO,Vision loss 1.0 s,vision,1065,True,0.20574735888475412,0.005691784516435349,0.8425,0.013298749923706055,6.50766960461624e-05,recovery_time,0.0,0.03684759512543678,0.004634495358914137
Robust Residual PPO,Vision loss 1.0 s,vision,1066,True,0.38345496591847966,0.0022113559479194785,0.79,0.019174039363861084,0.00031596439657732844,recovery_time,0.20000000000000018,0.0247248075902462,0.0012010824866592884
Robust Residual PPO,Vision loss 1.0 s,vision,1067,True,0.25461956376931505,0.00220501503207316,0.8,0.01338052749633789,5.429908924270421e-05,recovery_time,0.0,0.02525203675031662,0.001336407964117825
Robust Residual PPO,Vision loss 1.0 s,vision,1068,True,0.2349708974434814,0.0017324843083743858,0.8,0.019059419631958008,8.29686105134897e-05,recovery_time,0.0,0.020305000245571136,0.0006110415561124682
Robust Residual PPO,Vision loss 1.0 s,vision,1069,True,0.22804038862485215,0.0015342931675208582,0.84,0.011062979698181152,4.174014975433238e-05,recovery_time,0.0,0.022134726867079735,0.0006212246953509748
Robust Residual PPO,Vision loss 1.0 s,vision,1070,True,0.5256271312094053,0.002894526927677796,0.7875,0.0004210472106933594,0.0003084929776377976,recovery_time,0.25,0.08838814496994019,0.0008161073783412576
Robust Residual PPO,Vision loss 1.0 s,vision,1071,True,0.508315485774521,0.0030600796144147546,0.7875,0.0006957054138183594,0.0002965602616313845,recovery_time,0.25,0.09134966880083084,0.0007235075463540852
Robust Residual PPO,Vision loss 1.0 s,vision,1072,True,0.40967560584844065,0.005139413506751149,0.7875,0.0021114349365234375,0.0002888979797717184,recovery_time,0.25,0.059790197759866714,0.004908136557787657
Robust Residual PPO,Vision loss 1.0 s,vision,1073,True,0.5133087618405795,0.004637192119473643,0.785,0.0014786720275878906,0.0002876633370760828,recovery_time,0.2999999999999998,0.10863690823316574,0.0029934383928775787
Robust Residual PPO,Vision loss 1.0 s,vision,1074,True,0.1789739479725917,0.006418420938227128,0.8475,0.016315937042236328,6.777634553145617e-05,recovery_time,0.0,0.03043435886502266,0.005571895278990269
Robust Residual PPO,Vision loss 1.0 s,vision,1075,True,0.30483835938707576,0.0020986164909352245,0.7975,0.022554636001586914,0.00011200051085324958,recovery_time,0.04999999999999982,0.0253794863820076,0.0006863177986815572
Robust Residual PPO,Vision loss 1.0 s,vision,1076,True,0.48918863468227125,0.007291228823058613,0.7825,0.0020122528076171875,0.00027436637901701033,recovery_time,0.35000000000000053,0.13081228733062744,0.004613990429788828
Robust Residual PPO,Vision loss 1.0 s,vision,1077,True,0.2584776393275445,0.002826214096946956,0.8,0.008707761764526367,6.907320494065061e-05,recovery_time,0.0,0.045884907245635986,0.000721471500582993
Robust Residual PPO,Vision loss 1.0 s,vision,1078,True,0.2241469777228606,0.002037773744173468,0.835,0.010095715522766113,6.113018025644124e-05,recovery_time,0.0,0.03525358811020851,0.0007371373358182609
Robust Residual PPO,Vision loss 1.0 s,vision,1079,True,0.27849990731301927,0.005821808866941382,0.7975,0.023993492126464844,0.00011455316416686401,recovery_time,0.04999999999999982,0.024005580693483353,0.005426669493317604
Robust Residual PPO,Vision loss 1.0 s,vision,1080,True,0.24337876481623513,0.0032565249268922615,0.8,0.0192258358001709,7.913874287623912e-05,recovery_time,0.0,0.01940382644534111,0.0027184353675693274
Robust Residual PPO,Vision loss 1.0 s,vision,1081,True,0.43453123419053374,0.001598305763001379,0.79,0.008762717247009277,0.0003213292802684009,recovery_time,0.20000000000000018,0.026029232889413834,0.001268561463803053
Robust Residual PPO,Vision loss 1.0 s,vision,1082,True,0.2747346058101916,0.003611694293780504,0.7975,0.026088833808898926,0.00018801285477820784,recovery_time,0.04999999999999982,0.039910152554512024,0.0014983660075813532
Robust Residual PPO,Vision loss 1.0 s,vision,1083,True,0.4102702665065939,0.0017069843020974579,0.79,0.014499962329864502,0.0003194873279426247,recovery_time,0.20000000000000018,0.016692163422703743,0.0010387056972831488
Robust Residual PPO,Vision loss 1.0 s,vision,1084,True,0.30142642747196347,0.005631914482600023,0.7975,0.017792463302612305,0.00014104042202234268,recovery_time,0.04999999999999982,0.05513043701648712,0.003596107242628932
Robust Residual PPO,Vision loss 1.0 s,vision,1085,True,0.21950787422800108,0.004937078833215851,0.7975,0.022080063819885254,0.00011690973042277619,recovery_time,0.04999999999999982,0.03301175311207771,0.0037489826790988445
Robust Residual PPO,Vision loss 1.0 s,vision,1086,True,0.27881994365593366,0.005990307713133719,0.7975,0.021053314208984375,0.0001545486884424463,recovery_time,0.04999999999999982,0.04740995168685913,0.004302750341594219
Robust Residual PPO,Vision loss 1.0 s,vision,1087,True,0.4178762899847279,0.003785463513709293,0.79,0.012997150421142578,0.00033546166378073394,recovery_time,0.20000000000000018,0.04789101332426071,0.0018325798446312547
Robust Residual PPO,Vision loss 1.0 s,vision,1088,True,0.42496573445695734,0.005969336560162938,0.79,0.002067089080810547,0.0003278984222561121,recovery_time,0.20000000000000018,0.055244967341423035,0.00478435168042779
Robust Residual PPO,Vision loss 1.0 s,vision,1089,True,0.6148104670268959,0.011268107418069185,0.755,0.0014748573303222656,0.0002252667909488082,recovery_time,0.9000000000000004,0.23417097330093384,0.0029751784168183804
Robust Residual PPO,Vision loss 1.0 s,vision,1090,True,0.3083759035581144,0.0037402197856876,0.7975,0.024502158164978027,0.00020298550953157246,recovery_time,0.04999999999999982,0.04626380279660225,0.0012557642767205834
Robust Residual PPO,Vision loss 1.0 s,vision,1091,True,0.6164425323554308,0.0112889085157114,0.7575,0.001338958740234375,0.0002578615676611662,recovery_time,0.8500000000000005,0.22300007939338684,0.0025746338069438934
Robust Residual PPO,Vision loss 1.0 s,vision,1092,True,0.6096160373548689,0.010518388763981888,0.76,0.0009913444519042969,0.00023835264437366277,recovery_time,0.8000000000000007,0.21622158586978912,0.001510068541392684
Robust Residual PPO,Vision loss 1.0 s,vision,1093,True,0.2732133631952164,0.005655618485513977,0.795,0.031040430068969727,0.0002181916788686067,recovery_time,0.10000000000000053,0.04069499671459198,0.004108506720513105
Robust Residual PPO,Vision loss 1.0 s,vision,1094,True,0.2674273893621241,0.0027309923381495633,0.7975,0.01994907855987549,0.0001349391386611387,recovery_time,0.04999999999999982,0.03911181911826134,0.0006074921693652868
Robust Residual PPO,Vision loss 1.0 s,vision,1095,True,0.38235907917948075,0.00270394358714492,0.79,0.013458728790283203,0.0003167379181832075,recovery_time,0.20000000000000018,0.0294626634567976,0.0011414870386943221
Robust Residual PPO,Vision loss 1.0 s,vision,1096,True,0.22722056471597316,0.0014552055593864343,0.84,0.012919902801513672,4.6862005547154695e-05,recovery_time,0.0,0.01802310161292553,0.000769317033700645
Robust Residual PPO,Vision loss 1.0 s,vision,1097,True,0.36936559808007496,0.002484784862849375,0.7925,0.018241167068481445,0.0003128972020931542,recovery_time,0.15000000000000036,0.02706308476626873,0.0007780178566463292
Robust Residual PPO,Vision loss 1.0 s,vision,1098,True,0.4045864474119445,0.005587512140168408,0.7875,0.00217437744140625,0.00028782564913854003,recovery_time,0.25,0.06565667688846588,0.005087689496576786
Robust Residual PPO,Vision loss 1.0 s,vision,1099,True,0.6156174053926845,0.012215809466426742,0.7525,0.0014052391052246094,0.00021893109078519046,recovery_time,0.9500000000000002,0.24695932865142822,0.0027671828866004944
Nominal Residual PPO,Speed step,trajectory,1000,True,0.36140835482531963,0.016598176242911527,0.9893238434163701,0.011932373046875,0.00023261149181053042,reacquisition_time,0.10000000000000053,0.040243715047836304,0.011949564330279827
Nominal Residual PPO,Speed step,trajectory,1001,True,0.37626019457076537,0.016803256341532846,0.9893238434163701,0.009070873260498047,0.00024405513249803334,reacquisition_time,0.10000000000000053,0.04436304047703743,0.00907734502106905
Nominal Residual PPO,Speed step,trajectory,1002,True,0.46266762051267035,0.021238891318917725,0.9928825622775801,0.014581680297851562,0.0002296994352946058,reacquisition_time,0.05000000000000071,0.05309803783893585,0.014608520083129406
Nominal Residual PPO,Speed step,trajectory,1003,True,0.5440174089923495,0.02178659124707887,0.9928825622775801,0.012158393859863281,0.00023506538127548993,reacquisition_time,0.05000000000000071,0.05698047950863838,0.012176431715488434
Nominal Residual PPO,Speed step,trajectory,1004,True,0.6164518893511433,0.021379481735740405,0.9928825622775801,0.008540630340576172,0.00024397870583925396,reacquisition_time,0.05000000000000071,0.057840634137392044,0.008545351214706898
Nominal Residual PPO,Speed step,trajectory,1005,True,0.6025966515727378,0.01994534161732816,0.9928825622775801,0.010090827941894531,0.00023688856163062155,reacquisition_time,0.05000000000000071,0.052984584122896194,0.010100850835442543
Nominal Residual PPO,Speed step,trajectory,1006,True,0.4364961707473766,0.017218460269461337,0.9928825622775801,0.01020050048828125,0.00023525860160589218,reacquisition_time,0.05000000000000071,0.04390439763665199,0.010211000218987465
Nominal Residual PPO,Speed step,trajectory,1007,True,0.6394506022225716,0.024988381772671556,0.9928825622775801,0.01357269287109375,0.00022879228345118463,reacquisition_time,0.05000000000000071,0.06705450266599655,0.013595947995781898
Nominal Residual PPO,Speed step,trajectory,1008,True,0.5336797581579884,0.01817890974395029,0.9928825622775801,0.009370803833007812,0.00023716055147815496,reacquisition_time,0.05000000000000071,0.048543401062488556,0.009378251619637012
Nominal Residual PPO,Speed step,trajectory,1009,True,0.5580645604330483,0.019040006614843796,0.9928825622775801,0.0076141357421875,0.00024178459716495126,reacquisition_time,0.05000000000000071,0.05193400755524635,0.0076162489131093025
Nominal Residual PPO,Speed step,trajectory,1010,True,0.6559377777348653,0.030815357226605895,0.9928825622775801,0.01608562469482422,0.00022312779037747532,reacquisition_time,0.05000000000000071,0.08240001648664474,0.016117075458168983
Nominal Residual PPO,Speed step,trajectory,1011,True,0.4536725459830025,0.017207036920410607,0.9893238434163701,0.009321212768554688,0.00023685055202804506,reacquisition_time,0.10000000000000053,0.04457828029990196,0.009328518994152546
Nominal Residual PPO,Speed step,trajectory,1012,True,0.4634319440081855,0.016929697028297296,0.9928825622775801,0.009587287902832031,0.0002365749387536198,reacquisition_time,0.05000000000000071,0.0434805192053318,0.009595529176294804
Nominal Residual PPO,Speed step,trajectory,1013,True,0.31609736084460416,0.017423704524975055,0.9893238434163701,0.013864517211914062,0.00024724070681259036,reacquisition_time,0.10000000000000053,0.040402818471193314,0.013889075256884098
Nominal Residual PPO,Speed step,trajectory,1014,True,0.449591909033675,0.02162311431380259,0.9928825622775801,0.01594066619873047,0.00022544580860994756,reacquisition_time,0.05000000000000071,0.05261993035674095,0.015971796587109566
Nominal Residual PPO,Speed step,trajectory,1015,True,0.4594210010716391,0.019862563713992604,0.9928825622775801,0.013588905334472656,0.00022933697619009763,reacquisition_time,0.05000000000000071,0.04991227015852928,0.01361223217099905
Nominal Residual PPO,Speed step,trajectory,1016,True,0.4949913556385718,0.019221215187410483,0.9928825622775801,0.010748863220214844,0.00023497779329773039,reacquisition_time,0.05000000000000071,0.050682082772254944,0.010761509649455547
Nominal Residual PPO,Speed step,trajectory,1017,True,0.255237074387471,0.016541934333220758,0.9893238434163701,0.01660919189453125,0.0002272204146720469,reacquisition_time,0.10000000000000053,0.030388785526156425,0.016642296686768532
Nominal Residual PPO,Speed step,trajectory,1018,True,0.358830342769645,0.019167383434837724,0.9928825622775801,0.015712738037109375,0.00022745743626728654,reacquisition_time,0.05000000000000071,0.044653840363025665,0.015743248164653778
Nominal Residual PPO,Speed step,trajectory,1019,True,0.5150060220036513,0.020561585850177925,0.9928825622775801,0.011881828308105469,0.0002336239704163745,reacquisition_time,0.05000000000000071,0.05368197336792946,0.011898815631866455
Nominal Residual PPO,Speed step,trajectory,1020,True,0.31929963392949406,0.014806685348861578,0.9893238434163701,0.007898807525634766,0.0002384310937486589,reacquisition_time,0.10000000000000053,0.03887752443552017,0.00790165551006794
Nominal Residual PPO,Speed step,trajectory,1021,True,0.5361795229500381,0.025849024955767706,0.9928825622775801,0.016732215881347656,0.00023130512272473425,reacquisition_time,0.05000000000000071,0.06681907922029495,0.016765646636486053
Nominal Residual PPO,Speed step,trajectory,1022,True,0.6858298251207045,0.025639092690664153,0.9928825622775801,0.013087272644042969,0.00023063417756929994,reacquisition_time,0.05000000000000071,0.06924493610858917,0.013108625076711178
Nominal Residual PPO,Speed step,trajectory,1023,True,0.5423841628032691,0.02369733716848787,0.9928825622775801,0.016042709350585938,0.00022630859166383743,reacquisition_time,0.05000000000000071,0.06069903075695038,0.0160740427672863
